label,acc_x_mean,acc_x_std,acc_x_max,acc_x_min,acc_y_mean,acc_y_std,acc_y_max,acc_y_min,acc_z_mean,acc_z_std,acc_z_max,acc_z_min,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min
person3,-0.0399049999999999,2.416862858593237,6.5138,-3.8864,-0.324435,1.54318461652578,3.5368,-4.0812,0.297709,2.5883147766547823,4.8696,-6.7536,-1.05339,0.5566717999218955,-0.338,-2.33,1.98158,0.8677324470111507,4.135,0.224,-0.29661,0.4878374852552866,0.826,-1.017
person3,-0.096847,1.581624180765718,3.7933,-3.5419,-0.559005,1.6283729408895289,3.5368,-4.9272,0.154192,2.4225568727593445,5.1624,-6.1525,-1.03739,0.8681321397230966,1.017,-2.33,0.8951300000000001,1.1526854517196186,4.135,-1.731,-0.11294,0.4292538233358963,0.824,-0.863
person3,-0.0359349999999999,2.882795813213592,5.6634,-6.7349,-0.4547259999999999,2.0784905056664207,4.8182,-4.9272,-0.38702,2.2190689337028835,5.1624,-7.1137,-0.52505,0.9085891091092384,1.099,-1.96,-0.3220499999999999,1.4737614171386304,2.164,-3.307,0.0816999999999999,0.2994075125741814,0.824,-0.383
person3,0.067367,2.704848248886813,5.6634,-6.7349,-0.2042819999999999,1.820620497921108,4.8182,-3.3163,-0.2427929999999999,1.740697940903492,3.6585,-7.1137,-0.1412199999999999,0.955865904757978,1.554,-1.96,0.0598099999999999,1.575821765385485,2.227,-3.307,-0.0798699999999999,0.2832458922112472,0.413,-0.95
person1,-0.055244262783691545,1.7355256913984056,4.3900028378090585,-3.8908493344186588,-0.1093770919518349,1.1598359973688712,1.5978472401213848,-3.4746050214721373,-0.19685710480490384,1.744131570613713,3.3071490750669716,-6.6738514097971615,-0.005973985140545647,0.5422856649626614,1.263364449030598,-1.1144892687144992,0.09458157804776761,0.4498145063515267,0.9194513026875207,-2.0103330489485765,-0.7466154067126635,0.5262712087868266,0.32392575464309215,-1.4703297602596088
person1,-0.7747746053448205,1.6617889317579133,4.393803038054037,-3.879100340730268,-0.07002027053252294,1.0955472707637681,1.4580267624580268,-3.45371000448672,0.028674186123064126,1.9993897638236167,5.567916453640942,-6.649072580062253,-0.31559884587030085,0.621711678018446,1.2558630363731496,-1.0958554796556712,-0.44416503332127566,0.6030766066648533,0.5782218120470314,-2.0488365418190897,-1.063590847529175,0.23694864694151957,-0.45895068713904685,-1.4921337481766321
person1,0.17696899157677398,2.17179592093471,6.719056534704671,-4.311404723086054,-0.06024318371766225,1.7304757685876988,4.432676984488505,-3.785735945267129,0.3986022970548784,2.6535472960956277,11.52242943319014,-7.787808613265246,-0.3687540920746186,0.40068298694393006,0.32920523725260586,-0.9122873182826412,-0.6258145900131379,0.41922291487453733,0.17500026999806845,-1.6156378219133636,-0.8523567322577061,0.12910112204577684,-0.614825332308359,-1.0634366168132816
person1,0.4776493038358313,2.8786981963819724,7.458959671373269,-6.6595021830924095,-0.6910835987970377,3.175050133825948,4.439334359556704,-15.931488278055596,-0.09307154782772813,3.0268025839458916,11.500215284554317,-7.767246794382031,-0.45379651873391047,0.36665167831606443,0.35311540642750133,-0.9209581077994701,-0.2374527077105191,0.3221762373751122,0.5948254042058645,-0.7816543947048809,-0.9413314649997317,0.1536935293025256,-0.5781137009232042,-1.223466644755451
person1,0.08884529762450903,2.8962709638197652,7.450821806718996,-6.650024583132585,-0.9364156824280826,3.9321574721240022,4.9562438783028435,-15.95031377995785,-0.4856571250506938,3.789937789249368,11.909133232803153,-5.869854965008879,-0.5978410260856177,0.28002906015217593,-0.2678237180162643,-1.2910377965817053,0.5627914497572778,1.120412672694428,3.5147869310879996,-0.45152756124554555,-0.9158593542936887,0.21563568384097662,-0.380142896524817,-1.2286660359820607
person1,0.26143517001147476,2.5868315141618123,5.683045836089195,-5.82841524089158,-0.26056716255581797,3.8594404803354845,8.819614966780241,-11.048024305888745,-0.4540695672482439,4.131928687520485,11.903709570200027,-9.261556846821865,-0.8881505030087035,0.42434606195673746,-0.24778314148019812,-1.663266964617576,2.3651639997737313,1.4351900165643272,4.253973869270369,0.17657252859565795,-0.3711405064543572,0.7832463499459489,1.5449739462720924,-1.0469886210786137
person1,0.18497470088705595,2.874387902716863,5.695958263779946,-5.686824708931381,-0.055778633641779166,3.4430815791540477,8.800716579026886,-11.00095144085142,-1.091069825395504,3.3913999661945415,6.394852780331325,-9.331981577098368,-1.484177492035639,0.29426068674787403,-0.7317297863034431,-2.0080913217178376,2.8451998250341943,1.0924119843653173,4.202896880285504,0.8490712279088592,0.43997378209080884,0.8723709966411605,1.5507620034602727,-1.0688706906298857
person1,0.2071636761054816,2.7466167735234857,4.798021424878633,-5.706410908941113,-0.5047900790226847,3.975462637696001,7.930889959157676,-12.60242796589524,-0.8443574792090506,3.7505302125154127,11.319848893997168,-7.112777001222596,-1.1641898711477285,0.8264716837963488,0.896012983325686,-2.0024040769802047,1.3269909275502418,1.2621816123580647,4.150038637343433,-0.2849350186065502,0.6903326045343747,0.41375995459290904,1.1363241379153297,-0.006927387072482721
person1,-0.17388313667853433,2.3401337538745968,4.367973166381125,-5.2885154758602395,-0.7747101726574629,3.541329657409255,7.9260053210536245,-12.606550880470442,-0.38854981153463003,3.637515094596618,11.280494962668124,-7.1120484629745455,-0.32579930948873065,0.7209594700465534,1.0409976149528615,-1.8222654471727158,0.2678910930634337,0.553641374994666,1.369505464960166,-0.6514643031157382,-0.4406742538937838,0.995968839530788,1.0616477674600613,-3.0190560228144774
person1,-0.19315803297197565,2.6040555428092964,3.5517158366057626,-6.33607034377313,-0.4904509764877331,3.2910392541175155,5.503787265343349,-10.665465190147566,-0.7327665069427852,3.5170212354714656,10.978043081659958,-6.333186400617569,0.5555318905684812,0.9220658822666435,2.3289572343655247,-0.898300510701488,-0.6496334898612446,0.8773429779108638,0.8115048646603269,-2.058301445363376,-1.2818542658956658,0.7680577548902869,0.19618920936701814,-3.061746573649768
person1,-0.6056144766224102,2.9624110967200017,3.410544150898771,-8.087333947013905,-0.4256772994850284,3.2226764915725714,5.445564727957461,-10.63637503449761,-0.5063515387496961,3.386130626357033,10.936272475350298,-5.359464754851403,0.1638886069733324,1.1799950789645026,2.2876001727194955,-1.0950763510685249,-0.7026363502214862,0.755404417387072,0.31920403055550006,-2.021897913311516,-0.7719748990810964,0.8586224867169007,0.4249324069187297,-3.0312352932438094
person1,-0.3496762537679601,2.9283652300587053,4.263687396180129,-8.123145490175602,-0.3892468488511643,1.7501569339684064,2.734223895777564,-5.342886803188935,-0.7966719262557507,3.0484564807109296,7.993216718077776,-7.343718741425086,-0.40956243479374427,0.5483984380208292,0.5025809578082027,-1.1068696060810548,0.12067443693040791,0.3967834964748185,1.3538581752863188,-0.9096488359510971,0.00016003322246116013,0.2847097773611136,0.6443352148603219,-0.5510498976131097
person1,0.10737434178137037,2.157850747632302,4.2653841952855345,-5.304109331428336,-0.3767421363996633,1.6043707938147476,2.745380707585216,-5.335724864009792,-0.37907732027202623,2.725489891920364,7.988484711486152,-7.336481698202381,-0.25637031689221745,0.5581853574389658,0.5752551687160562,-1.5552929809114677,0.5625498834207534,0.4372752656619644,1.3725469145369436,-0.18184750316952664,0.006731959155294193,0.38929020054521274,0.5773637069673326,-0.7325669192238933
person1,0.1915090062766303,1.9783952145257417,5.240452655318085,-2.445633685163802,-0.18265141504383953,1.6357921217749956,3.2426702373909633,-5.307729234224068,-0.12263680975445927,2.0454178881959466,3.7823391258694805,-4.545303651685423,-0.4299585224704853,0.7579951897848448,0.7099863554986521,-2.130214820577398,0.9248878135498181,0.5609898246840358,1.9744827210125606,-0.1722623292503656,-0.15026333824842497,0.4336225385441576,0.4749589642270176,-0.8953280858745518
person1,0.7028713552713383,2.4794482044722415,7.3718523797660325,-4.131704221616468,0.027975940914687147,3.5676758271962794,10.073784603110413,-16.036229379463876,-0.8777760597814783,2.708745992280097,5.452634209935576,-8.670034846985303,-0.2278235338947318,0.9710872115815788,1.2300336848472506,-2.12196946274703,0.849627271444859,0.5648856605907646,1.9173148094082315,-0.19710397957787287,-0.37305719444597346,0.570287085869463,0.5314381211972743,-1.3207061192166314
person1,0.5612411471653734,2.731197037598722,7.392559052516839,-4.167492229250111,-0.4117478024769188,3.709821065035383,10.026681398498859,-16.067227802126425,-0.8745017249170247,3.0720060008906906,5.448644852663756,-8.61644100402899,0.38486457744969876,0.9805169575436756,2.0920723889908324,-1.8805233119123221,-0.008412721843909472,1.276500795492984,1.6990105304217087,-2.4542452865891553,-0.22136513361046037,0.681400952239706,0.9764018561361228,-1.3134820920777053
person1,0.7395624065959123,2.8991448890211893,6.246544903578024,-4.829304766818353,-0.5216388131622383,3.9295074708034625,8.778524918201567,-12.530720911652212,-0.7148110990680472,3.597447771574322,10.136751337137955,-7.519263974017138,1.0880476703313728,0.8971571996425076,2.441155325572295,-0.2760692982508751,-1.2119029557526495,1.460271128537675,1.664640598466538,-4.393951522854667,-0.0816687553764513,0.7584449213798896,1.1272817956843288,-1.7428230631812218
person1,0.3955123924749466,3.041921928808449,6.269161747772113,-5.3931023726622245,-0.927227833185058,3.721585225535041,8.72756015680626,-12.557260874958983,-0.19159192822286414,3.5747759860722508,10.143915853327758,-7.525443813347766,0.4342801168623976,1.193210533499204,2.4429106460899415,-1.9301014490051265,-1.433087252976689,1.5250957303835893,0.8643235578278705,-4.381347475006992,-0.08350375911379697,0.6514775237901531,1.1342784671464974,-1.7447151132950145
person1,0.7661977027972509,3.270552155359691,7.2163101484835,-5.3945742614923935,-0.6557629347556435,4.468935136349321,7.818443852723605,-16.993847091704456,-0.587628104906907,4.600832404017695,13.736431602707347,-10.181189321314475,-0.43413309149225177,0.6531040739299394,0.4858413850377869,-1.9594909740244786,-0.36041105359675907,1.4889104244182358,1.1384816539120328,-4.378547119620877,0.005791097265705647,0.31111065933888615,0.5379410455542726,-0.3730724353167006
person1,0.729053962625598,3.2580356425354955,7.232170109148513,-5.207040566208112,-0.5666140587508641,4.487553076340091,7.800227180903873,-16.997470119027934,-0.3151340109239726,4.5983185170522525,13.747564739560474,-10.168664905451264,-0.49884702087068145,0.7178059021527211,0.581553146592381,-1.935567332911378,0.4332388427431923,0.869708395623449,2.109768583138489,-2.4795196631835505,0.15036287157426173,0.539108225512665,1.4498946232129937,-1.0324858020973522
person1,0.8620007023483234,2.8210579501484396,4.997259186604829,-5.204353032994596,-0.5322647667928972,3.540422627045667,8.071837445236648,-11.192271947327203,-0.3165536437746982,3.8066980088708346,8.9102655332904,-6.788949602874774,-0.6854671330471561,0.53226009422136,0.5797825424652808,-1.8870428162067296,0.6019690407341092,0.9579852566818707,2.0616692197764044,-2.463977708299973,0.4987834529300011,0.6205191750374455,1.4819318486205477,-1.0065502647731994
person1,0.5598947934810157,2.6987607205173156,4.969099480106915,-5.988087338189851,-0.1941542359041848,3.4542973671051938,8.05893307201428,-11.185082814277887,-0.05767006174485915,3.565030723520222,8.94647340638336,-6.755143449279852,-0.20623332692518107,0.6679139620337881,1.0093147098509643,-1.0878808928843569,1.11671752828099,0.6988393614687451,2.216142753984183,-0.0942635821003577,0.8961476318288043,0.46207681234472875,1.4478208603159834,-0.17852189593530468
person1,0.516735757495667,2.921459455330739,6.149167313887719,-6.084815893583935,-0.5440553105451342,3.408663751861856,5.862941955753753,-13.053340612543067,0.07512702933435011,3.8510835193539155,13.32277036764792,-5.314554482521875,0.3850635254215647,0.4823259782186249,1.480626088910007,-0.5008091605842794,0.08245869760599374,1.5599764192987895,2.229341748731569,-2.5305502699614326,0.4831901979457346,0.6926016072538894,1.4668763123918633,-0.9483997297651033
person1,0.9322633872335815,2.8154226702378202,6.117701599474263,-6.05444920743782,-0.25641690800555483,3.720006835570211,6.259994882865225,-13.053774220914798,-0.8941447980916337,4.088245091134839,13.337400914919598,-10.022902909277665,0.7867513933117695,0.6791859816384426,1.7964265163661168,-0.22806165511774434,-1.5640595023551223,0.7663590244018693,0.18320190411191972,-2.56752119114332,-0.353351634573076,0.47052160889937733,0.5199270503549639,-1.0738274253575415
person1,0.6039482803725618,2.5087904528575615,5.62208784408138,-4.640059982315984,-0.09577838533900362,2.689508211736239,6.2819205360652175,-9.793934972463378,-1.083965572895033,3.1114596155523193,4.290545740966462,-9.98601293800067,0.3032990770597187,1.1211394387030598,1.8143346891311174,-1.5702553420054768,-1.170665213114141,0.911555896636246,0.3779286211771835,-2.559146226889662,-0.42606277051525404,0.3793163192366649,0.12792344106669823,-1.055324303720071
person1,0.9101013149707824,2.644492718910039,6.184196885616632,-4.408489607782015,-0.469923423973521,3.972409886377641,7.970801157807777,-13.5832122370386,-0.8496802989113047,4.207990942270962,11.549386975939878,-8.328230977581034,-0.5393901786701789,0.7558718056333755,0.6476892763402801,-1.6038674436553826,-0.5427112940595284,0.8802603960926388,1.2742470587360224,-1.852929501735259,-0.9271397500866851,0.8863627184506812,0.13163452385397556,-2.4822682063725723
person1,0.8295419718328495,2.548023523392076,6.145425154325921,-4.153873888105368,-0.6348617473034459,3.5989400533999714,7.963043560715816,-13.615467582386719,0.0958297049994028,3.750120531787695,11.501778788473253,-8.307672756987454,-0.6175268646808079,0.803501477697977,0.6336448771688635,-2.1294719159651114,0.0517659078450224,1.3304806479274711,2.3062013148382423,-1.854138679771305,-0.988624714186993,0.8880262989422928,0.48120181227482545,-2.4546179026405017
person1,0.44152261500331463,2.9582162590564307,5.863458638413071,-8.64693084882049,-0.15438147875662744,2.954202547084292,5.8389127237538805,-12.492585708497314,0.13530820750861128,2.8972942288507224,10.558128532185806,-5.313325758824792,-0.6191676800037403,0.66203466814284,0.42756557284079866,-2.0718627073183447,0.42912099546011023,1.1131548506559024,2.2731907561975357,-1.438523214120769,-0.12369446105305908,0.5631590618085464,0.9581859367618278,-1.8202231338539587
person1,-0.6938844190178552,2.6868066889364326,5.905635755244528,-8.681683620139468,-0.24650127523680931,2.9553056487733236,5.850886572503523,-12.5119109646129,0.5070128365430377,2.9038166549518416,10.603944886379775,-5.3284887238707235,-0.522924908731725,0.3789593000414531,0.211854157275128,-1.6133260099070215,0.657410874797692,0.7528802344556901,1.7140371109953205,-0.9589609013453994,0.4106990169122386,0.7368366420465837,1.8484039402878623,-0.9108250666246952
person1,-0.24260762562197385,2.124519929011685,4.91114417700106,-6.1639206450457324,-0.2152307605172008,1.659503139740379,2.2659627350805005,-4.3647401062512685,-0.19821950038903002,2.7368816288075237,10.448165423052833,-8.667270821820766,-0.42994313437277054,1.8668428441197402,3.363478970830871,-3.9975215656324017,0.3533417793820369,1.0888891961956009,1.6501483794466747,-3.785502191518614,0.3148027039623929,0.3621135655633652,0.95758224355241,-1.039309175240804
person1,-0.498534284841691,2.612925721207812,4.271493011370087,-6.496103918490062,0.25384398209668546,1.728028888730261,2.3114477760674643,-4.420220142263435,-0.06371733608145086,2.728070770050156,4.082703138940876,-8.64284934418603,-0.29654090420848755,1.9047203905643384,3.32134486439037,-4.037843672072898,0.748284743147201,1.3546026339379265,2.832158928360589,-3.762739122236285,-0.03163504943294204,0.6157196814230359,0.9759492716910139,-1.0231179174720368
person1,-0.8607502945844734,2.3114024920801377,3.901384526548102,-6.451934172807496,0.41553406035117224,1.1303168778278658,2.5403639340119555,-2.15996463085631,0.8099723461618207,1.7703068910969797,4.0594294152655745,-2.505535867677394,-0.02329106635811134,0.7653581585812169,1.443278174627492,-1.047075269246741,1.1054611594650263,0.8755773511437805,2.8095199843852896,-0.975702758344556,-0.8817182748826141,0.6784307409463809,0.4516401667791685,-1.9553343335724107
person1,-0.12691669102439265,2.418413425940378,4.145808452554279,-3.843703727311692,-0.542331575058015,2.5426367786285256,3.7607679187877747,-9.671223696186889,0.519441668703433,2.2665411480127764,7.821797502203273,-3.2746315691681787,-0.45507212404233666,1.2841939528521376,1.4951357453142744,-2.8437592177648745,2.310063675510902,1.8193768776574943,5.5622620066915385,-0.30980594023137187,-1.9641641740146627,0.7070410465418663,-0.7195768870517187,-3.264240783294728
person1,0.5097169388182853,2.7295797451978947,7.302186502632437,-4.134949582843309,-0.2668587593805898,2.849041335232229,6.382676529608685,-9.638854432472849,-0.0855156370793899,2.711498913352831,7.799587179550299,-7.411674689014171,0.079404314822667,1.4425576942802378,1.5638540897213924,-2.8443644027993673,3.1490682130761933,1.149109296759139,5.585786856673649,1.7550873320764142,-1.8209622177797846,0.8163642102773107,-0.6832981674087454,-3.234693775240603
person1,0.3285723866004914,3.0631054516526866,7.2811593080203085,-5.371361341125098,0.09059790647649972,1.8661487571310071,6.359237144293156,-3.3713850730217465,-0.7139958912264841,2.4023061044196474,4.6404899705189395,-7.380134347476869,0.7955859480958337,0.4710211344167953,1.5196269942382052,-0.12542281578683173,1.3534523500590459,1.3616178438987072,2.8405082777422654,-0.676276032556168,-0.8010299131325445,0.4421211976974701,0.021083704296486566,-1.7037776308953945
person1,0.36186301094921713,3.3646583827300582,7.822944824749196,-5.854244392828268,-0.4916736925714591,3.425747708831295,6.123257525320405,-12.595703382083984,-0.5861244365461865,3.29124790246817,8.620598430677187,-8.211755466469274,0.6008234206380102,0.5356851771154019,1.457195388310361,-0.26493510434559436,-0.0029997399132878338,0.7257733059497302,1.6815767061626838,-0.7519266214759995,0.1901628271050955,0.7365353638274905,1.337594120858477,-0.6235792195681468
person1,-0.1605569145112553,2.9199528747646766,7.803835239218782,-5.841633905353055,-0.9348487640139946,3.3338470180129183,6.101185786683664,-12.579880567319764,0.16225486871300185,3.3063103531777176,8.6412606027415,-8.25821683660618,0.577503694128803,0.46068167340135685,1.4641394209301,-0.25160685460046484,0.023027756993387556,0.5326318941272011,0.8532943425281008,-0.8021228655692777,0.2384091829316262,0.7562284271380598,1.2875286551835878,-1.3364135827675805
person1,0.37825888479546166,2.8532122066702046,5.759553148497275,-6.943344441915919,-0.6552473197854943,3.2700036659362692,7.253067138170516,-11.468763677036492,-0.3587756383302941,3.352931393253269,10.087872599710106,-5.498341296773293,0.2841997567479399,0.4852624663808103,0.9079875793812014,-1.0106998118712238,0.4057067414325644,0.6287066293748558,1.5581626537935196,-0.7815234406431835,-1.4252196771067183,1.153704476289865,0.855621966792094,-3.43947899627312
person1,0.36689513010164254,2.5944044685001963,5.763371861663574,-6.9599775661938015,-0.19125459807430278,3.1656876355773256,7.271644606446524,-11.450584643103632,-0.34224772694093486,3.1613384859761857,10.119879090621394,-5.437998639921637,-0.14594649475707414,0.5005681586226988,0.8769113495184662,-1.0922826830140313,0.6461511147801098,0.8538496278636667,1.5721103008171855,-1.9388152105255523,-2.4751239959103057,0.7941962512096485,-1.2123141331500928,-4.1305891753891375
person1,0.4010496568312269,2.9404696956806933,5.224209082568267,-8.354748472258809,-0.5812519625129905,2.4591929039845035,3.156583773136652,-9.388079161896531,-0.32314033520689306,2.7055785177570346,9.264731710089304,-4.111613825839874,-0.6610287009312638,0.594230226447295,0.3109169067758742,-2.0434735154386794,0.05977492614154374,2.0761642549636123,3.6131371039690845,-3.657757180070198,-1.990148391846497,1.7556853886948243,1.215327692125522,-4.20921232571575
person1,0.7619567172082841,3.7027181845041155,7.52512587573255,-8.353022089685151,-0.4799870085165063,2.7286115771963844,6.145550188658881,-9.377477618478618,-0.5920025888840023,2.8859057196465465,9.211239262845076,-4.834480571334269,-0.6578824701694661,0.6299692381913956,0.5593232047321539,-2.0688597033628704,0.31350104568426024,1.9996784815024575,3.5905849272622357,-3.667000947896361,-0.7727593070606125,1.627067063119518,1.1973306014953429,-4.192655648486726
person1,0.2475789913544231,2.99914791650205,7.52732598698378,-6.222579855481923,-0.10567472342488014,2.4790530184523596,6.1086848629726385,-7.84625823187301,-0.07190673894658957,2.8609084650599885,8.225618020547376,-5.716964406433817,0.9941701256014176,1.643729121134524,4.063232500500541,-0.8995209052362967,0.6364001181338993,0.8074359355863708,1.8821034329943096,-0.7321191119978987,-0.11623948577596321,0.4412507867970615,0.9516460488485664,-0.9817836112675175
person1,-0.41515736320655894,2.3278529363386657,4.826723010481659,-5.961835179025879,-0.37374180275952595,2.4116439230551387,5.649575584361964,-7.852565183571572,0.4362868093119898,2.6688674312104825,8.244640540296702,-5.71541828851998,1.8907380601653117,1.069320133108947,4.068082433968752,0.30338383509254546,-0.7490464495978209,1.3391128776276875,1.868738852294319,-2.989670440546423,0.334216529960031,0.6642443554146857,1.3660638516508625,-0.9660800084969106
person1,0.0005022702329352483,2.534006076714877,4.863411873140807,-5.970785428893585,-0.4224216869403218,2.4172052377196462,5.690961822460526,-7.024752566580931,-0.07748920451725419,3.182830302000651,9.608968140168136,-6.53334480459391,0.4314565024685433,1.1508300802830047,2.045209960084261,-1.4895269419107333,-1.0959604477248721,0.8730489925681874,0.22958056766121776,-2.985651349067403,0.3286135979163714,0.592692826915662,1.3434695951055782,-0.7342296285347161
person1,0.36417693147802543,2.688531578317491,4.624112471026648,-6.396713354625501,-0.0524775061528302,3.4845585482257895,8.652078555792823,-14.615758430067892,-0.6354429148951221,4.053042323012042,11.45170897315329,-9.279263674935281,-0.6592962484659234,0.7004867632375746,0.6775185133030837,-2.0428097097869147,-0.09184330038458827,0.6139080309459525,2.657898795890737,-1.0067912389884965,-0.1551962554953836,0.563376905638508,0.6662065889543785,-1.2780050059691959
person1,0.38855996306223023,2.927833615753352,4.649220324344976,-6.362532510546545,-0.22729372506809564,4.127424066121653,8.614926978698577,-14.60560504025812,-0.6531635931685682,4.438761334479276,11.875255267284496,-9.246174622237147,-0.7117320039055705,0.9345751467494138,0.733410950546738,-2.3358264298367817,0.7074876181816012,0.934759331095877,2.7933969267320893,-0.4746426143854593,-0.2434222373753866,0.4726231631600184,0.7369410697071346,-1.2517048869299257
person1,0.15428566638503588,2.9805687039466413,5.199281514963167,-6.125028678163789,-0.38367113827932,3.9345926038891683,8.53517310777786,-13.557908907529063,-0.7809498619295345,4.175046393150795,11.899507851873702,-12.220321144906242,-0.8400783003365988,0.7064246485128246,0.7226277696948161,-2.329300248178093,0.7133159167386679,0.7549117923113886,2.723143272242061,-0.8360203175775077,-0.08557576209013339,0.3803380391561114,0.901840197530814,-0.6098990207430904
person1,-0.2864445780000108,2.6241067007772374,5.145277184393924,-6.13831326364812,-0.3917704025103442,3.5035878934230373,8.549129682351268,-10.485007497310233,-0.5450765247787294,4.388531472963051,13.613686523891278,-12.208712978524453,-0.4685100426678617,0.7322183659097287,1.6557338045170376,-1.4714726372422722,0.2761076372310152,0.7757080079701917,1.40904795753623,-1.3635887368912059,-0.044209587656716426,0.3874320733842381,0.8540461434089277,-0.6458196136805537
person1,0.170120510821611,2.076170717269647,5.601099299266269,-4.381282542698205,-0.3255587258480551,3.266717941963673,5.5653562945778035,-10.318663018967175,-0.46227124683233617,4.554646223204653,13.625805450674475,-11.660762513634905,1.2323634782575654,1.487260311486317,3.7747424977554718,-1.0376173236979431,-0.24059380082243875,0.9964869585228573,1.374177959869203,-2.5963848695569425,0.2435263873259831,0.5581719128056589,1.2600336317713596,-0.610453719218644
person1,0.032205783423535715,2.5228425605586895,5.647399707456721,-6.123070527228807,-0.1759833526168562,3.1613206823423874,5.599117857768959,-10.409154801144272,-0.17709586938478544,4.345144232658991,14.110008403711744,-11.70008186654084,1.4039151103201695,1.4599788003288876,3.7785666838658005,-1.1869477722625728,-1.0508006682715123,0.7677042995546624,0.4765132753965458,-2.9448516715835087,0.6501148439161472,0.47799869012745677,1.286769133762125,-0.5726691027269571
person1,-0.06686864888985947,2.921346124354557,9.597207732044284,-6.1308859196848084,-0.3534107422320267,4.414527065859961,9.351360151390862,-18.28665289199344,0.12654073333169003,4.587562312577182,14.09625121279126,-12.84506404669533,-0.3013746569049539,1.1878821869792282,1.6792501395998465,-2.6252680317652413,-0.2725289285917801,1.4028271845469464,2.3301397934692814,-2.9116954190472155,0.20386828492831532,0.8264258329792302,1.214282043935838,-1.9733149921918582
person1,0.1734065197748694,2.9508508801331854,9.564904704083819,-5.6583475123714235,-0.20362382120113415,4.125491464216989,9.324153784429345,-18.286806040587752,-0.9590554126279206,3.9240800666929574,12.566595287580629,-12.898144571288167,-0.9376521328825095,0.7524296194672446,0.4504301396009318,-2.6372080400189812,0.8396528924036154,0.8741738789410469,2.3304513740029282,-1.0395985544305568,-0.31481422865550396,0.7102924609025663,1.0503554425890052,-1.9546635435645172
person1,0.1515682092379604,3.1452337205954985,7.400434224549896,-6.392928669614244,-0.43212276932896015,3.828521676292266,8.70560108471242,-13.754032145258677,-0.8164602205637231,4.376674481645916,13.139787556229553,-10.94608678074141,-0.09600174995492912,1.4258489847308033,3.7904800140716115,-1.6531959807178698,0.5725091200366456,0.8541328901501455,1.962042602619576,-1.7337990133771577,-0.11215635271234373,0.7129758406756989,1.4316220409984972,-1.7133620654321187
person1,-0.00771761674858934,3.1010699585863355,7.383428884567088,-6.826277673100375,-0.7440667381076921,3.76157569284669,8.729919665154878,-13.768919236198446,-0.5106716316472778,4.4154720301119434,13.123832531875758,-10.9190773623302,0.5599903702608647,1.303136280929255,3.817194890858493,-1.7000784855039188,-0.072354159896766,1.0624625148378037,1.6384674940226123,-2.2327329553971236,0.2504508778547867,0.5333738171589048,1.4353820062853564,-0.7792886727264426
person1,0.10402155943986917,3.010708835502912,6.11902509242394,-6.765867260917675,-0.7647170483841663,3.637583495393363,4.78769192652794,-14.009861462120602,-0.7103548755226394,4.199090180028078,14.77341538530294,-9.397850506856228,-0.40087465587030746,1.2091869547210496,2.0256679153133317,-2.073385289045741,0.2797562152927077,1.0873438954598835,2.4138631979417724,-2.201400900715849,-0.09840724436904852,0.6102466928223468,1.3763868860612871,-1.21778957031495
person1,-0.0255302085380508,2.9815340823412186,6.136496265953525,-6.51760462722022,-0.8392339548919192,3.425086228290106,4.766303894734742,-13.986286313948641,-0.624248349061589,4.367675664400953,14.775372911185146,-9.413522078395266,-0.15824860834229362,1.711906230815604,3.744071962293666,-2.135437624692341,0.5356820426714907,0.9373781442211896,2.426925800020645,-1.5798204739612025,-0.24847252787792104,0.5642752411035316,0.7723587528864556,-1.1742559107496418
person1,-0.13895514090142133,2.857631292811492,4.232271030080708,-6.6677311530676535,-0.5605027965323934,1.7577374271723054,3.3084618196119684,-4.408109797334265,-0.6862598637609496,4.124466233793465,17.71643645917064,-11.608843644199942,0.4788081298253858,1.4214139587978414,3.7590653761504482,-1.5126638393838283,-0.515687328253005,1.031105923635303,1.979416565659563,-2.2692668756703327,0.3991129480133494,0.675084293885063,1.5215294500711958,-0.7620183861584299
person1,0.29670764153967966,2.450400653082522,4.261556859995807,-6.6457857602133075,-0.14718174706068907,1.4718030580484627,3.2831659227501184,-4.357608322790595,-0.8312138517064662,3.3784777251779268,17.70680483784276,-11.621853560498831,-0.47605755832508573,1.0619259033003674,1.600917485616525,-2.169633045982245,-0.17946659925179792,1.2415924279202921,2.9592820319197313,-2.249594125125349,0.16258182110787298,0.7979864064144596,1.4953813054981984,-1.8154173639518418
person2,0.06107124555159831,0.8008574531554559,2.2290937201584495,-2.084483806796781,0.014368255221561876,2.918943048211217,4.8082508514432885,-12.788029535083645,-0.0037456288544455104,0.6315836477931773,1.4260020973584826,-1.839671226174916,-0.25069036134883144,0.5312709464103185,0.6590679471150088,-1.2428834559427204,-2.0922424746418593,1.3524855546069594,-0.01047585111036682,-4.796177501939174,-0.463566143961588,0.2851816663380191,0.25679927185642887,-0.9764959056361117
