acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.7399,1.625,-2.8883,0.584,-0.217,-0.032,person3
1.2569,1.8492,-3.4031,0.522,-0.252,-0.058,person3
0.7075,1.8111,-3.0387,0.457,-0.282,-0.086,person3
0.5537,1.5223,-2.0915,0.4,-0.304,-0.113,person3
0.6604,1.2689,-0.9581,0.229,-0.316,-0.194,person3
0.7692,1.1098,-0.5009,0.176,-0.305,-0.218,person3
0.9434,0.9668,-0.3469,0.126,-0.288,-0.242,person3
1.09,0.7565,-0.274,0.079,-0.266,-0.266,person3
1.2203,0.5668,-0.2661,-0.114,-0.124,-0.361,person3
1.554,0.4399,-0.1969,-0.137,-0.102,-0.373,person3
3.5453,0.5788,0.0583,-0.156,-0.081,-0.382,person3
4.3384,0.7585,0.1706,-0.205,0.021,-0.412,person3
4.7743,1.0063,0.1784,-0.21,0.036,-0.415,person3
4.5397,1.2227,-0.2185,-0.232,0.029,-0.405,person3
3.8842,1.0169,-1.1123,-0.239,0.002,-0.403,person3
3.4123,0.2329,-1.8941,-0.321,-0.328,-0.447,person3
3.2747,-0.7393,-2.3291,-0.346,-0.399,-0.463,person3
3.2466,-1.4507,-2.3873,-0.556,-0.709,-0.584,person3
3.2692,-1.9683,-2.198,-0.612,-0.757,-0.604,person3
3.182,-2.2564,-1.8844,-0.983,-0.673,-0.599,person3
2.5967,-2.1751,-1.4659,-1.032,-0.557,-0.57,person3
1.3984,-1.6376,-0.9208,-1.127,0.3,-0.325,person3
0.0354,-0.9206,-0.2705,-1.114,0.491,-0.266,person3
-1.1255,-0.3117,0.2597,-1.095,0.674,-0.211,person3
-2.1016,0.0523,0.8196,-0.94,1.288,-0.007,person3
-3.0467,0.1495,0.9923,-0.886,1.396,0.035,person3
-3.7704,-0.0234,1.3036,-0.83,1.477,0.073,person3
-4.0967,-0.3148,1.7245,-0.562,1.523,0.19,person3
-4.1332,-0.5778,1.8495,-0.426,1.41,0.233,person3
-3.4205,-0.7303,1.9933,-0.359,1.329,0.249,person3
-2.4624,-0.9014,1.8335,-0.128,0.987,0.279,person3
-1.4161,-1.0744,1.836,-0.081,0.922,0.281,person3
-0.5313,-1.2533,1.9224,-0.042,0.871,0.279,person3
0.7163,-1.1705,1.5147,0.081,0.789,0.252,person3
0.7994,-0.9143,1.3292,0.093,0.806,0.245,person3
1.1704,-0.5833,1.1878,0.1,0.826,0.238,person3
1.3498,-0.2706,1.2232,0.096,0.915,0.197,person3
1.0957,0.2396,1.3313,0.09,0.93,0.182,person3
0.8776,0.7826,1.416,0.083,0.942,0.168,person3
0.1865,1.413,1.5679,0.074,0.946,0.148,person3
-0.4261,1.883,1.6874,0.027,0.95,0.056,person3
-0.9362,2.0793,1.8661,0.014,0.94,0.023,person3
-1.6994,1.9162,2.1847,-0.002,0.919,-0.011,person3
-2.3213,1.6335,2.4501,-0.051,0.776,-0.19,person3
-2.807,1.3635,2.6251,-0.06,0.719,-0.239,person3
-3.2098,1.2039,2.6453,-0.071,0.658,-0.291,person3
-3.5595,1.2112,2.4431,-0.076,0.593,-0.342,person3
-3.7488,1.2601,2.2025,-0.089,0.285,-0.549,person3
-3.8663,1.3377,1.8308,-0.086,0.2,-0.599,person3
-3.9012,1.3199,1.5779,-0.082,0.112,-0.648,person3
-3.8378,1.2946,1.2573,-0.026,-0.23,-0.823,person3
-3.3926,1.123,1.1124,-0.003,-0.313,-0.857,person3
-2.6293,0.7827,0.6426,0.024,-0.392,-0.888,person3
-1.6292,0.1304,-0.038,0.053,-0.474,-0.91,person3
-0.4966,-0.6257,-0.8421,0.196,-0.768,-0.937,person3
0.6821,-1.5056,-1.7921,0.234,-0.82,-0.926,person3
2.1216,-2.895,-3.3449,0.272,-0.861,-0.904,person3
4.5822,-4.5292,-5.4086,0.308,-0.893,-0.876,person3
6.7467,-5.6293,-7.0818,0.402,-0.872,-0.709,person3
7.1326,-5.2739,-8.1506,0.408,-0.832,-0.658,person3
5.8013,-3.6093,-8.8195,0.412,-0.775,-0.602,person3
2.5664,-1.3882,-8.2565,0.359,-0.362,-0.335,person3
-0.6298,0.6793,-6.6877,0.336,-0.27,-0.295,person3
-2.6906,1.9149,-5.0602,0.31,-0.18,-0.256,person3
-3.6975,1.9966,-3.3218,0.151,0.03,-0.128,person3
-2.6743,1.078,-0.6752,0.099,0.038,-0.098,person3
-1.604,-0.1762,1.783,0.043,0.022,-0.069,person3
-0.9637,-1.1942,3.3883,-0.015,-0.011,-0.043,person3
-0.7477,-1.8302,4.2775,-0.275,-0.322,0.074,person3
-0.2415,-2.4271,4.8163,-0.348,-0.432,0.102,person3
0.9173,-3.0408,4.547,-0.42,-0.548,0.132,person3
2.4017,-3.6939,3.987,-0.771,-1.07,0.275,person3
3.2737,-3.9811,3.3459,-0.835,-1.147,0.305,person3
2.831,-3.5891,3.0063,-0.893,-1.21,0.336,person3
0.5709,-2.0539,2.8632,-1.097,-1.339,0.473,person3
-1.6718,-0.1731,2.6277,-1.138,-1.347,0.513,person3
-2.467,0.5635,2.481,-1.18,-1.347,0.554,person3
-3.0115,1.1515,2.4341,-1.331,-1.211,0.779,person3
-3.3734,1.5648,2.2296,-1.351,-1.161,0.83,person3
-3.4027,1.8039,1.9112,-1.37,-1.105,0.884,person3
-3.0305,1.7211,1.7508,-1.402,-0.828,1.068,person3
-2.471,1.412,1.6326,-1.404,-0.755,1.104,person3
-1.2559,0.5464,1.8108,-1.404,-0.681,1.136,person3
-0.467,0.0399,1.6681,-1.383,-0.384,1.24,person3
-0.3354,-0.0236,1.44,-1.379,-0.344,1.243,person3
-0.2521,0.0783,1.1348,-1.376,-0.315,1.24,person3
-0.2584,0.2416,0.849,-1.375,-0.32,1.132,person3
-0.1825,0.4918,0.5409,-1.382,-0.359,1.095,person3
-0.0777,0.7241,0.1888,-1.392,-0.41,1.053,person3
0.0754,0.9964,-0.1634,-1.459,-0.763,0.839,person3
0.0956,1.2304,-0.5151,-1.483,-0.886,0.775,person3
0.0091,1.3842,-0.8192,-1.507,-1.022,0.714,person3
-0.0524,1.5827,-0.9608,-1.642,-1.791,0.408,person3
-0.1245,1.7993,-1.02,-1.668,-1.945,0.356,person3
-0.1166,1.9465,-1.0356,-1.689,-2.091,0.304,person3
-0.013,2.0081,-1.0392,-1.706,-2.224,0.259,person3
0.2254,1.9873,-0.9423,-1.719,-2.64,0.155,person3
0.6151,1.8736,-0.8194,-1.714,-2.716,0.144,person3
1.078,1.6062,-1.0202,-1.609,-2.966,0.119,person3
1.4951,1.2175,-1.4945,-1.581,-2.995,0.118,person3
1.6006,0.69,-2.5602,-1.551,-3.011,0.116,person3
1.3009,0.4578,-3.5782,-1.341,-2.996,0.053,person3
0.6667,0.449,-4.333,-1.307,-2.977,0.031,person3
0.1868,0.5755,-4.289,-1.097,-2.856,-0.136,person3
0.1142,0.727,-3.3614,-1.061,-2.83,-0.165,person3
0.6052,0.9471,-2.4278,-0.791,-2.603,-0.274,person3
1.3063,1.0835,-1.6413,-0.457,-2.322,-0.242,person3
1.8753,1.0193,-1.1473,-0.407,-2.278,-0.244,person3
2.2543,1.0624,-0.8554,-0.164,-2.007,-0.308,person3
2.4395,1.223,-0.645,0.197,-1.078,-0.292,person3
2.7342,1.4194,-0.4942,0.617,0.009,-0.131,person3
3.1579,1.5368,-0.3192,0.679,0.148,-0.108,person3
3.7127,1.5943,-0.1722,1.006,0.669,-0.018,person3
4.2207,1.5725,-0.0483,1.297,1.062,0.002,person3
4.5558,1.2794,0.0184,1.406,1.263,0.007,person3
4.5384,0.711,-0.3288,1.413,1.284,0.003,person3
4.0107,-0.1449,-0.9724,1.36,1.365,-0.071,person3
3.3708,-1.1239,-1.308,1.129,1.142,-0.303,person3
2.9034,-1.9103,-1.3738,0.62,-0.004,-0.66,person3
2.7086,-2.4982,-1.3051,0.525,-0.208,-0.74,person3
2.7476,-2.84,-1.2056,0.42,-0.412,-0.832,person3
2.5188,-2.9224,-1.0837,0.306,-0.62,-0.926,person3
1.8005,-2.5721,-0.9404,0.185,-0.824,-1.02,person3
0.563,-1.8064,-0.7231,0.048,-1.029,-1.111,person3
-0.6914,-0.8474,-0.414,-0.095,-1.232,-1.199,person3
-1.7948,-0.0589,-0.0817,-0.551,-1.778,-1.367,person3
-2.8124,0.3963,0.2766,-0.697,-1.899,-1.387,person3
-3.6908,0.5448,0.8065,-0.83,-1.972,-1.393,person3
-4.2567,0.4785,0.9068,-0.941,-1.985,-1.378,person3
-4.1587,0.2725,1.1064,-1.031,-1.931,-1.346,person3
-3.4812,0.0993,1.3267,-1.142,-1.429,-1.14,person3
-2.676,-0.1452,1.2164,-1.133,-1.189,-1.047,person3
-1.6785,-0.3815,1.3328,-1.109,-0.94,-0.948,person3
-0.9789,-0.5721,1.3695,-1.071,-0.702,-0.858,person3
-0.3448,-0.6576,1.4999,-0.724,0.326,-0.458,person3
0.2219,-0.6588,1.7053,-0.654,0.482,-0.374,person3
0.5943,-0.5117,1.738,-0.584,0.605,-0.286,person3
0.7243,-0.2757,1.8761,-0.393,0.805,0.093,person3
0.7456,0.0979,1.7542,-0.35,0.804,0.189,person3
0.8642,0.4296,1.7943,-0.308,0.791,0.284,person3
0.9443,0.7345,1.7973,-0.137,0.631,0.605,person3
0.6445,1.1729,1.9595,-0.108,0.609,0.641,person3
0.2786,1.2726,2.1625,-0.082,0.6,0.668,person3
-0.4869,1.3363,2.3853,0.079,0.764,0.742,person3
-0.9938,1.2017,2.3962,0.117,0.814,0.748,person3
-1.5758,0.969,2.2861,0.147,0.862,0.749,person3
-1.7783,0.5934,2.0082,0.267,1.049,0.709,person3
-2.3108,0.3248,1.7476,0.297,1.093,0.685,person3
-3.2798,0.4428,1.061,0.324,1.142,0.649,person3
-3.7251,0.7326,0.6593,0.494,1.486,0.369,person3
-3.8425,1.0001,0.181,0.537,1.564,0.289,person3
-3.659,1.1768,-0.1673,0.58,1.637,0.204,person3
-3.2409,1.1591,-0.2953,0.792,1.906,-0.22,person3
-2.613,0.7968,-0.422,0.829,1.927,-0.292,person3
-1.7434,0.1971,-0.7016,1.073,1.899,-0.52,person3
-0.6484,-0.5616,-0.9026,1.122,1.88,-0.523,person3
0.3312,-1.3826,-1.3827,1.415,1.782,-0.443,person3
1.2051,-2.2006,-2.0988,1.486,1.766,-0.412,person3
2.7602,-3.082,-3.3545,1.552,1.748,-0.378,person3
5.0126,-3.6282,-4.9397,1.909,1.681,-0.182,person3
6.022,-3.3816,-6.4835,1.975,1.675,-0.142,person3
5.5681,-2.5161,-7.687,2.29,1.616,0.054,person3
3.0161,-1.1387,-7.6697,2.382,1.557,0.116,person3
-0.1356,0.0114,-5.943,2.503,1.223,0.179,person3
-2.9687,0.8776,-2.8662,2.502,1.157,0.181,person3
-2.2411,-0.5837,0.6471,2.395,0.799,0.168,person3
-1.6313,-1.4467,2.2088,2.074,0.476,0.068,person3
-1.1265,-1.9946,3.2042,1.615,0.232,-0.058,person3
-0.4396,-2.4715,3.5817,1.07,0.071,-0.21,person3
0.5313,-3.2505,3.4057,0.991,0.071,-0.234,person3
2.0959,-4.1972,2.6989,0.913,0.076,-0.256,person3
3.5555,-4.9163,1.853,0.841,0.084,-0.274,person3
3.4818,-4.7486,1.3963,0.765,0.097,-0.295,person3
2.333,-3.6712,1.4304,0.693,0.116,-0.317,person3
0.6785,-2.2162,1.8255,0.622,0.14,-0.335,person3
-0.7903,-0.9845,2.1753,0.556,0.169,-0.358,person3
-1.9141,-0.0253,2.5843,0.486,0.205,-0.38,person3
-2.7866,0.6961,2.6906,0.421,0.238,-0.399,person3
-3.301,1.2555,2.7559,0.359,0.274,-0.423,person3
-3.7123,1.6639,2.5667,0.295,0.311,-0.446,person3
-3.8683,1.8754,2.4907,0.238,0.352,-0.469,person3
-3.7093,1.8788,2.2349,0.177,0.391,-0.495,person3
-3.2967,1.5809,2.0824,0.005,0.52,-0.578,person3
-2.596,1.1218,2.1822,-0.049,0.569,-0.607,person3
-1.7044,0.6205,2.2036,-0.101,0.617,-0.636,person3
-0.2058,-0.246,2.4709,-0.153,0.664,-0.665,person3
0.1967,-0.4882,2.1494,-0.352,0.867,-0.773,person3
0.0831,-0.3118,1.5725,-0.399,0.917,-0.798,person3
-0.1417,0.3421,0.4781,-0.447,0.97,-0.819,person3
-0.2352,0.9386,-0.319,-0.494,1.017,-0.841,person3
-0.2888,1.1455,-0.6147,-0.673,1.197,-0.895,person3
-0.2583,1.2968,-0.8269,-0.715,1.234,-0.906,person3
-0.1628,1.368,-0.9825,-0.758,1.262,-0.912,person3
0.0093,1.4616,-1.1739,-0.964,1.305,-0.926,person3
0.252,1.5059,-1.4426,-1.002,1.294,-0.92,person3
0.5246,1.4747,-1.6447,-1.037,1.277,-0.908,person3
0.8041,1.4282,-1.814,-1.191,1.108,-0.78,person3
1.0445,1.3142,-1.9759,-1.215,1.057,-0.747,person3
1.2535,1.2609,-2.3684,-1.231,0.999,-0.708,person3
1.2708,1.2759,-3.0432,-1.302,0.686,-0.468,person3
1.0732,1.422,-3.8883,-1.31,0.622,-0.419,person3
-0.0068,1.4347,-2.3336,-1.291,0.275,-0.131,person3
0.2133,1.4064,-1.1656,-1.274,0.233,-0.083,person3
0.5037,1.4314,-0.6003,-1.109,0.128,0.153,person3
0.9753,1.4131,-0.3455,-1.06,0.136,0.201,person3
1.4225,1.2651,-0.2349,-0.648,0.369,0.415,person3
1.5548,1.1121,-0.2242,-0.562,0.438,0.434,person3
1.6382,1.0482,-0.3048,-0.04,0.85,0.414,person3
1.8359,1.0818,-0.2757,0.036,0.892,0.395,person3
2.1298,1.1041,-0.2543,0.301,0.75,0.245,person3
2.6367,1.1254,-0.0635,0.341,0.109,0.111,person3
3.2795,1.0535,0.2069,0.279,-0.43,0.0,person3
3.9017,0.9209,0.5552,0.148,-0.821,-0.187,person3
4.4458,0.6642,0.9685,0.135,-0.838,-0.225,person3
4.4194,0.2626,0.8711,0.119,-0.852,-0.261,person3
3.6272,-0.4317,-0.1173,0.103,-0.864,-0.299,person3
2.7811,-1.1738,-1.0298,0.09,-0.869,-0.337,person3
2.3813,-1.8413,-1.5998,0.079,-0.869,-0.381,person3
2.202,-2.2777,-1.8235,0.053,-0.835,-0.499,person3
2.1718,-2.4462,-1.784,0.043,-0.777,-0.568,person3
1.9503,-2.455,-1.7641,0.041,-0.738,-0.594,person3
1.3532,-2.3009,-1.6499,0.041,-0.687,-0.616,person3
-0.134,-1.2261,-1.5905,0.012,-0.367,-0.602,person3
-1.6867,-0.1005,-1.1135,0.0,-0.297,-0.575,person3
-2.3867,0.1225,-0.6988,-0.017,-0.224,-0.544,person3
-3.5238,-0.214,0.2477,-0.098,0.132,-0.324,person3
-3.3865,-0.5817,0.4974,-0.117,0.206,-0.275,person3
-2.7711,-0.9189,0.7371,-0.138,0.278,-0.226,person3
-2.039,-1.1407,0.6028,-0.256,0.589,-0.005,person3
-1.1504,-1.1897,0.7145,-0.283,0.629,0.038,person3
-0.4723,-1.0907,0.8443,-0.731,0.081,0.199,person3
0.0572,-0.9243,1.2936,-0.793,-0.072,0.203,person3
0.3686,-0.658,1.6877,-0.856,-0.235,0.207,person3
0.6584,-0.3188,1.9722,-0.919,-0.409,0.216,person3
1.0195,-0.0595,2.1059,-1.215,-1.338,0.306,person3
1.113,0.2361,2.0935,-1.265,-1.51,0.341,person3
1.1018,0.4783,2.0826,-1.309,-1.671,0.379,person3
0.9857,0.6404,2.269,-1.463,-2.234,0.603,person3
0.6096,0.7655,2.3941,-1.481,-2.295,0.641,person3
0.1968,0.8378,2.3913,-1.501,-2.339,0.676,person3
-0.1335,0.8377,2.3284,-1.574,-2.376,0.769,person3
-0.5544,0.7465,2.1651,-1.589,-2.361,0.774,person3
-0.893,0.5298,1.9387,-1.665,-2.21,0.724,person3
-2.1989,0.1903,1.5315,-1.677,-2.175,0.704,person3
-2.7372,0.2311,1.3865,-1.69,-2.139,0.677,person3
-3.2504,0.4617,1.2909,-1.759,-1.987,0.473,person3
-3.602,0.5074,1.0115,-1.773,-1.963,0.416,person3
-3.5943,0.5629,0.6806,-1.787,-1.941,0.36,person3
-3.5149,0.6232,0.4571,-1.828,-1.905,0.071,person3
-3.1698,0.5561,0.2852,-1.824,-1.92,0.019,person3
-2.902,0.6916,0.1047,-1.72,-2.103,-0.175,person3
-1.292,0.2671,-0.3741,-1.689,-2.133,-0.192,person3
-0.4862,-0.5558,-0.4683,-1.394,-2.29,-0.23,person3
0.3914,-1.4247,-0.8977,-0.913,-2.476,-0.229,person3
1.2338,-2.2072,-1.7062,-0.421,-2.544,-0.138,person3
2.502,-2.8774,-2.8768,0.21,-2.513,-0.168,person3
4.1763,-3.0401,-4.3414,0.519,-2.131,-0.369,person3
4.84,-2.4664,-5.6869,0.546,-2.058,-0.398,person3
4.5222,-1.2627,-6.7972,0.572,-1.977,-0.424,person3
3.0724,0.0481,-7.1071,0.6,-1.893,-0.446,person3
0.5297,1.0741,-6.2283,0.716,-1.502,-0.507,person3
-1.1868,1.3654,-4.3687,0.758,-1.382,-0.501,person3
-1.507,0.9374,-3.0062,0.8,-1.26,-0.491,person3
-0.8166,-0.2302,-2.3446,0.842,-1.141,-0.478,person3
0.0826,-1.0817,-1.4912,1.024,-0.655,-0.364,person3
0.4598,-1.6838,-0.3727,1.067,-0.54,-0.322,person3
0.5484,-2.2873,0.5326,1.109,-0.433,-0.272,person3
0.2691,-2.6458,1.4906,1.149,-0.332,-0.225,person3
-0.146,-2.9002,2.4276,1.294,0.07,-0.046,person3
-0.1145,-3.2706,3.0047,1.318,0.143,-0.031,person3
0.4042,-3.5341,3.0427,1.419,0.62,-0.011,person3
0.7351,-3.5686,2.9277,1.429,0.709,-0.01,person3
0.3664,-3.2018,2.9044,1.433,1.246,-0.039,person3
-0.2757,-2.6442,2.998,1.423,1.333,-0.045,person3
-1.0143,-2.0247,3.1062,1.287,1.76,-0.128,person3
-1.7525,-1.3695,3.1976,0.998,1.857,-0.3,person3
-2.4263,-0.8223,3.3165,0.671,1.085,-0.388,person3
-2.8885,-0.3978,3.4344,0.616,0.856,-0.386,person3
-3.1128,-0.0642,3.4468,0.235,-0.582,-0.469,person3
-3.0175,0.1415,3.4128,-0.583,-2.073,-0.625,person3
-2.8238,0.1261,3.2218,-1.14,-1.808,-0.575,person3
-2.4743,0.023,3.083,-0.708,0.513,-0.224,person3
-1.7547,-0.0683,2.9083,-0.643,0.746,-0.151,person3
-0.9166,-0.2436,2.9431,-0.589,0.941,-0.064,person3
-0.3415,-0.4918,2.821,-0.535,1.095,0.027,person3
0.0572,-0.6999,2.8581,-0.457,1.308,0.223,person3
0.1931,-0.7879,2.6587,-0.281,1.526,0.62,person3
-0.4029,-0.0626,1.4467,-0.249,1.558,0.662,person3
-0.53,0.2852,1.0999,0.061,1.933,0.807,person3
-0.5044,0.5521,0.831,0.137,2.014,0.83,person3
-0.4165,0.7617,0.5752,0.587,2.163,0.959,person3
-0.4458,0.9127,0.4351,0.886,1.385,0.866,person3
-0.6021,0.9076,0.5081,1.153,0.935,0.379,person3
-0.5609,0.9546,0.6,1.362,1.058,-0.047,person3
-0.4841,0.9609,0.6467,1.392,1.1,-0.093,person3
-0.3102,0.9916,0.6409,1.421,1.142,-0.127,person3
-0.1472,1.0032,0.6712,1.617,1.445,-0.169,person3
0.1549,0.934,0.7905,1.654,1.491,-0.16,person3
0.5239,0.7822,0.7482,1.69,1.531,-0.15,person3
0.8789,0.5658,0.4629,1.725,1.567,-0.137,person3
1.1801,0.2974,0.0126,1.76,1.603,-0.119,person3
1.2573,0.0222,-0.6045,1.798,1.636,-0.1,person3
1.0624,-0.2108,-1.2226,1.83,1.664,-0.076,person3
0.5925,-0.3397,-1.7739,1.859,1.682,-0.055,person3
0.0377,-0.4113,-2.1477,1.888,1.699,-0.033,person3
-0.2714,-0.358,-2.2178,1.914,1.703,-0.008,person3
-0.2789,-0.0965,-1.8143,1.932,1.7,0.016,person3
-0.0997,0.2688,-1.196,1.943,1.689,0.038,person3
0.4966,0.7387,-0.238,1.958,1.67,0.059,person3
1.0913,0.8294,0.3663,1.95,1.482,0.135,person3
1.2998,0.7829,0.5806,1.936,1.414,0.14,person3
1.9597,0.825,1.1442,1.918,1.341,0.149,person3
2.1083,1.0358,1.918,1.892,1.26,0.151,person3
1.7826,1.0364,2.2706,1.751,0.911,0.142,person3
1.4597,0.7981,2.4033,1.708,0.817,0.135,person3
1.406,0.1971,2.2358,1.664,0.724,0.129,person3
1.4327,-0.4421,1.9977,1.615,0.63,0.117,person3
1.3183,-1.0811,1.7284,1.337,0.213,0.041,person3
1.0535,-1.7251,1.5112,1.279,0.146,0.028,person3
0.6509,-2.3692,1.3915,0.925,-0.102,-0.08,person3
0.1249,-2.8335,1.2858,0.868,-0.113,-0.1,person3
-0.5439,-2.9806,1.134,0.544,-0.026,-0.232,person3
-1.398,-2.7387,0.7565,0.219,0.334,-0.427,person3
-2.3224,-2.2755,0.2957,-0.084,0.915,-0.714,person3
-3.6362,-1.1905,-0.8203,-0.382,1.546,-0.999,person3
-4.4741,-0.5261,-0.9848,-0.705,2.051,-1.231,person3
-4.9461,-0.4355,-0.7516,-0.745,2.084,-1.236,person3
-5.1363,-0.5284,-0.0303,-0.785,2.106,-1.238,person3
-3.4857,-0.9951,0.1723,-0.824,2.122,-1.235,person3
-2.2994,-1.4496,0.1314,-0.865,2.12,-1.227,person3
-1.3007,-1.9736,0.2394,-1.159,1.806,-0.978,person3
-0.5045,-2.4866,0.3181,-1.193,1.725,-0.931,person3
0.3847,-2.8153,0.6419,-1.227,1.633,-0.88,person3
0.8573,-2.8625,0.9302,-1.259,1.529,-0.826,person3
1.2198,-2.5536,1.2684,-1.291,1.421,-0.771,person3
1.3136,-1.8482,1.4755,-1.32,1.303,-0.715,person3
1.5703,-1.0902,1.4588,-1.348,1.181,-0.658,person3
1.7045,-0.2382,1.3199,-1.374,1.056,-0.599,person3
1.6981,0.7012,0.7864,-1.399,0.93,-0.535,person3
1.4798,1.4541,0.0029,-1.419,0.8,-0.469,person3
1.1115,1.9052,-0.4564,-1.435,0.676,-0.405,person3
0.5773,2.0653,-0.3818,-1.446,0.562,-0.339,person3
-0.0787,2.0751,-0.0844,-1.452,0.454,-0.277,person3
-0.6374,2.0424,0.2301,-1.392,0.109,-0.026,person3
-1.0694,1.8889,0.5128,-1.361,0.047,0.038,person3
-1.4235,1.5478,0.7253,-1.32,-0.006,0.097,person3
-1.5058,0.8848,0.7647,-1.275,-0.049,0.152,person3
-1.4775,0.2251,0.7643,-1.015,-0.107,0.336,person3
-1.4793,-0.1916,0.7038,-0.936,-0.089,0.366,person3
-1.4759,-0.5071,0.5071,-0.85,-0.052,0.392,person3
-1.3877,-0.7091,0.1913,-0.284,0.388,0.386,person3
-1.3297,-0.8805,-0.1928,-0.193,0.48,0.367,person3
-1.3513,-1.0111,-0.5612,0.177,0.829,0.204,person3
-1.3941,-1.0179,-0.768,0.209,0.832,0.172,person3
-1.3623,-0.9318,-0.8547,0.288,0.532,-0.029,person3
-1.1369,-0.8159,-0.9577,0.237,-0.227,-0.235,person3
-0.7574,-0.6957,-1.1206,0.169,-0.852,-0.407,person3
-0.2869,-0.5637,-1.3614,0.171,-1.084,-0.54,person3
0.6518,-0.0392,-1.9152,0.187,-1.083,-0.55,person3
1.2293,0.5124,-2.3962,0.202,-1.071,-0.553,person3
1.2303,0.7051,-2.4468,0.218,-1.051,-0.554,person3
0.6667,0.9792,-1.8535,0.238,-1.025,-0.547,person3
0.1476,1.0624,-0.4694,0.255,-0.989,-0.54,person3
-0.0155,1.0754,0.1818,0.273,-0.95,-0.527,person3
0.1419,1.1764,0.5907,0.287,-0.901,-0.513,person3
0.4638,1.0301,0.7474,0.298,-0.848,-0.494,person3
0.9899,0.493,0.6604,0.307,-0.788,-0.476,person3
1.47,-0.6669,0.5449,0.312,-0.723,-0.457,person3
1.3899,-1.8339,0.4603,0.314,-0.652,-0.441,person3
0.949,-2.5274,0.4193,0.314,-0.577,-0.427,person3
0.5123,-2.6539,0.3211,0.284,-0.246,-0.358,person3
0.1923,-2.3579,0.2454,0.271,-0.157,-0.339,person3
-0.7962,-1.4678,0.3655,0.254,-0.067,-0.315,person3
-1.8219,-0.7169,0.8335,0.235,0.025,-0.293,person3
-2.2397,-0.4526,1.0015,0.144,0.388,-0.204,person3
-2.8062,-0.0437,1.1195,0.115,0.47,-0.19,person3
-2.8443,0.1131,1.0085,0.056,0.614,-0.158,person3
-2.5572,0.0297,1.0608,-0.114,0.83,-0.098,person3
-2.0725,-0.1431,1.2926,-0.15,0.835,-0.081,person3
-1.3904,-0.3606,1.4991,-0.423,0.469,0.023,person3
-0.6287,-0.6505,1.7113,-0.48,0.349,0.043,person3
0.0723,-0.9981,2.1006,-0.842,-0.53,0.181,person3
0.6832,-1.4045,2.4414,-1.21,-1.476,0.567,person3
1.3226,-1.7382,2.9318,-1.237,-1.534,0.635,person3
1.7936,-1.9424,3.3279,-1.258,-1.573,0.705,person3
2.0057,-1.8488,3.55,-1.276,-1.601,0.775,person3
1.7702,-1.4765,3.5022,-1.293,-1.616,0.846,person3
1.303,-0.902,3.0676,-1.306,-1.62,0.908,person3
0.7741,-0.2969,2.5193,-1.317,-1.615,0.966,person3
0.2472,0.2855,2.0008,-1.327,-1.599,1.018,person3
-0.2725,0.7526,1.6543,-1.337,-1.576,1.063,person3
-0.7171,1.0869,1.3767,-1.344,-1.55,1.101,person3
-1.0257,1.3022,1.1995,-1.35,-1.521,1.13,person3
-1.1633,1.3895,1.0814,-1.358,-1.494,1.156,person3
-1.1503,1.3681,1.0093,-1.362,-1.464,1.17,person3
-0.9401,1.1722,0.9911,-1.386,-1.373,1.171,person3
-0.5683,0.8951,1.0042,-1.391,-1.357,1.155,person3
-0.2395,0.6271,1.0439,-1.396,-1.345,1.134,person3
0.0947,0.4406,1.0547,-1.399,-1.339,1.109,person3
0.3717,0.3777,1.0235,-1.407,-1.363,0.961,person3
0.51,0.416,0.94,-1.407,-1.383,0.915,person3
0.6132,0.5435,0.8002,-1.406,-1.416,0.863,person3
0.6539,0.7114,0.6462,-1.41,-1.458,0.807,person3
0.6962,0.8745,0.479,-1.422,-1.789,0.477,person3
0.7297,0.9964,0.3202,-1.424,-1.876,0.406,person3
0.7343,1.0714,0.1769,-1.441,-2.482,-0.002,person3
0.738,1.1175,0.019,-1.444,-2.585,-0.056,person3
0.6837,1.1413,-0.1363,-1.468,-3.153,-0.243,person3
0.5552,1.146,-0.4335,-1.368,-3.467,-0.29,person3
0.3028,1.0976,-0.8463,-0.957,-3.3,-0.174,person3
-0.0552,0.9913,-1.328,-0.41,-3.008,-0.077,person3
-0.271,0.7703,-1.6485,0.076,-2.626,-0.17,person3
-0.2143,0.425,-1.6429,0.129,-2.549,-0.188,person3
0.0463,0.1207,-1.2995,0.184,-2.459,-0.207,person3
0.3755,-0.0324,-1.0538,0.237,-2.357,-0.223,person3
0.6864,-0.1424,-1.0689,0.289,-2.243,-0.239,person3
0.9195,-0.2588,-1.3289,0.339,-2.118,-0.256,person3
0.9839,-0.114,-2.0671,0.488,-1.709,-0.296,person3
1.0573,0.0555,-2.5217,0.537,-1.559,-0.306,person3
1.1678,0.2664,-2.968,0.586,-1.402,-0.31,person3
1.2349,0.4587,-3.2507,0.637,-1.231,-0.309,person3
1.5386,-0.0038,-2.9214,0.908,-0.366,-0.237,person3
2.2838,-1.3684,-2.0056,0.962,-0.21,-0.215,person3
2.7156,-1.8877,-1.5954,1.016,-0.056,-0.191,person3
3.1364,-2.28,-1.1521,1.274,0.643,-0.107,person3
3.2487,-2.5549,-0.691,1.317,0.765,-0.102,person3
2.9164,-2.6685,-0.2412,1.515,1.369,-0.083,person3
