acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-1.0519,-1.1211,3.0775,0.208,0.439,-0.466,person1
0.6163,-0.4489,2.9402,0.237,0.442,-0.492,person1
2.2594,-0.2792,2.8962,0.267,0.447,-0.519,person1
3.4818,-0.5099,2.4203,0.292,0.458,-0.548,person1
4.0773,-0.7937,1.5892,0.317,0.478,-0.58,person1
3.7201,-1.0433,0.7305,0.34,0.499,-0.618,person1
3.6418,-1.4466,-0.5973,0.436,0.588,-0.728,person1
3.127,-1.8938,-2.0764,0.475,0.625,-0.76,person1
2.0773,-2.4405,-3.507,0.517,0.659,-0.781,person1
0.9331,-3.1483,-4.3703,0.559,0.695,-0.798,person1
-0.375,-3.6609,-4.8405,0.599,0.735,-0.812,person1
-0.9929,-4.0506,-4.7012,0.636,0.774,-0.823,person1
-1.573,-4.0295,-3.8359,0.68,0.791,-0.828,person1
-1.9634,-3.5446,-2.234,0.733,0.786,-0.83,person1
-1.999,-2.7506,-0.5679,0.795,0.755,-0.837,person1
-1.5369,-1.9182,0.1463,0.857,0.702,-0.848,person1
-0.6165,-1.1748,-0.1849,0.898,0.649,-0.864,person1
0.1166,-0.5302,-1.1785,0.916,0.49,-0.95,person1
0.7179,0.0859,-2.2046,0.909,0.453,-0.985,person1
1.1842,0.6126,-3.0474,0.892,0.419,-1.024,person1
1.6052,1.0347,-3.6571,0.868,0.378,-1.077,person1
1.8049,1.3,-3.9566,0.794,0.336,-1.331,person1
1.9513,1.3921,-4.0541,0.807,0.341,-1.394,person1
1.7471,1.422,-3.7383,0.825,0.349,-1.459,person1
1.6436,1.369,-3.3764,0.844,0.367,-1.521,person1
1.5377,1.3242,-3.1717,0.855,0.392,-1.585,person1
1.5281,1.2978,-3.2316,0.859,0.41,-1.66,person1
1.5369,1.3359,-3.4253,0.85,0.441,-1.744,person1
1.4826,1.4467,-3.6242,0.833,0.487,-1.841,person1
1.5434,1.6964,-3.8559,0.807,0.537,-1.934,person1
1.8811,2.068,-3.9733,0.763,0.606,-2.034,person1
2.3408,2.3457,-4.1761,0.578,0.791,-2.305,person1
2.9843,2.5948,-4.3169,0.485,0.887,-2.389,person1
3.4419,2.7557,-4.4791,0.367,0.979,-2.461,person1
3.9343,2.869,-4.5379,0.237,1.046,-2.529,person1
4.2969,2.9908,-4.3825,0.091,1.113,-2.594,person1
4.4846,3.0146,-3.8813,-0.062,1.186,-2.666,person1
4.4235,2.7549,-2.9566,-0.211,1.259,-2.729,person1
4.1778,2.1491,-2.0241,-0.357,1.333,-2.79,person1
3.6176,1.5202,-0.5695,-0.494,1.385,-2.862,person1
2.5857,0.7961,1.2643,-0.614,1.428,-2.944,person1
1.2965,-0.3126,3.7173,-0.719,1.452,-3.036,person1
-0.3211,-2.0401,6.1468,-0.976,1.421,-3.364,person1
-2.8137,-4.4965,7.37,-0.998,1.411,-3.41,person1
-5.5134,-6.7601,8.5793,-1.005,1.408,-3.431,person1
-6.9721,-7.3898,10.1153,-0.991,1.399,-3.434,person1
-6.1893,-5.4162,9.2251,-0.843,1.389,-3.328,person1
-4.3824,-2.7285,5.0624,-0.762,1.433,-3.261,person1
-2.4937,-0.608,1.397,-0.656,1.501,-3.188,person1
-0.4314,1.1468,-0.0907,-0.536,1.544,-3.1,person1
1.5771,2.64,0.0915,-0.417,1.558,-2.981,person1
3.2283,2.7093,0.0256,-0.303,1.538,-2.84,person1
3.4233,0.1937,-0.6672,-0.191,1.474,-2.677,person1
2.5477,-2.9783,-1.9541,-0.08,1.361,-2.523,person1
1.8211,-6.6983,-3.3868,0.032,1.198,-2.443,person1
1.5881,-10.4197,-4.8269,0.151,1.002,-2.372,person1
1.0974,-11.4742,-4.1998,0.267,0.783,-2.297,person1
0.0847,-9.0227,-1.884,0.488,0.122,-2.164,person1
-0.8199,-2.8998,2.6344,0.524,-0.085,-2.125,person1
-0.2623,3.5573,4.4042,0.539,-0.266,-2.088,person1
2.095,6.6801,-0.6735,0.537,-0.375,-2.067,person1
4.4425,7.2486,-3.8162,0.511,-0.402,-2.064,person1
5.7409,6.185,-5.1158,0.473,-0.347,-2.066,person1
5.6984,5.3595,-5.4473,0.394,-0.322,-2.082,person1
5.2069,4.5851,-4.991,0.294,-0.312,-2.104,person1
4.6751,2.6509,-3.5885,0.194,-0.264,-2.116,person1
3.329,-0.6508,-1.8169,0.103,-0.164,-2.104,person1
0.7938,-3.5343,-1.2592,0.028,-0.022,-2.079,person1
-1.5986,-5.4167,-1.5549,-0.036,0.136,-2.043,person1
-3.5869,-5.5642,-1.2125,-0.098,0.26,-2.006,person1
-4.723,-3.3912,-0.3612,-0.162,0.361,-1.974,person1
-4.765,-0.5918,-0.27,-0.226,0.438,-1.951,person1
-3.9686,1.3769,-1.3435,-0.281,0.499,-1.917,person1
-2.936,2.3491,-2.5369,-0.332,0.542,-1.861,person1
-2.2017,2.639,-2.9972,-0.382,0.569,-1.793,person1
-1.3787,2.3422,-2.7834,-0.544,0.8,-1.259,person1
-0.2842,1.1373,-1.9522,-0.547,0.841,-1.224,person1
0.4197,0.0943,-0.6086,-0.473,1.158,-1.254,person1
0.858,-0.3159,0.9338,-0.443,1.227,-1.285,person1
1.0875,-0.1077,1.5647,-0.416,1.271,-1.31,person1
1.3037,0.2353,1.0469,-0.318,1.406,-1.35,person1
1.383,0.5384,-0.0891,-0.299,1.445,-1.35,person1
1.5389,0.4836,-0.9845,-0.281,1.467,-1.354,person1
1.5929,0.2639,-1.5563,-0.255,1.451,-1.386,person1
1.5165,-0.1336,-1.6276,-0.25,1.431,-1.408,person1
1.2137,-0.4754,-1.317,-0.245,1.411,-1.438,person1
0.4698,-0.1939,-1.1268,-0.235,1.39,-1.478,person1
-0.3827,0.1295,-0.977,-0.223,1.371,-1.525,person1
-1.2959,0.5424,-0.6248,-0.203,1.35,-1.579,person1
-1.196,0.4781,-0.2113,-0.181,1.333,-1.633,person1
-0.6759,0.3858,0.1111,-0.159,1.319,-1.692,person1
-0.2456,0.0867,0.6224,-0.133,1.31,-1.758,person1
0.3014,-0.0428,0.7283,-0.105,1.301,-1.831,person1
0.6134,-0.1924,0.6507,-0.083,1.297,-1.904,person1
0.9886,0.0451,0.7031,-0.061,1.296,-1.975,person1
0.8652,0.2385,0.8703,-0.005,1.253,-2.392,person1
0.5623,0.1035,1.5511,-0.006,1.234,-2.477,person1
-0.071,0.1597,2.266,-0.034,1.135,-2.747,person1
-0.5723,0.1352,2.8431,-0.053,1.092,-2.836,person1
-0.7827,0.0389,3.2952,-0.075,1.033,-2.919,person1
-0.7142,-0.3172,3.2167,-0.101,0.965,-2.998,person1
-0.2128,-0.5366,2.4877,-0.132,0.889,-3.075,person1
-0.1063,-0.7484,1.2584,-0.165,0.809,-3.144,person1
-0.4336,-0.5537,-0.1408,-0.193,0.732,-3.221,person1
-1.3674,-0.4497,-1.1832,-0.223,0.665,-3.301,person1
-2.6351,-0.3198,-2.1048,-0.253,0.592,-3.376,person1
-3.7125,-0.3384,-1.9134,-0.288,0.498,-3.44,person1
-4.1032,-0.3676,-0.7345,-0.326,0.386,-3.499,person1
-3.8223,-0.8586,0.692,-0.369,0.26,-3.554,person1
-2.6814,-1.5102,0.9055,-0.415,0.119,-3.602,person1
-1.7039,-2.0864,0.7503,-0.461,-0.037,-3.646,person1
-0.844,-2.3833,0.5136,-0.508,-0.2,-3.687,person1
-0.5689,-2.9738,0.7644,-0.554,-0.366,-3.722,person1
-0.4527,-3.2245,1.1101,-0.606,-0.528,-3.757,person1
-0.2043,-2.8722,1.4255,-0.658,-0.681,-3.794,person1
0.6263,-1.961,2.289,-0.82,-1.144,-3.923,person1
0.5447,-0.8775,2.5455,-0.867,-1.294,-3.968,person1
0.807,0.2516,2.5034,-0.912,-1.437,-4.007,person1
1.1752,0.9937,2.2879,-0.956,-1.567,-4.041,person1
1.223,1.2088,1.4659,-1.005,-1.683,-4.073,person1
1.4117,1.049,1.0238,-1.054,-1.791,-4.097,person1
1.9384,0.6237,1.0253,-1.104,-1.892,-4.12,person1
2.4346,0.1878,0.8087,-1.155,-1.992,-4.142,person1
2.7096,-0.4019,0.3273,-1.208,-2.088,-4.158,person1
2.9691,-1.3048,-0.2977,-1.264,-2.193,-4.173,person1
2.8814,-2.5872,-1.4733,-1.32,-2.293,-4.183,person1
2.702,-3.6703,-2.3798,-1.383,-2.378,-4.179,person1
2.6887,-4.5019,-2.819,-1.451,-2.468,-4.151,person1
2.8453,-4.8353,-3.0692,-1.529,-2.607,-4.102,person1
3.5654,-5.0551,-3.9178,-1.612,-2.746,-4.042,person1
3.4827,-4.4853,-4.1559,-1.694,-2.867,-3.967,person1
2.7454,-2.9693,-3.5992,-1.772,-2.982,-3.886,person1
1.4664,-1.302,-2.4409,-1.85,-3.11,-3.812,person1
0.2815,-0.1355,-1.2542,-1.926,-3.234,-3.736,person1
-0.516,0.5237,-0.9244,-1.996,-3.336,-3.671,person1
-1.0783,0.9263,-0.9182,-2.055,-3.418,-3.614,person1
-1.4201,1.0573,-1.1909,-2.083,-3.497,-3.55,person1
-1.7766,1.0372,-1.5135,-2.076,-3.577,-3.471,person1
-1.8454,0.9901,-1.9302,-2.02,-3.649,-3.371,person1
-1.7103,0.9733,-2.4698,-1.486,-3.665,-2.907,person1
1.4123,0.7663,-3.5235,-1.304,-3.607,-2.781,person1
2.3726,0.8141,-3.5197,-1.109,-3.504,-2.651,person1
3.0377,1.0397,-3.3676,-0.899,-3.348,-2.511,person1
3.4609,1.3898,-3.2162,-0.275,-2.557,-2.045,person1
3.7122,1.7602,-2.9741,-0.1,-2.177,-1.857,person1
3.9007,1.9766,-2.9532,0.056,-1.745,-1.628,person1
4.13,2.1731,-2.9737,0.177,-1.267,-1.345,person1
4.409,2.2665,-3.0125,0.259,-0.758,-1.01,person1
4.6041,2.311,-2.9871,0.299,-0.236,-0.652,person1
4.7663,2.2622,-3.0634,0.29,0.281,-0.288,person1
4.8302,2.2917,-3.1063,0.24,0.775,0.042,person1
4.7343,2.3582,-3.2588,0.155,1.245,0.317,person1
4.4547,2.3542,-3.3894,0.045,1.678,0.547,person1
4.1515,2.2213,-3.393,-0.077,2.073,0.73,person1
3.5952,1.9221,-3.1723,-0.463,2.989,1.059,person1
2.5864,1.1768,-2.5813,-0.584,3.2,1.116,person1
1.2503,0.1431,-1.0134,-0.701,3.365,1.155,person1
-0.1791,-1.2179,1.4157,-0.808,3.486,1.18,person1
-2.2979,-2.8373,4.1652,-0.906,3.554,1.187,person1
-4.9764,-4.192,7.5317,-0.997,3.578,1.183,person1
-7.1894,-4.2366,9.2352,-1.072,3.56,1.164,person1
-8.3461,-2.9833,7.75,-1.133,3.503,1.136,person1
-8.1392,-1.7349,5.6532,-1.181,3.407,1.094,person1
-6.9524,-1.4316,4.6642,-1.209,3.275,1.046,person1
-5.4257,-2.4743,4.2439,-1.22,3.109,0.99,person1
-3.0871,-5.2559,3.7687,-1.212,2.914,0.931,person1
-0.407,-7.6419,1.3799,-1.007,1.952,0.61,person1
1.6751,-9.3884,-0.4091,-0.919,1.695,0.513,person1
3.1851,-9.3442,-1.7922,-0.825,1.443,0.411,person1
4.695,-5.4175,-3.2032,-0.423,0.578,-0.023,person1
5.2214,-0.5627,-3.9391,-0.333,0.421,-0.118,person1
5.2479,3.1157,-3.7742,-0.254,0.295,-0.209,person1
5.6311,5.3111,-2.8151,-0.189,0.206,-0.289,person1
6.194,6.0924,-0.339,-0.141,0.147,-0.357,person1
7.0855,5.7943,2.1103,-0.11,0.119,-0.414,person1
7.5256,4.55,2.9566,-0.093,0.115,-0.461,person1
7.3559,2.6597,2.0145,-0.098,0.137,-0.491,person1
6.8763,0.7563,-0.018,-0.12,0.179,-0.515,person1
6.2879,-1.4312,-2.3139,-0.157,0.244,-0.529,person1
4.5456,-3.2845,-3.3206,-0.35,0.527,-0.521,person1
2.3356,-4.343,-3.3014,-0.432,0.64,-0.506,person1
0.1085,-4.1937,-3.0003,-0.516,0.759,-0.486,person1
-1.6984,-3.3356,-3.1957,-0.602,0.881,-0.463,person1
-3.3626,-2.3231,-4.0044,-0.682,0.996,-0.432,person1
-5.0491,-1.4064,-4.7194,-0.753,1.102,-0.394,person1
-6.049,-0.627,-4.8401,-0.81,1.191,-0.352,person1
-6.2473,-0.0228,-4.009,-0.857,1.263,-0.305,person1
-5.9354,0.421,-2.472,-0.888,1.317,-0.255,person1
-5.5347,0.7104,-0.354,-0.901,1.353,-0.202,person1
-4.4935,1.2733,1.5007,-0.898,1.37,-0.145,person1
-2.1201,1.0085,2.5187,-0.88,1.375,-0.089,person1
0.1141,0.3971,2.2437,-0.849,1.364,-0.033,person1
1.8968,0.0505,1.2451,-0.807,1.342,0.017,person1
3.0694,-0.1211,-0.1303,-0.752,1.308,0.059,person1
3.8535,-0.239,-1.4496,-0.693,1.271,0.098,person1
4.4076,-0.3103,-2.2823,-0.632,1.229,0.126,person1
4.7492,-0.3715,-2.4625,-0.564,1.186,0.15,person1
4.3731,-0.2674,-1.8043,-0.497,1.144,0.164,person1
2.5874,-0.1741,-0.8745,-0.435,1.106,0.168,person1
0.8922,-0.3791,-0.5184,-0.38,1.077,0.162,person1
-0.5603,-0.4983,-0.6597,-0.331,1.058,0.149,person1
-1.7274,-0.6475,-0.8373,-0.287,1.046,0.129,person1
-2.6075,-0.4579,-0.7519,-0.256,1.042,0.105,person1
-3.0444,-0.0807,-0.3075,-0.231,1.049,0.077,person1
-3.008,0.2955,0.5219,-0.214,1.063,0.047,person1
-2.4586,0.4516,1.4396,-0.205,1.085,0.011,person1
-1.6091,0.3547,2.0939,-0.2,1.108,-0.015,person1
-0.7961,0.091,2.3359,-0.199,1.135,-0.042,person1
-0.1901,-0.2139,2.3956,-0.202,1.163,-0.059,person1
0.0984,-0.4565,2.2971,-0.203,1.189,-0.071,person1
-0.0538,-0.5798,2.1938,-0.204,1.214,-0.077,person1
-0.3548,-0.8068,2.2276,-0.207,1.233,-0.079,person1
-0.6957,-0.9445,2.1837,-0.205,1.246,-0.077,person1
-0.8732,-0.8534,1.8482,-0.183,1.241,-0.06,person1
-0.9596,-0.5658,1.3816,-0.177,1.229,-0.057,person1
-0.9316,-0.2806,0.9767,-0.115,1.148,-0.034,person1
-0.8912,-0.1133,0.7857,-0.083,1.025,-0.046,person1
-1.0467,-0.158,0.7489,-0.053,0.89,-0.115,person1
-1.1962,-0.3672,0.7359,0.182,0.688,-0.19,person1
0.1097,0.5478,-0.1563,0.258,0.641,-0.192,person1
1.1209,0.7198,0.0348,0.332,0.589,-0.193,person1
1.9968,0.803,0.3326,0.581,0.472,-0.144,person1
2.5025,0.6008,0.4394,0.762,0.437,-0.01,person1
2.6539,-0.1661,0.2997,0.781,0.505,0.297,person1
2.7762,-1.4756,0.0496,0.762,0.502,0.368,person1
2.8931,-2.8506,-0.2087,0.732,0.415,0.559,person1
3.1388,-3.6176,-0.3107,0.758,0.279,0.653,person1
2.9192,-4.0309,-0.7425,0.792,0.191,0.686,person1
2.432,-3.7845,-1.1898,0.834,0.087,0.706,person1
2.0073,-2.9676,-1.3322,1.131,-0.37,0.653,person1
1.8526,-1.9269,-1.2076,1.226,-0.468,0.608,person1
2.0388,-1.0605,-0.4891,1.326,-0.554,0.56,person1
2.1877,-0.4752,0.71,1.852,-0.737,0.289,person1
2.4233,-0.404,1.5058,1.965,-0.734,0.244,person1
2.9701,-0.7793,1.9779,2.083,-0.73,0.198,person1
4.4722,-1.6795,1.1401,2.444,-0.727,0.059,person1
2.7545,-0.5714,-3.2846,2.567,-0.73,0.006,person1
1.5473,0.2586,-5.7203,2.689,-0.736,-0.043,person1
-0.9157,1.499,-5.7001,2.811,-0.74,-0.096,person1
-2.2639,1.2127,-3.7416,2.929,-0.744,-0.154,person1
-2.9423,0.9379,-2.6771,3.046,-0.746,-0.214,person1
-3.3461,0.8685,-1.8274,3.16,-0.744,-0.276,person1
-3.4763,1.0977,-1.2806,3.271,-0.733,-0.339,person1
-3.328,1.4963,-1.2111,3.379,-0.717,-0.402,person1
-2.6585,1.9906,-1.5829,3.484,-0.693,-0.47,person1
-1.7332,2.5455,-2.0814,3.584,-0.66,-0.537,person1
-1.0208,3.0759,-2.0193,3.844,-0.49,-0.725,person1
-0.5526,3.3576,-1.8561,3.914,-0.405,-0.776,person1
-0.2773,3.3749,-1.9364,3.972,-0.304,-0.819,person1
-0.1642,3.2686,-2.0204,4.016,-0.192,-0.86,person1
-0.1298,3.1778,-2.0887,4.052,-0.078,-0.897,person1
-0.0266,2.9837,-1.9663,4.07,0.045,-0.927,person1
0.1818,2.626,-1.355,4.071,0.182,-0.95,person1
0.2459,2.2306,0.0085,4.06,0.331,-0.964,person1
0.3355,1.539,2.1118,4.029,0.491,-0.975,person1
0.2765,0.4652,4.6946,3.98,0.659,-0.969,person1
0.0189,-0.8653,6.9882,3.911,0.835,-0.953,person1
-0.5537,-2.0503,8.2211,3.381,1.425,-0.626,person1
-1.1723,-2.8783,8.2534,3.2,1.555,-0.512,person1
-1.3486,-3.1346,7.8183,3.006,1.663,-0.386,person1
-0.7836,-2.5427,7.4444,2.794,1.748,-0.253,person1
0.1409,-1.1256,6.468,2.099,1.86,0.124,person1
1.064,0.137,3.9317,1.861,1.843,0.236,person1
1.2074,0.2682,1.0294,1.627,1.804,0.338,person1
0.3951,-1.0206,-0.829,1.405,1.746,0.432,person1
-0.8033,-3.0004,-1.5226,1.203,1.671,0.518,person1
-1.7974,-5.1132,-0.9424,1.021,1.589,0.599,person1
-2.0233,-7.2986,0.7826,0.858,1.491,0.669,person1
-2.098,-7.8535,2.6971,0.716,1.37,0.735,person1
-3.1158,0.1517,1.7377,0.595,1.233,0.793,person1
-1.2576,4.8036,-3.0858,0.489,1.071,0.852,person1
0.9806,5.514,-5.0886,0.403,0.887,0.905,person1
2.8035,5.6995,-4.9423,0.31,0.245,1.069,person1
4.8346,1.5995,-0.0948,0.336,0.024,1.116,person1
4.5762,-1.465,1.8558,0.392,-0.187,1.164,person1
2.0294,-3.8464,1.5766,0.475,-0.394,1.211,person1
-1.4603,-4.3228,-0.1155,0.587,-0.595,1.252,person1
-4.1362,-3.351,-1.7725,0.707,-0.789,1.288,person1
-5.6076,-1.5124,-2.7894,0.838,-0.976,1.315,person1
-5.9808,0.526,-2.8666,0.969,-1.158,1.335,person1
-3.8308,2.1599,-1.2152,1.101,-1.33,1.347,person1
-0.8173,1.2523,0.2692,1.229,-1.497,1.347,person1
0.4329,0.4033,0.5977,1.35,-1.662,1.341,person1
1.2283,-0.2177,0.6403,1.462,-1.829,1.332,person1
1.5983,-0.4041,0.6012,1.566,-1.994,1.312,person1
1.3992,-0.1793,0.4802,1.657,-2.152,1.282,person1
0.9458,0.1928,0.345,1.734,-2.302,1.247,person1
0.3972,0.5136,-0.0621,1.805,-2.444,1.208,person1
-0.0704,0.707,-0.4146,1.86,-2.574,1.161,person1
-0.5837,0.6622,-0.2727,1.909,-2.689,1.111,person1
-0.9316,0.4923,0.1868,1.99,-2.933,0.933,person1
-1.0621,0.3444,0.62,1.999,-2.969,0.866,person1
-1.0939,0.2849,0.978,2.008,-2.977,0.799,person1
-1.0375,0.2344,1.0426,2.015,-2.959,0.731,person1
-0.8957,0.2179,0.7724,2.018,-2.923,0.659,person1
-0.8565,0.1584,0.5384,2.019,-2.865,0.588,person1
-0.6689,0.1207,0.1762,2.018,-2.786,0.521,person1
-0.5027,0.0395,-0.1211,2.009,-2.684,0.451,person1
0.3518,0.5351,-0.5328,1.996,-2.563,0.382,person1
0.5663,0.937,-0.062,1.98,-2.434,0.313,person1
0.691,0.8362,0.6039,1.959,-2.315,0.252,person1
0.639,0.7094,1.0076,1.933,-2.204,0.2,person1
0.5165,0.4708,1.1092,1.908,-2.11,0.155,person1
0.1257,-0.0128,0.867,1.877,-2.025,0.116,person1
-0.45,-0.2956,0.537,1.843,-1.942,0.076,person1
-1.0581,-0.5074,0.5358,1.801,-1.864,0.044,person1
-1.3326,-0.3535,0.592,1.757,-1.795,0.021,person1
-1.6523,-0.2983,1.3615,1.707,-1.737,0.0,person1
-1.932,0.0819,2.2747,1.654,-1.691,-0.014,person1
-1.6159,0.6995,2.9024,1.594,-1.649,-0.018,person1
-1.2179,0.2352,3.7115,1.532,-1.609,-0.016,person1
-0.3686,-0.1352,3.7667,1.465,-1.574,-0.008,person1
0.0815,-1.1599,3.329,1.392,-1.534,0.004,person1
0.2704,-1.4947,2.1742,1.317,-1.497,0.024,person1
-1.4046,-1.509,0.2321,1.236,-1.465,0.051,person1
-3.2314,-1.9012,1.8342,1.152,-1.432,0.085,person1
-4.152,-3.1306,1.7528,1.069,-1.397,0.122,person1
-4.8993,-3.3675,1.3384,0.983,-1.356,0.165,person1
-5.3633,-3.3108,1.6556,0.897,-1.317,0.208,person1
-5.5374,-3.4628,1.7951,0.81,-1.28,0.262,person1
-5.0984,-4.1322,1.6317,0.727,-1.247,0.315,person1
-4.0068,-4.1593,1.2253,0.41,-1.095,0.526,person1
-2.5143,-2.5882,1.7742,0.343,-1.043,0.571,person1
-0.773,-0.8307,2.6418,0.276,-0.992,0.61,person1
0.8216,0.2151,2.9518,0.21,-0.938,0.644,person1
2.1721,0.6573,2.4421,0.15,-0.884,0.667,person1
3.1039,0.701,1.6873,0.09,-0.837,0.682,person1
3.611,0.3606,0.8704,0.036,-0.797,0.695,person1
4.0532,-0.5203,0.4215,-0.017,-0.763,0.701,person1
4.0361,-1.5772,-0.8827,-0.065,-0.731,0.702,person1
3.597,-2.4044,-2.3796,-0.109,-0.704,0.697,person1
3.0738,-3.1155,-3.9334,-0.149,-0.676,0.69,person1
2.2754,-3.5378,-5.3433,-0.185,-0.656,0.674,person1
0.8981,-3.5457,-6.5098,-0.223,-0.64,0.658,person1
-0.0488,-3.2546,-6.3744,-0.256,-0.626,0.637,person1
-0.8988,-2.7774,-5.0863,-0.286,-0.613,0.61,person1
-1.1408,-2.3879,-3.0422,-0.317,-0.603,0.581,person1
-1.7313,-1.8674,1.1712,-0.348,-0.595,0.55,person1
-1.7991,-0.6992,-0.6648,-0.375,-0.584,0.513,person1
-1.627,-0.17,-1.9048,-0.395,-0.566,0.479,person1
-1.1062,0.2776,-3.2414,-0.409,-0.542,0.441,person1
-0.3534,0.4886,-4.2819,-0.425,-0.517,0.399,person1
0.4556,0.61,-4.3952,-0.436,-0.497,0.357,person1
1.1665,0.6389,-4.0813,-0.449,-0.476,0.313,person1
1.5701,0.5542,-3.7875,-0.462,-0.448,0.264,person1
1.8319,0.5484,-3.6285,-0.467,-0.414,0.217,person1
2.042,0.7302,-3.7061,-0.472,-0.379,0.169,person1
2.0569,1.2827,-3.8187,-0.48,-0.349,0.118,person1
2.0905,1.8268,-4.0192,-0.495,-0.327,0.072,person1
2.1449,2.3843,-4.1022,-0.514,-0.309,0.024,person1
2.3377,2.7525,-4.1231,-0.535,-0.294,-0.024,person1
2.6454,2.9125,-4.2376,-0.629,-0.265,-0.169,person1
3.1012,3.149,-4.2338,-0.669,-0.257,-0.219,person1
4.2012,3.8935,-3.8718,-0.711,-0.251,-0.272,person1
4.0723,3.9157,-3.6715,-0.756,-0.239,-0.321,person1
3.7203,3.634,-3.4217,-0.807,-0.224,-0.372,person1
3.1172,3.1778,-3.089,-0.86,-0.204,-0.421,person1
2.4175,2.6914,-2.6671,-0.918,-0.186,-0.467,person1
1.8076,2.1324,-1.9022,-0.975,-0.172,-0.514,person1
1.4387,1.3132,-0.7035,-1.04,-0.17,-0.553,person1
1.2366,0.1625,1.3757,-1.103,-0.172,-0.593,person1
0.9074,-1.5626,3.8475,-1.165,-0.171,-0.632,person1
-0.0604,-3.5927,6.0731,-1.223,-0.172,-0.667,person1
-1.5896,-5.4302,7.7219,-1.277,-0.179,-0.695,person1
-3.0644,-6.6349,8.995,-1.328,-0.193,-0.722,person1
-3.9394,-7.0449,9.617,-1.374,-0.214,-0.736,person1
-3.2928,-6.2675,8.5372,-1.414,-0.243,-0.744,person1
-2.0285,-4.4739,5.1046,-1.447,-0.276,-0.748,person1
-0.6032,-2.1499,1.5231,-1.471,-0.312,-0.746,person1
0.6632,0.5323,-0.1004,-1.484,-0.351,-0.736,person1
1.689,3.0572,-0.1182,-1.477,-0.388,-0.72,person1
2.3344,4.9991,-0.2142,-1.459,-0.42,-0.693,person1
2.2612,6.3267,-0.7697,-1.424,-0.447,-0.66,person1
1.7031,6.3313,-2.0272,-1.379,-0.466,-0.619,person1
2.4584,2.6415,-3.2485,-1.323,-0.472,-0.572,person1
3.5325,-4.0223,-5.1766,-1.259,-0.463,-0.52,person1
4.5516,-14.6324,-9.236,-1.187,-0.436,-0.46,person1
2.9176,-10.3944,-4.2715,-1.116,-0.394,-0.397,person1
0.8917,-4.1697,3.2474,-1.047,-0.337,-0.334,person1
-1.9542,3.9833,11.4402,-0.985,-0.271,-0.282,person1
-0.1516,8.6256,4.6678,-0.935,-0.205,-0.242,person1
3.1294,8.6163,-2.0984,-0.902,-0.146,-0.218,person1
4.6674,6.6493,-6.399,-0.881,-0.103,-0.212,person1
4.4554,5.2087,-8.3373,-0.866,-0.076,-0.227,person1
3.5645,3.7185,-8.3188,-0.844,-0.069,-0.261,person1
2.4575,1.7154,-6.6675,-0.813,-0.072,-0.312,person1
1.051,-0.3854,-5.1393,-0.76,-0.084,-0.379,person1
-0.3935,-2.0033,-4.6813,-0.685,-0.103,-0.451,person1
-1.9264,-3.1404,-5.0867,-0.583,-0.116,-0.522,person1
-4.2525,-4.5742,-4.9573,-0.173,-0.075,-0.679,person1
-6.1157,-3.453,-2.2339,-0.025,-0.049,-0.689,person1
-6.3807,-1.6136,0.9448,0.12,-0.013,-0.678,person1
-5.7494,-0.0566,3.0464,0.253,0.031,-0.646,person1
-4.1067,1.3093,4.4571,0.376,0.076,-0.594,person1
-1.4707,1.952,5.3099,0.478,0.121,-0.52,person1
1.4756,1.4552,5.0981,0.554,0.165,-0.434,person1
2.9307,0.9698,3.694,0.609,0.212,-0.334,person1
2.8286,1.018,1.7562,0.633,0.26,-0.225,person1
1.9163,1.082,-0.1008,0.637,0.307,-0.112,person1
0.8296,1.063,-1.7093,0.62,0.352,0.005,person1
0.0446,0.8579,-2.8745,0.58,0.398,0.121,person1
-0.6587,0.4487,-3.3457,0.524,0.441,0.238,person1
-1.2807,0.191,-2.9554,0.455,0.483,0.345,person1
-1.7967,0.044,-1.9358,0.368,0.518,0.441,person1
-2.2614,0.1467,-0.9101,0.268,0.558,0.522,person1
-2.6296,0.4459,-0.2036,0.159,0.596,0.58,person1
-2.619,0.863,-0.0795,0.043,0.627,0.624,person1
-2.4503,1.0858,0.3341,-0.682,0.523,0.638,person1
-1.6941,1.1836,0.6328,-0.78,0.455,0.619,person1
-0.5338,0.9734,1.0841,-1.149,0.026,0.494,person1
0.5863,0.6291,1.1379,-1.212,-0.073,0.452,person1
1.4249,0.3554,1.3043,-1.475,-0.421,0.174,person1
1.9197,0.1603,1.6579,-1.628,-0.46,-0.041,person1
2.1,-0.0062,2.3563,-1.702,-0.418,-0.161,person1
2.1996,-0.1256,3.0096,-1.89,-0.022,-0.569,person1
1.4887,-0.1296,3.5741,-1.983,0.441,-0.85,person1
0.1091,-0.1651,4.0935,-2.011,0.714,-0.984,person1
-3.5484,-1.0108,0.856,-2.024,1.01,-1.097,person1
-4.0438,-1.3913,0.3379,-1.895,1.944,-1.293,person1
-4.5005,-1.3211,0.1687,-1.791,2.222,-1.293,person1
-4.6937,-1.4061,0.7348,-1.659,2.457,-1.246,person1
-5.3183,-2.837,1.6862,-1.505,2.633,-1.155,person1
-5.4308,-3.7106,1.3526,-1.005,2.768,-0.606,person1
-5.4445,-4.0918,2.1277,-0.862,2.721,-0.392,person1
