acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.4569,2.3573,0.6734,-0.974,-2.538,0.571,person3
1.4466,2.455,0.5891,-0.931,-2.419,0.584,person3
1.462,2.4781,0.4323,-0.887,-2.293,0.595,person3
1.5748,2.3932,0.2926,-0.842,-2.163,0.605,person3
1.6725,2.2962,0.1555,-0.801,-2.031,0.608,person3
1.6987,2.1558,-0.0261,-0.677,-1.634,0.605,person3
1.6501,1.9598,-0.2403,-0.638,-1.504,0.596,person3
1.5131,1.7951,-0.4215,-0.6,-1.374,0.589,person3
1.367,1.4773,-1.1753,-0.565,-1.244,0.576,person3
1.2401,0.925,-2.0163,-0.529,-1.119,0.56,person3
1.0921,0.3806,-3.2572,-0.495,-0.995,0.538,person3
0.9545,-0.196,-4.4588,-0.465,-0.876,0.517,person3
0.8632,-0.4464,-4.9577,-0.434,-0.759,0.492,person3
0.6822,-0.3752,-4.3035,-0.41,-0.649,0.463,person3
0.6332,-0.2136,-3.4146,-0.387,-0.544,0.429,person3
0.6854,-0.0995,-3.1045,-0.368,-0.449,0.395,person3
0.5579,-0.0474,-3.2005,-0.341,-0.233,0.269,person3
0.5976,0.078,-3.3408,-0.338,-0.188,0.222,person3
0.8953,0.2394,-3.3377,-0.342,-0.163,0.172,person3
1.1513,0.1657,-3.0699,-0.351,-0.152,0.121,person3
1.0929,-0.1877,-2.5153,-0.367,-0.157,0.067,person3
1.0232,-0.6759,-1.8925,-0.386,-0.181,0.015,person3
1.0567,-1.2859,-1.3584,-0.41,-0.217,-0.04,person3
1.4725,-1.9925,-0.9035,-0.439,-0.268,-0.09,person3
1.9754,-2.6744,-0.4379,-0.472,-0.331,-0.142,person3
2.0541,-3.2098,-0.0334,-0.506,-0.406,-0.187,person3
1.5535,-3.4509,0.1877,-0.542,-0.484,-0.223,person3
0.5195,-3.0958,0.2146,-0.579,-0.569,-0.253,person3
-0.5956,-2.2426,0.0006,-0.616,-0.659,-0.277,person3
-1.7536,-1.3257,-0.2897,-0.656,-0.753,-0.293,person3
-3.0513,-0.5669,-0.2838,-0.689,-0.849,-0.296,person3
-4.2897,-0.0299,0.0551,-0.722,-0.949,-0.294,person3
-5.0075,0.3484,0.5516,-0.755,-1.047,-0.292,person3
-4.9271,0.5221,0.7772,-0.784,-1.144,-0.284,person3
-4.4171,0.4969,0.7501,-0.84,-1.415,-0.233,person3
-3.5343,0.2887,0.8291,-0.85,-1.495,-0.205,person3
-2.2866,0.0131,1.0482,-0.855,-1.571,-0.179,person3
-1.2677,-0.2876,1.7829,-0.856,-1.643,-0.156,person3
-0.6333,-0.6947,2.5011,-0.853,-1.711,-0.13,person3
-0.0684,-1.2212,3.006,-0.846,-1.771,-0.109,person3
0.7726,-1.8328,3.3941,-0.839,-1.829,-0.087,person3
1.4376,-2.413,3.193,-0.824,-1.875,-0.06,person3
1.6387,-2.7068,3.1232,-0.811,-1.916,-0.039,person3
1.6047,-2.6961,2.7803,-0.792,-1.953,-0.013,person3
1.6815,-2.2911,1.927,-0.771,-1.987,0.006,person3
1.4097,-1.3535,0.8054,-0.748,-2.015,0.021,person3
0.6949,0.098,-0.7343,-0.72,-2.039,0.037,person3
-0.128,1.4213,-1.1373,-0.694,-2.059,0.052,person3
-0.8248,2.0938,-0.6012,-0.668,-2.074,0.065,person3
-1.4009,2.3766,0.0256,-0.639,-2.084,0.072,person3
-1.8251,2.4673,0.3193,-0.608,-2.088,0.083,person3
-2.1107,2.3778,0.2679,-0.576,-2.087,0.088,person3
-2.2048,1.9731,-0.091,-0.479,-2.052,0.096,person3
-2.2826,1.2719,-0.6804,-0.443,-2.029,0.093,person3
-2.3277,0.6483,-1.3298,-0.409,-2.0,0.089,person3
-2.2701,0.2744,-1.8006,-0.374,-1.967,0.083,person3
-2.4022,0.1643,-1.8433,-0.337,-1.927,0.078,person3
-2.6425,0.3387,-1.474,-0.302,-1.882,0.068,person3
-2.6323,0.6001,-0.9271,-0.266,-1.831,0.058,person3
-2.5691,0.7927,-0.2974,-0.231,-1.774,0.046,person3
-2.4417,0.9781,0.1108,-0.196,-1.715,0.029,person3
-2.0516,1.0315,0.2914,-0.161,-1.648,0.015,person3
-1.6116,0.9339,0.3369,-0.124,-1.575,0.004,person3
-1.2544,0.6747,0.2579,0.039,-1.175,-0.058,person3
-0.8722,0.217,-0.1328,0.069,-1.089,-0.066,person3
-0.5094,-0.3944,-0.7797,0.093,-1.003,-0.073,person3
-0.0156,-1.0024,-1.6679,0.174,-0.707,-0.099,person3
0.5819,-1.5591,-2.6306,0.188,-0.644,-0.103,person3
0.961,-1.8667,-3.5577,0.2,-0.581,-0.104,person3
1.2567,-1.5892,-4.539,0.21,-0.523,-0.103,person3
0.5923,-1.1496,-3.9622,0.221,-0.468,-0.097,person3
-0.3493,-0.6823,-2.9155,0.232,-0.415,-0.087,person3
-1.5299,-0.1102,-1.6904,0.24,-0.367,-0.083,person3
-2.1671,0.3815,-0.8713,0.249,-0.319,-0.07,person3
-2.2674,0.6832,-0.4813,0.259,-0.269,-0.057,person3
-1.8615,0.3723,-0.9069,0.272,-0.219,-0.045,person3
-1.4411,-0.6758,-1.9086,0.304,-0.093,-0.006,person3
-1.458,-1.6666,-2.3933,0.315,-0.051,0.003,person3
-1.667,-2.2388,-1.9201,0.326,-0.009,0.006,person3
-1.6458,-2.2933,-1.2578,0.339,0.039,0.012,person3
-1.1537,-2.0057,-0.6747,0.353,0.084,0.018,person3
-0.4649,-1.6963,-0.234,0.374,0.135,0.026,person3
0.0984,-1.6365,-0.2479,0.392,0.182,0.034,person3
0.6113,-1.7084,-0.3651,0.413,0.229,0.043,person3
0.8522,-1.6984,0.0602,0.432,0.272,0.051,person3
0.5584,-1.591,1.1409,0.452,0.317,0.06,person3
0.0691,-1.4399,2.2825,0.474,0.36,0.068,person3
-0.1603,-1.2712,3.1976,0.546,0.497,0.102,person3
-0.213,-1.1269,3.7465,0.57,0.542,0.114,person3
-0.3076,-0.926,3.7502,0.594,0.588,0.123,person3
-0.4848,-0.6486,3.3938,0.617,0.634,0.133,person3
-0.681,-0.3241,3.0762,0.645,0.68,0.14,person3
-0.816,0.0734,2.8255,0.664,0.726,0.146,person3
-1.0218,0.5792,2.4477,0.684,0.768,0.152,person3
-1.1945,1.1206,1.9954,0.702,0.81,0.153,person3
-1.3501,1.5459,1.7019,0.722,0.849,0.156,person3
-1.3569,1.808,1.4942,0.737,0.883,0.156,person3
-1.1615,1.8824,1.5072,0.752,0.91,0.153,person3
-0.8304,1.7641,1.7635,0.763,0.931,0.148,person3
-0.4834,1.5142,1.8993,0.774,0.945,0.141,person3
-0.0753,1.1504,2.1026,0.782,0.949,0.134,person3
0.3567,0.7447,2.1611,0.788,0.947,0.123,person3
0.8574,0.4033,2.259,0.791,0.941,0.109,person3
1.191,0.1604,2.2154,0.796,0.928,0.093,person3
1.3698,0.0148,1.8605,0.797,0.91,0.076,person3
1.4871,0.0258,1.3729,0.812,0.858,0.011,person3
1.4337,0.0942,0.8224,0.819,0.845,-0.012,person3
1.1988,0.2942,0.3296,0.825,0.841,-0.031,person3
1.0044,0.5173,-0.1231,0.834,0.848,-0.054,person3
0.9007,0.7816,-0.5473,0.846,0.872,-0.072,person3
0.6791,1.0346,-0.8917,0.859,0.901,-0.09,person3
0.4581,1.3347,-1.4348,0.874,0.938,-0.109,person3
0.0647,1.7059,-2.2394,0.885,0.974,-0.128,person3
-0.2848,1.9963,-3.0427,0.888,0.997,-0.148,person3
-0.3995,2.1452,-3.6389,0.881,0.997,-0.17,person3
-0.2201,2.0257,-3.8071,0.862,0.957,-0.196,person3
0.2585,1.5623,-3.4792,0.582,0.272,-0.353,person3
0.7088,1.0608,-2.8224,0.465,0.001,-0.405,person3
0.9095,0.7423,-1.9518,0.338,-0.283,-0.463,person3
0.9151,0.6517,-1.1078,0.208,-0.56,-0.52,person3
0.7371,0.7192,-0.5807,-0.154,-1.249,-0.659,person3
0.4819,0.8406,-0.4729,-0.252,-1.413,-0.688,person3
0.3212,0.8835,-0.5307,-0.343,-1.537,-0.71,person3
0.2351,0.8723,-0.6175,-0.417,-1.625,-0.715,person3
0.1804,0.8128,-0.7017,-0.485,-1.677,-0.713,person3
0.1657,0.7914,-0.7988,-0.533,-1.693,-0.694,person3
0.1063,0.7942,-0.8824,-0.565,-1.665,-0.666,person3
0.1284,0.8408,-0.9356,-0.582,-1.601,-0.63,person3
0.3148,0.8522,-0.952,-0.584,-1.504,-0.583,person3
0.5067,0.7707,-0.8577,-0.567,-1.376,-0.534,person3
0.7846,0.6094,-0.7128,-0.541,-1.231,-0.489,person3
1.1872,0.4604,-0.6578,-0.346,-0.593,-0.342,person3
1.7481,0.3013,-0.6119,-0.293,-0.458,-0.324,person3
2.4602,0.1652,-0.5338,-0.24,-0.344,-0.311,person3
3.1122,0.1201,-0.3773,-0.191,-0.245,-0.303,person3
3.707,0.1655,-0.0876,-0.033,0.059,-0.321,person3
4.23,0.1598,0.1436,-0.005,0.117,-0.319,person3
4.6097,0.0699,0.1583,0.012,0.172,-0.312,person3
4.3231,-0.258,-0.3707,0.021,0.214,-0.3,person3
3.5682,-0.8524,-1.3512,0.017,0.242,-0.283,person3
3.0688,-1.6192,-2.2116,-0.033,0.279,-0.218,person3
2.8955,-2.3449,-2.8579,-0.048,0.299,-0.193,person3
2.8376,-2.8892,-3.2998,-0.058,0.334,-0.166,person3
2.5448,-3.0848,-3.2585,-0.06,0.565,-0.047,person3
1.847,-2.8298,-2.8118,-0.054,0.617,-0.022,person3
0.8084,-2.2157,-2.0258,-0.042,0.669,0.001,person3
-0.2491,-1.4937,-1.0997,-0.024,0.713,0.024,person3
-0.8767,-0.7274,-0.4737,0.071,0.838,0.089,person3
-1.208,-0.0097,0.0166,0.119,0.873,0.108,person3
-1.5813,0.6511,0.4085,0.17,0.897,0.13,person3
-2.3167,1.1334,0.613,0.223,0.914,0.149,person3
-3.0442,1.4375,1.054,0.278,0.92,0.17,person3
-3.431,1.5343,1.5062,0.333,0.913,0.189,person3
-3.4339,1.4083,1.9155,0.387,0.888,0.208,person3
-3.2174,1.1405,2.294,0.441,0.847,0.221,person3
-2.7796,0.7536,2.6982,0.489,0.791,0.233,person3
-2.0833,0.1736,2.9467,0.534,0.722,0.243,person3
-1.1395,-0.5718,3.0471,0.572,0.644,0.244,person3
0.0141,-1.3905,3.0219,0.715,0.318,0.196,person3
1.1185,-2.0946,2.7584,0.747,0.246,0.172,person3
1.5189,-2.4281,2.4107,0.773,0.187,0.141,person3
0.992,-2.3022,2.3214,0.794,0.133,0.108,person3
0.1864,-1.8453,2.3106,0.846,0.035,-0.002,person3
-0.1928,-1.2719,2.5124,0.858,0.022,-0.035,person3
-0.3156,-0.5965,2.2938,0.866,0.018,-0.067,person3
-0.2169,0.1149,1.4737,0.873,0.022,-0.092,person3
0.0712,0.7402,0.5246,0.905,0.088,-0.153,person3
0.2478,1.1032,-0.4144,0.915,0.109,-0.157,person3
0.0121,1.1515,-0.5604,0.929,0.135,-0.157,person3
-0.7128,0.9817,0.2199,0.943,0.161,-0.155,person3
-1.5988,0.8575,1.3531,1.016,0.274,-0.127,person3
-2.159,0.8634,2.2759,1.036,0.3,-0.12,person3
-2.643,1.025,3.0325,1.057,0.324,-0.114,person3
-2.8896,1.2927,2.7071,1.081,0.35,-0.108,person3
-3.1978,1.4461,2.4424,1.165,0.445,-0.078,person3
-3.5294,1.4293,2.0413,1.185,0.464,-0.072,person3
-3.6197,1.4238,1.385,1.206,0.483,-0.064,person3
-3.4866,1.4244,0.7562,1.258,0.519,-0.057,person3
-2.9933,1.1605,-0.0993,1.263,0.518,-0.057,person3
-2.1787,0.3827,-1.281,1.268,0.515,-0.057,person3
-1.0565,-0.8343,-2.9257,1.271,0.509,-0.061,person3
0.3058,-2.1614,-5.2693,1.269,0.481,-0.065,person3
1.991,-3.3743,-7.6916,1.267,0.47,-0.069,person3
4.3747,-4.0552,-8.933,1.262,0.456,-0.074,person3
6.0759,-3.7827,-7.5999,1.257,0.447,-0.076,person3
5.8976,-2.6966,-5.2918,1.252,0.439,-0.079,person3
4.1635,-1.334,-3.4769,1.246,0.433,-0.08,person3
1.9018,0.0052,-1.8264,1.237,0.426,-0.086,person3
-0.0247,1.1257,-0.5639,1.229,0.422,-0.09,person3
-1.536,1.1798,-0.0862,1.219,0.418,-0.093,person3
-2.4571,-0.2008,-0.1609,1.205,0.414,-0.095,person3
-2.4433,-1.5651,0.2233,1.191,0.41,-0.1,person3
-1.9163,-2.3716,1.0219,1.131,0.406,-0.135,person3
-1.4991,-2.2248,2.1508,1.114,0.406,-0.14,person3
-1.1586,-1.4651,2.9013,1.101,0.408,-0.145,person3
-0.6301,-1.6633,2.6704,1.082,0.412,-0.15,person3
0.5138,-2.4421,1.3725,1.024,0.426,-0.157,person3
1.6307,-3.2117,0.1343,1.003,0.435,-0.156,person3
2.1361,-3.604,0.413,0.98,0.445,-0.155,person3
2.3301,-3.2934,1.7018,0.957,0.462,-0.155,person3
2.1193,-2.5437,2.6696,0.85,0.553,-0.133,person3
1.3243,-1.6746,3.2278,0.822,0.583,-0.131,person3
0.1867,-0.7536,3.4509,0.791,0.609,-0.122,person3
-0.9628,0.1449,3.3889,0.758,0.642,-0.115,person3
-1.6704,0.9758,3.3433,0.653,0.739,-0.099,person3
-2.1042,1.649,3.251,0.615,0.776,-0.097,person3
-2.3725,2.1032,3.194,0.575,0.815,-0.097,person3
-2.4481,2.3006,2.7443,0.533,0.856,-0.099,person3
-2.3047,2.1037,2.4716,0.492,0.894,-0.1,person3
-1.9941,1.7839,1.9,0.445,0.934,-0.106,person3
-1.6838,1.4226,1.7276,0.399,0.973,-0.109,person3
-1.3022,1.1149,1.5436,0.351,1.012,-0.115,person3
-0.9106,0.795,1.3457,0.302,1.05,-0.119,person3
-0.5456,0.501,1.321,0.251,1.087,-0.121,person3
-0.4195,0.3007,1.3199,0.202,1.122,-0.125,person3
-0.4529,0.1847,1.2346,0.04,1.215,-0.136,person3
-0.4562,0.1232,1.1238,-0.016,1.237,-0.139,person3
-0.4853,0.1084,0.9544,-0.072,1.255,-0.139,person3
-0.4891,0.207,0.7138,-0.125,1.268,-0.136,person3
-0.4659,0.4558,0.4499,-0.178,1.275,-0.138,person3
-0.3008,0.7068,0.239,-0.228,1.278,-0.136,person3
-0.0738,0.8694,-0.0298,-0.275,1.273,-0.132,person3
0.1785,1.0358,-0.4343,-0.323,1.262,-0.132,person3
0.2032,1.1215,-0.6424,-0.368,1.251,-0.129,person3
0.2489,1.2705,-0.793,-0.409,1.238,-0.125,person3
0.2243,1.3946,-0.8523,-0.446,1.226,-0.123,person3
0.371,1.5933,-0.8673,-0.532,1.169,-0.109,person3
0.4652,1.7285,-1.0468,-0.536,1.154,-0.102,person3
0.6485,1.9048,-1.5911,-0.536,1.14,-0.099,person3
0.9514,1.9426,-2.3764,-0.526,1.123,-0.094,person3
1.3533,1.797,-3.1964,-0.458,1.053,-0.081,person3
1.5642,1.5245,-3.7811,-0.423,1.021,-0.075,person3
1.4234,1.1617,-3.8095,-0.383,0.984,-0.073,person3
1.1834,0.875,-3.2661,-0.337,0.94,-0.066,person3
1.0879,0.8153,-2.3071,-0.283,0.895,-0.06,person3
1.2392,0.9884,-1.6196,-0.224,0.843,-0.053,person3
1.5418,1.1541,-1.1656,-0.168,0.788,-0.047,person3
1.8329,1.2208,-0.8836,-0.106,0.73,-0.04,person3
2.0264,1.1343,-0.6046,-0.041,0.668,-0.031,person3
2.18,1.0312,-0.3787,0.023,0.603,-0.02,person3
2.5129,1.0544,-0.2338,0.088,0.539,-0.008,person3
2.9929,1.1662,-0.0991,0.409,0.2,0.072,person3
3.4665,1.2462,0.0642,0.447,0.159,0.075,person3
3.898,1.3017,0.2107,0.554,0.051,0.073,person3
4.2077,1.3353,0.2655,0.568,0.039,0.068,person3
4.2856,1.2208,0.0818,0.582,0.033,0.061,person3
3.8938,0.6772,-0.441,0.593,0.033,0.058,person3
3.1886,-0.2172,-0.981,0.601,0.095,0.058,person3
2.523,-1.3,-1.5848,0.597,0.124,0.061,person3
2.3335,-2.4382,-2.4411,0.589,0.16,0.064,person3
2.8534,-3.4995,-3.4585,0.546,0.331,0.08,person3
3.4311,-4.0858,-4.0019,0.533,0.379,0.084,person3
2.6645,-3.6318,-3.3516,0.515,0.429,0.084,person3
1.064,-2.4228,-2.1769,0.498,0.479,0.084,person3
-0.4156,-1.283,-1.0506,0.432,0.616,0.077,person3
-1.5559,-0.5886,0.0178,0.38,0.693,0.065,person3
-2.2648,-0.1907,0.5794,0.351,0.726,0.058,person3
-2.6374,0.0698,1.181,0.23,0.826,0.035,person3
-2.8768,0.1972,1.7629,0.196,0.843,0.033,person3
-2.9658,0.1979,2.2325,0.164,0.853,0.029,person3
-2.7397,0.1448,2.698,0.128,0.86,0.027,person3
-1.5333,-0.1984,3.1421,0.016,0.844,0.013,person3
0.4298,-0.8591,3.5865,-0.024,0.824,0.007,person3
0.8815,-1.1139,3.6962,-0.062,0.794,-0.004,person3
0.9162,-1.183,3.3921,-0.104,0.759,-0.016,person3
0.8022,-1.1206,3.0379,-0.146,0.716,-0.03,person3
0.6651,-0.9035,2.7703,-0.188,0.667,-0.047,person3
0.5475,-0.5647,2.5665,-0.23,0.614,-0.064,person3
0.4548,-0.0286,2.1603,-0.272,0.556,-0.087,person3
0.5835,0.6162,1.3192,-0.315,0.496,-0.107,person3
0.5441,1.1594,0.6458,-0.357,0.43,-0.129,person3
0.0661,1.4898,0.1408,-0.4,0.358,-0.153,person3
-0.5279,1.6579,0.3225,-0.569,0.082,-0.242,person3
-1.2352,1.6466,0.9736,-0.608,0.018,-0.26,person3
-1.7566,1.4808,1.7816,-0.648,-0.041,-0.278,person3
-1.9778,1.2914,2.278,-0.684,-0.093,-0.3,person3
-2.1828,1.1551,2.5831,-0.778,-0.203,-0.355,person3
-2.2724,0.9643,2.6605,-0.802,-0.224,-0.371,person3
-2.3287,0.8191,2.6623,-0.821,-0.244,-0.387,person3
-2.379,0.8476,2.7105,-0.836,-0.255,-0.403,person3
-2.465,0.9324,2.7816,-0.846,-0.264,-0.413,person3
-3.0065,0.9672,2.6804,-0.849,-0.267,-0.423,person3
-3.3659,0.9206,2.1709,-0.842,-0.266,-0.429,person3
-3.4494,0.7419,1.3882,-0.827,-0.261,-0.429,person3
-3.3895,0.476,0.5684,-0.807,-0.25,-0.425,person3
-3.1093,0.2281,-0.1392,-0.775,-0.232,-0.415,person3
-2.5664,-0.0436,-1.1062,-0.74,-0.211,-0.403,person3
-1.6929,-0.5015,-2.2456,-0.554,-0.068,-0.322,person3
-0.8004,-1.1774,-3.7792,-0.507,-0.032,-0.302,person3
4.9714,-3.8822,-6.2815,-0.457,0.005,-0.285,person3
5.3904,-3.7365,-4.8969,-0.41,0.035,-0.273,person3
4.4983,-2.7426,-4.1931,-0.29,0.098,-0.243,person3
2.8883,-1.2611,-3.7855,-0.257,0.102,-0.236,person3
0.2695,0.4473,-2.7199,-0.226,0.099,-0.233,person3
-1.3063,1.3407,-1.9129,-0.202,0.079,-0.229,person3
-1.9529,0.7541,-1.8006,-0.171,-0.155,-0.21,person3
-1.1134,-0.9614,-2.3534,-0.185,-0.263,-0.204,person3
0.2782,-1.9364,-2.5989,-0.207,-0.39,-0.197,person3
0.6881,-1.6697,-1.2177,-0.243,-0.541,-0.188,person3
-0.2741,-1.4168,1.6578,-0.411,-1.12,-0.131,person3
-1.0307,-1.7089,3.8994,-0.489,-1.349,-0.099,person3
-0.4305,-2.1172,4.4407,-0.57,-1.589,-0.057,person3
0.7808,-2.3617,3.9623,-0.657,-1.835,-0.009,person3
1.7892,-2.5208,3.016,-0.743,-2.077,0.05,person3
1.6287,-2.4423,2.5162,-0.827,-2.308,0.111,person3
0.8098,-2.2178,2.4566,-0.901,-2.516,0.18,person3
0.2485,-1.7223,2.3796,-0.966,-2.688,0.253,person3
-0.3001,-0.9926,2.3393,-1.017,-2.825,0.331,person3
-0.9669,-0.1879,2.3504,-1.054,-2.928,0.405,person3
-1.4299,0.4738,2.4289,-1.083,-2.997,0.479,person3
-1.7151,1.0266,2.3001,-1.117,-2.995,0.703,person3
-1.8617,1.3767,2.2264,-1.116,-2.943,0.743,person3
-1.8717,1.453,2.0214,-1.109,-2.873,0.779,person3
-1.6889,1.2859,1.9179,-1.101,-2.791,0.809,person3
-1.3042,0.9906,1.6736,-1.025,-2.103,0.885,person3
-0.8945,0.6336,1.6512,-1.011,-1.972,0.877,person3
-0.518,0.277,1.7802,-0.957,-1.421,0.822,person3
-0.134,0.0199,1.6814,-0.942,-1.285,0.799,person3
0.2041,-0.144,1.5502,-0.931,-1.148,0.776,person3
0.3819,-0.1416,1.2424,-0.875,-0.515,0.629,person3
0.3513,0.0632,0.904,-0.867,-0.4,0.596,person3
0.1598,0.4407,0.5819,-0.855,-0.294,0.565,person3
0.0527,0.8296,0.3151,-0.817,0.058,0.418,person3
0.1241,1.1689,0.1771,-0.811,0.119,0.379,person3
0.1774,1.4024,0.0553,-0.806,0.169,0.343,person3
0.1023,1.6954,-0.1596,-0.793,0.223,0.148,person3
-0.0407,2.0007,-0.4553,-0.791,0.194,0.109,person3
-0.2847,2.2628,-0.7258,-0.789,0.158,0.075,person3
-0.427,2.5315,-0.9762,-0.79,-0.09,-0.033,person3
-0.6275,2.6699,-1.2832,-0.791,-0.178,-0.056,person3
-0.6392,2.7663,-1.5069,-0.794,-0.27,-0.079,person3
-0.5219,2.6534,-1.5836,-0.8,-0.369,-0.099,person3
-0.3175,2.2406,-1.6398,-0.827,-0.799,-0.172,person3
0.1058,1.5043,-1.5773,-0.836,-0.906,-0.184,person3
0.3905,0.751,-1.4562,-0.844,-1.013,-0.199,person3
0.5265,0.1592,-1.4889,-0.874,-1.39,-0.233,person3
0.683,-0.1269,-1.6293,-0.877,-1.471,-0.235,person3
0.8099,-0.2092,-1.8839,-0.874,-1.542,-0.237,person3
0.9109,-0.1307,-2.1147,-0.873,-1.606,-0.237,person3
1.0117,0.0591,-2.1842,-0.825,-1.808,-0.217,person3
1.0959,0.356,-2.0711,-0.805,-1.846,-0.212,person3
1.2186,0.6252,-1.7819,-0.783,-1.875,-0.204,person3
1.4295,0.7607,-1.5352,-0.666,-1.934,-0.163,person3
1.6494,0.7582,-1.2261,-0.627,-1.926,-0.146,person3
1.8777,0.6736,-1.0572,-0.584,-1.911,-0.13,person3
2.135,0.6077,-0.9056,-0.538,-1.885,-0.118,person3
2.469,0.5619,-0.7942,-0.309,-1.663,-0.051,person3
2.7514,0.5263,-0.6806,-0.241,-1.577,-0.036,person3
2.988,0.4881,-0.5751,-0.174,-1.486,-0.017,person3
3.1715,0.4239,-0.5171,0.097,-1.062,0.053,person3
3.2277,0.3014,-0.5988,0.16,-0.957,0.065,person3
3.3243,-0.0109,-0.908,0.275,-0.774,0.075,person3
3.2353,-0.6493,-1.3516,0.43,-0.52,0.062,person3
3.2013,-1.378,-1.6699,0.455,-0.483,0.058,person3
3.2567,-2.1741,-1.8515,0.476,-0.45,0.049,person3
3.3056,-2.8312,-1.8425,0.495,-0.421,0.046,person3
3.245,-3.2262,-1.7258,0.54,-0.344,0.035,person3
2.7912,-3.2553,-1.5796,0.549,-0.328,0.034,person3
1.9484,-2.6211,-1.4543,0.556,-0.311,0.037,person3
0.8558,-1.6645,-1.2365,0.573,-0.218,0.028,person3
-0.4335,-0.8315,-0.8683,0.576,-0.184,0.024,person3
-1.4888,-0.1591,-0.5926,0.575,-0.106,0.018,person3
-2.3974,0.3109,-0.0397,0.558,0.071,0.012,person3
-3.1892,0.6339,0.3112,0.552,0.116,0.016,person3
-3.5203,0.8445,0.9521,0.545,0.16,0.021,person3
-3.5649,0.8783,1.2389,0.537,0.204,0.026,person3
-3.3551,0.792,1.5549,0.512,0.369,0.071,person3
-3.0064,0.6304,1.9952,0.509,0.409,0.078,person3
-2.4795,0.3122,2.1666,0.51,0.449,0.086,person3
-1.5937,-0.1027,2.2919,0.513,0.624,0.101,person3
-0.686,-0.6358,2.33,0.516,0.67,0.101,person3
0.2241,-1.2326,2.2721,0.52,0.72,0.102,person3
0.6715,-1.722,2.3321,0.527,0.775,0.097,person3
0.4348,-1.3549,2.733,0.563,1.004,0.072,person3
0.1333,0.0384,2.1085,0.573,1.063,0.06,person3
0.3603,0.8028,1.205,0.587,1.122,0.049,person3
0.8904,1.4616,0.0395,0.601,1.184,0.034,person3
1.3326,1.7557,-0.5966,0.666,1.433,-0.036,person3
1.3839,1.6971,-0.6753,0.69,1.494,-0.055,person3
0.5326,1.5141,-0.0091,0.713,1.556,-0.077,person3
-0.5836,1.3599,0.9424,0.82,1.663,-0.197,person3
-1.4704,1.2503,1.7705,0.819,1.572,-0.224,person3
-1.9668,1.0848,2.1622,0.794,1.412,-0.253,person3
-2.4095,0.9695,2.2024,0.452,0.209,-0.398,person3
-2.6807,0.8438,2.0759,-0.182,-1.126,-0.591,person3
-2.8525,0.8664,1.8309,-0.709,-1.535,-0.64,person3
-3.2611,1.1461,1.4401,-0.702,-0.815,-0.413,person3
-3.4507,1.1935,0.7021,-0.377,-0.299,-0.391,person3
-3.2333,1.1293,0.1536,-0.021,-0.055,-0.543,person3
-2.7649,1.2259,-0.0682,0.01,-0.01,-0.532,person3
-2.0745,1.0532,-0.5167,0.152,0.664,-0.09,person3
1.688,-1.9545,-4.283,0.253,0.954,0.096,person3
3.5075,-2.9314,-6.1929,0.291,1.036,0.155,person3
5.7294,-3.329,-6.8457,0.335,1.108,0.22,person3
6.3026,-2.7197,-5.9631,0.38,1.171,0.279,person3
5.1897,-1.5879,-5.2531,0.428,1.226,0.337,person3
2.892,-0.3084,-4.3221,0.476,1.272,0.392,person3
0.3335,0.8112,-3.0815,0.527,1.301,0.445,person3
-1.2613,1.3696,-1.9369,0.572,1.312,0.488,person3
-2.4828,1.5011,-1.0831,0.615,1.306,0.528,person3
-2.9778,-0.8343,0.1053,0.654,1.283,0.561,person3
-0.1127,-2.3264,1.095,0.691,1.237,0.584,person3
0.6589,-2.4752,2.1648,0.786,0.77,0.603,person3
1.8318,-2.9585,1.9139,0.796,0.65,0.582,person3
2.7736,-3.5875,0.8479,0.806,0.53,0.556,person3
2.5368,-3.6617,0.4946,0.801,0.024,0.301,person3
1.6986,-3.1683,1.2162,0.794,-0.043,0.229,person3
0.9798,-2.4207,2.2116,0.782,-0.093,0.151,person3
0.5366,-1.6474,2.9105,0.725,-0.089,-0.176,person3
0.016,-0.8573,3.2008,0.716,-0.051,-0.224,person3
-0.6999,-0.0833,3.3051,0.731,0.228,-0.364,person3
-1.3173,0.6087,3.2141,0.742,0.292,-0.381,person3
-1.7772,1.1468,3.2063,0.753,0.357,-0.396,person3
-2.0366,1.6506,2.896,0.832,0.685,-0.392,person3
-2.2354,1.9979,2.643,0.853,0.751,-0.378,person3
-2.3099,2.0071,2.4528,1.016,1.172,-0.207,person3
-2.3548,1.6957,2.131,1.041,1.239,-0.173,person3
-2.1702,1.2488,1.9887,1.173,1.497,-0.035,person3
-1.7764,0.8557,1.8497,1.192,1.524,-0.023,person3
-1.2376,0.4827,1.8694,1.216,1.541,-0.013,person3
-0.8099,0.1517,1.7215,1.302,1.541,0.002,person3
-0.6296,-0.1544,1.7133,1.318,1.525,-0.001,person3
-0.5032,-0.3931,1.4942,1.371,1.326,-0.094,person3
-0.4082,-0.476,1.2663,1.371,1.277,-0.113,person3
-0.4385,-0.4089,0.8774,1.323,1.009,-0.207,person3
-0.6391,-0.2285,0.5247,1.306,0.961,-0.221,person3
-0.7086,-0.0452,0.2716,1.287,0.914,-0.233,person3
-0.7079,0.1694,0.1113,1.165,0.737,-0.283,person3
