acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.3754,0.8949,-1.2339,-0.402,0.573,-0.4,person2
0.3861,0.9948,-1.1662,-0.332,-0.289,-0.185,person2
0.529,0.8132,-1.0797,-0.07,-0.462,0.192,person2
0.6132,0.4967,-1.0211,0.168,-0.056,0.644,person2
0.587,0.0853,-0.9704,0.179,-0.005,0.684,person2
0.5366,-0.2809,-0.9377,0.195,0.046,0.718,person2
0.4481,-0.5503,-0.8854,0.329,0.359,0.915,person2
0.3563,-0.724,-0.7413,0.56,0.776,0.984,person2
0.25,-0.8341,-0.5718,0.719,1.502,0.984,person2
0.1498,-0.991,-0.3246,0.724,1.548,0.975,person2
-0.0455,-1.3458,-0.134,0.729,1.579,0.963,person2
0.1363,-1.9946,0.0962,0.731,1.603,0.949,person2
0.5192,-2.996,0.5196,0.711,1.459,0.81,person2
0.9904,-3.9349,0.9812,0.706,1.373,0.771,person2
1.5212,-4.4512,1.3611,0.693,1.269,0.728,person2
1.8558,-4.3581,1.2915,0.573,0.239,0.407,person2
2.1177,-3.6258,1.1046,0.466,-0.686,0.235,person2
2.3427,-2.6528,0.747,0.456,-0.682,0.24,person2
2.5262,-1.892,0.2445,0.446,-0.659,0.251,person2
2.6538,-1.3199,-0.2633,0.433,-0.617,0.261,person2
2.6687,-0.9834,-0.8224,0.42,-0.555,0.268,person2
2.4346,-0.7972,-1.6754,0.353,-0.158,0.279,person2
2.1655,-0.8223,-2.8588,0.334,-0.014,0.268,person2
1.8986,-0.9265,-4.0806,0.315,0.148,0.257,person2
1.6128,-1.0533,-6.6922,0.28,1.403,0.102,person2
1.576,-1.3049,-10.5772,0.284,1.634,0.068,person2
1.2778,-1.1912,-12.4506,0.106,2.695,-0.268,person2
0.4221,-0.7465,-8.9657,0.035,2.712,-0.334,person2
-0.4019,-0.6936,-4.7329,-0.04,2.678,-0.41,person2
-1.0981,-1.0459,-1.3179,-0.118,2.59,-0.488,person2
-1.164,-1.2703,0.3227,-0.19,2.455,-0.57,person2
-1.5724,-1.751,1.5643,-0.252,2.274,-0.652,person2
-2.2755,-2.4362,2.431,-0.298,2.061,-0.73,person2
-3.1034,-3.2501,2.8172,-0.327,1.829,-0.796,person2
-3.7029,-3.8895,3.3191,-0.336,1.587,-0.836,person2
-4.3172,-4.4752,3.789,-0.333,1.348,-0.856,person2
-4.565,-4.8902,3.8492,-0.314,1.114,-0.859,person2
-4.3881,-4.9916,3.8963,-0.286,0.89,-0.845,person2
-4.3146,-4.4904,3.959,-0.247,0.677,-0.825,person2
-4.44,-3.4194,3.9362,-0.197,0.476,-0.804,person2
-4.7794,-1.9287,3.8418,0.131,-0.423,-0.743,person2
-4.9139,-0.589,4.035,0.209,-0.564,-0.732,person2
-4.618,0.258,4.6062,0.286,-0.695,-0.723,person2
-4.3472,0.8371,4.9678,0.593,-1.224,-0.635,person2
-4.0897,1.2942,5.1019,0.455,-1.265,-0.334,person2
-3.8936,1.6013,5.142,-0.185,-1.04,0.059,person2
-3.7109,1.6973,5.1422,-0.736,-0.723,0.173,person2
-3.3761,1.797,5.2888,-0.378,-0.08,0.045,person2
-3.0204,1.6304,4.7068,0.017,0.706,0.348,person2
-2.6882,1.2755,3.6075,0.02,0.764,0.383,person2
-2.1932,1.0027,2.3264,0.016,0.818,0.415,person2
-1.3691,0.7289,0.6316,0.008,0.867,0.447,person2
-0.5015,0.6182,-1.0095,-0.007,0.908,0.474,person2
0.1185,0.7793,-1.7866,-0.023,0.94,0.499,person2
0.4631,1.0592,-1.688,-0.105,1.037,0.587,person2
0.2874,1.4853,-0.756,-0.126,1.054,0.6,person2
-0.8642,2.1222,0.3682,-0.146,1.072,0.615,person2
-1.9,2.4249,0.777,-0.163,1.09,0.628,person2
-2.7481,2.5589,1.0384,-0.216,1.147,0.687,person2
-3.0073,2.6982,1.5169,-0.216,1.153,0.703,person2
-3.1504,2.775,1.9229,-0.215,1.158,0.721,person2
-3.009,2.6799,2.2066,-0.212,1.163,0.741,person2
-2.5756,2.3995,2.4253,-0.185,1.153,0.844,person2
-2.0277,2.0646,2.4938,-0.223,1.009,0.969,person2
-1.3518,1.7939,2.1355,-0.228,0.979,0.976,person2
-0.5423,1.6937,1.3688,-0.234,0.942,0.979,person2
0.2585,1.3877,0.298,-0.236,0.9,0.985,person2
1.3699,0.8265,-1.0108,-0.241,0.851,0.988,person2
2.7786,-0.1653,-2.9711,-0.242,0.797,0.991,person2
4.6315,-1.3697,-5.4489,-0.237,0.628,1.003,person2
5.8537,-2.3782,-6.3964,-0.236,0.575,1.003,person2
6.3045,-3.1736,-4.3281,-0.234,0.526,1.005,person2
6.5439,-3.8062,-1.4891,-0.23,0.475,1.009,person2
7.038,-4.1706,-0.1664,-0.174,0.255,1.039,person2
6.9751,-3.5566,-0.324,-0.159,0.231,1.048,person2
4.9556,-1.7776,-1.8477,-0.01,0.144,1.115,person2
2.8211,-0.048,-2.3888,0.257,0.198,1.218,person2
1.2721,1.1471,-1.6886,0.273,0.216,1.218,person2
0.2873,1.0675,-0.5995,0.286,0.239,1.22,person2
-0.3352,-1.1179,0.4211,0.295,0.262,1.219,person2
-0.6027,-3.4116,1.0342,0.301,0.279,1.22,person2
-0.2108,-5.146,1.4535,0.301,0.296,1.217,person2
0.8815,-6.2265,2.0852,0.278,0.311,1.219,person2
1.7531,-6.2177,2.2022,0.27,0.304,1.217,person2
1.7095,-4.9913,1.3407,0.258,0.289,1.216,person2
1.1766,-3.0468,-0.0205,0.19,0.236,1.207,person2
0.3509,-0.822,-0.6332,0.179,0.237,1.206,person2
-1.0698,1.1582,0.2147,0.174,0.306,1.229,person2
-2.3376,2.3396,0.9751,0.245,0.481,1.199,person2
-3.3967,3.0357,1.1085,0.29,0.518,1.038,person2
-4.3874,3.1116,0.8652,0.311,0.597,0.819,person2
-5.2042,1.2861,0.1846,0.316,0.611,0.794,person2
-5.0712,0.0995,0.1764,0.35,0.784,0.604,person2
-5.0944,-0.838,0.2786,0.358,0.823,0.575,person2
-5.2726,-1.4801,0.5362,0.363,0.866,0.549,person2
-5.3271,-1.6149,0.8663,0.373,0.956,0.498,person2
-5.4214,-1.3347,1.1669,0.376,1.004,0.469,person2
-5.5071,-0.5051,1.3469,0.377,1.053,0.441,person2
-5.3787,0.4852,1.3539,0.37,1.208,0.357,person2
-4.9282,1.1871,1.2734,0.365,1.263,0.331,person2
-4.1915,1.2134,1.3155,0.357,1.319,0.301,person2
-3.4954,1.0011,1.4051,0.349,1.374,0.278,person2
-2.8689,0.8956,1.5653,0.338,1.428,0.248,person2
-2.4399,0.7158,1.7452,0.267,1.685,0.139,person2
-1.9328,0.4396,2.0761,0.25,1.732,0.12,person2
-1.4708,0.1102,2.3422,0.146,2.024,-0.015,person2
-1.0189,-0.2973,2.4453,0.041,2.267,-0.145,person2
-0.5693,-0.7554,2.4932,-0.071,2.425,-0.191,person2
-0.2747,-1.0933,2.5128,-0.275,2.415,-0.166,person2
-0.0298,-1.2583,2.4752,-0.536,2.237,-0.105,person2
0.1162,-1.1265,2.3429,-0.695,2.033,-0.014,person2
0.3358,-0.793,2.1768,-0.707,2.008,-0.005,person2
0.3895,-0.4512,1.7973,-0.717,1.981,0.009,person2
0.5795,-0.1561,1.4717,-0.726,1.95,0.021,person2
0.9524,0.0384,1.1125,-0.734,1.923,0.035,person2
1.1705,0.0279,0.9361,-0.755,1.78,0.087,person2
1.5616,0.0446,0.6623,-0.758,1.74,0.1,person2
1.7642,0.1114,0.4008,-0.761,1.697,0.111,person2
1.8022,0.1957,0.1931,-0.762,1.654,0.123,person2
1.8981,0.382,-0.0929,-0.741,1.371,0.165,person2
1.9114,0.685,-0.3688,-0.73,1.324,0.165,person2
2.033,0.88,-0.6908,-0.619,1.084,0.164,person2
2.045,0.808,-0.8347,-0.38,0.9,0.127,person2
2.179,0.6758,-0.9719,-0.255,0.861,0.056,person2
2.3185,0.5833,-1.0208,-0.264,0.97,-0.046,person2
2.4918,0.5896,-0.979,-0.356,1.095,-0.192,person2
2.5802,0.5826,-0.9169,-0.383,1.127,-0.236,person2
2.4509,0.6771,-0.7966,-0.396,1.145,-0.263,person2
2.2317,0.6804,-0.8471,-0.407,1.157,-0.296,person2
1.9542,0.6179,-0.8436,-0.419,1.169,-0.339,person2
1.7112,0.4521,-0.8968,-0.447,1.199,-0.424,person2
1.5679,0.2649,-0.9597,-0.521,1.355,-0.674,person2
1.4327,0.097,-0.9772,-0.529,1.381,-0.712,person2
1.285,-0.0993,-1.1267,-0.536,1.41,-0.749,person2
1.2424,-0.2,-1.1824,-0.544,1.442,-0.789,person2
1.105,-0.4138,-1.3019,-0.548,1.477,-0.828,person2
0.9112,-0.596,-1.4228,-0.548,1.515,-0.862,person2
0.672,-0.687,-1.5015,-0.544,1.907,-1.192,person2
0.4482,-0.6073,-1.5526,-0.459,2.517,-1.419,person2
0.2647,-0.3484,-1.5593,-0.199,3.432,-1.42,person2
0.1901,-0.0998,-1.4994,-0.153,3.538,-1.41,person2
0.1644,0.2365,-1.4274,-0.101,3.638,-1.395,person2
0.1848,0.5676,-1.2998,0.321,4.171,-1.191,person2
0.2072,0.8104,-1.1175,1.124,4.545,-0.582,person2
0.2508,0.9592,-0.9344,1.2,4.512,-0.512,person2
0.3499,0.8358,-0.6549,1.26,4.444,-0.443,person2
0.6493,-0.0529,-0.3458,1.305,4.342,-0.383,person2
0.986,-1.5094,-0.0362,1.332,4.192,-0.321,person2
1.2163,-2.7254,0.4305,1.303,3.909,-0.27,person2
1.2511,-3.805,0.7222,0.154,1.667,-0.281,person2
1.4596,-4.7469,1.0526,-0.133,1.317,-0.302,person2
1.8057,-5.1844,1.4966,-0.394,1.055,-0.304,person2
1.8439,-4.8462,1.7473,-1.397,0.847,-0.062,person2
1.6789,-3.8262,1.6969,-1.491,0.935,-0.007,person2
1.4718,-2.7496,1.3583,-1.881,1.954,0.252,person2
1.272,-1.9643,0.9002,-1.893,2.048,0.27,person2
1.0684,-1.461,0.402,-1.902,2.13,0.288,person2
0.7023,-1.1014,-0.105,-1.904,2.2,0.306,person2
0.3034,-0.8515,-0.4559,-1.899,2.26,0.33,person2
0.0006,-0.6439,-0.8514,-1.886,2.304,0.352,person2
-0.2534,-0.5429,-1.2362,-1.793,2.332,0.467,person2
-0.5092,-0.4643,-1.6295,-1.759,2.311,0.5,person2
-0.8596,-0.2711,-2.1386,-1.724,2.285,0.537,person2
-1.3159,0.0021,-2.6787,-1.69,2.258,0.575,person2
-1.7711,0.3994,-3.5341,-1.54,2.061,0.743,person2
-2.662,0.8493,-5.331,-1.522,2.025,0.772,person2
-3.2025,1.1273,-6.1312,-1.46,1.9,0.915,person2
-3.0627,1.1286,-5.3525,-1.56,2.051,1.073,person2
-2.8693,0.6149,-3.5929,-1.734,2.45,1.306,person2
-2.6611,-0.0935,-1.9644,-1.867,2.704,1.477,person2
-2.5503,-0.8532,-0.1803,-1.785,2.173,1.468,person2
-2.5895,-1.598,1.1971,-1.733,2.086,1.453,person2
-2.6574,-2.2873,2.0303,-1.672,2.004,1.435,person2
-3.0292,-3.1848,2.7215,-1.603,1.93,1.414,person2
-3.1984,-3.7319,3.218,-1.526,1.862,1.396,person2
-3.2123,-4.1351,3.2716,-1.444,1.795,1.375,person2
-3.1675,-4.1483,3.3101,-1.177,1.601,1.333,person2
-3.1939,-3.6166,3.5461,-1.083,1.54,1.322,person2
-3.2603,-2.5824,3.9455,-0.988,1.481,1.316,person2
-3.4527,-1.4121,4.3365,-0.893,1.424,1.311,person2
-3.4105,-0.5359,4.4289,-0.413,1.107,1.326,person2
-3.3277,0.0738,4.3101,-0.353,1.059,1.333,person2
-3.1444,0.6465,4.5491,0.001,0.89,1.329,person2
-2.9129,0.9822,4.9844,0.379,1.151,1.228,person2
-2.7,1.3185,5.1995,0.833,1.899,0.935,person2
-2.5986,1.514,4.9293,1.023,2.959,0.54,person2
-2.4705,1.6233,5.0111,0.243,3.944,0.4,person2
-2.1157,1.5008,5.1793,0.132,3.977,0.406,person2
-1.6263,1.1263,4.3315,0.028,3.995,0.407,person2
-1.1762,0.6863,3.3267,-0.07,3.996,0.408,person2
-0.7156,0.3472,2.3052,-0.155,3.975,0.411,person2
-0.1519,0.1519,0.6719,-0.403,3.63,0.4,person2
0.529,0.0044,-1.4131,-0.417,3.517,0.394,person2
1.2164,0.0633,-3.1538,-0.424,3.391,0.386,person2
1.4727,0.4324,-3.4766,-0.305,2.469,0.346,person2
1.2871,0.8416,-2.2885,0.06,0.981,0.318,person2
0.2294,1.0787,-0.949,0.42,-0.082,0.336,person2
-0.9087,1.1473,-0.1728,0.449,-0.129,0.338,person2
-1.7242,1.2162,0.2885,0.471,-0.159,0.338,person2
-2.1763,1.1111,0.4214,0.49,-0.179,0.341,person2
-2.177,1.0678,0.369,0.543,-0.029,0.356,person2
-2.067,1.0875,0.5298,0.543,0.033,0.354,person2
-1.6545,1.0709,0.8189,0.448,0.657,0.261,person2
-1.2096,1.0145,0.9912,0.226,1.376,0.132,person2
-0.6841,1.1376,1.0715,0.236,1.273,0.043,person2
-0.1515,1.2983,1.1057,0.237,1.208,0.043,person2
0.3122,1.38,1.1018,0.132,0.7,0.018,person2
0.772,1.251,1.0383,-0.196,0.135,-0.133,person2
1.2659,0.9624,0.8644,-0.111,-0.196,-0.33,person2
1.5574,0.5035,0.579,-0.064,-0.203,-0.352,person2
1.9014,-0.0016,0.1469,-0.011,-0.212,-0.375,person2
2.1924,-0.5667,-0.4666,0.045,-0.215,-0.4,person2
2.2792,-1.0783,-0.8603,0.366,-0.216,-0.497,person2
2.3304,-1.3583,-0.9469,0.648,-0.072,-0.563,person2
2.2151,-1.2156,-0.6688,0.655,-0.048,-0.564,person2
1.9317,-0.8846,-0.4644,0.661,-0.019,-0.568,person2
1.5281,-0.4032,-0.5924,0.659,0.01,-0.565,person2
1.2348,0.1098,-0.9451,0.653,0.043,-0.561,person2
1.1071,0.4839,-1.1783,0.648,0.08,-0.549,person2
0.9975,0.6396,-1.2286,0.614,0.209,-0.505,person2
1.0951,0.3356,-1.2876,0.602,0.261,-0.486,person2
1.2788,-0.7114,-1.3803,0.589,0.317,-0.465,person2
1.5919,-2.449,-1.4509,0.581,0.374,-0.442,person2
1.8103,-4.2299,-1.3824,0.551,0.813,-0.266,person2
2.0134,-5.9069,-1.2427,0.545,0.893,-0.228,person2
2.2668,-6.9249,-0.9032,0.491,1.318,-0.035,person2
2.2503,-6.4157,0.0156,0.409,1.445,0.042,person2
0.9432,-3.5407,1.2326,0.447,1.305,0.027,person2
-0.5603,-0.8393,1.9645,0.351,0.858,0.109,person2
-1.5776,0.8891,2.1336,0.33,0.815,0.133,person2
-2.3513,1.9851,1.7266,0.305,0.774,0.156,person2
-3.0634,2.4941,1.1689,0.279,0.735,0.184,person2
-3.4873,2.5793,0.884,0.256,0.696,0.206,person2
-3.8137,2.087,0.8533,0.226,0.662,0.228,person2
-4.0175,1.0331,0.8907,0.2,0.626,0.252,person2
-3.9763,-0.2871,1.06,0.108,0.529,0.32,person2
-4.01,-1.4117,1.2428,0.078,0.497,0.342,person2
-4.1508,-2.2695,1.4892,0.046,0.465,0.369,person2
-4.2957,-2.7216,1.715,0.011,0.434,0.394,person2
-4.4192,-2.641,1.7978,-0.15,0.283,0.529,person2
-4.4209,-1.9768,1.7815,-0.179,0.255,0.555,person2
-4.3403,-1.0439,1.6127,-0.206,0.223,0.578,person2
-4.1931,-0.0433,1.4412,-0.343,0.042,0.742,person2
-4.0362,0.6668,1.3566,-0.332,-0.144,0.852,person2
-3.8555,1.0748,1.3401,-0.318,-0.171,0.855,person2
-3.659,1.1908,1.3522,-0.29,-0.221,0.863,person2
-3.6163,0.6437,1.4696,-0.274,-0.251,0.863,person2
-3.5951,0.1703,1.5132,-0.256,-0.278,0.86,person2
-3.3288,-0.3339,1.486,-0.186,-0.406,0.84,person2
-2.9278,-0.7534,1.4583,-0.168,-0.438,0.834,person2
-2.4712,-0.9733,1.4507,-0.15,-0.474,0.828,person2
-2.1533,-1.0175,1.5159,-0.017,-0.772,0.731,person2
-1.8469,-0.9083,1.5615,-0.002,-0.807,0.718,person2
-1.6729,-0.7,1.6047,0.016,-0.831,0.704,person2
-1.4339,-0.5148,1.6353,0.033,-0.848,0.689,person2
-1.1241,-0.3605,1.6965,0.048,-0.866,0.675,person2
-0.9026,-0.3148,1.7463,0.066,-0.875,0.662,person2
-0.5808,-0.3449,1.7766,0.083,-0.882,0.656,person2
-0.4321,-0.3861,1.6664,0.1,-0.885,0.642,person2
-0.2691,-0.4172,1.529,0.118,-0.882,0.632,person2
-0.0943,-0.4043,1.3902,0.13,-0.872,0.619,person2
-0.0407,-0.353,1.2914,0.141,-0.855,0.603,person2
0.0762,-0.2786,1.1775,0.153,-0.833,0.591,person2
0.2485,-0.1886,1.0753,0.164,-0.804,0.576,person2
0.4655,-0.1334,0.9991,0.206,-0.514,0.489,person2
0.8109,-0.1025,0.9928,0.212,-0.449,0.471,person2
1.0495,-0.1586,1.0127,0.283,0.262,0.271,person2
1.2644,-0.2414,0.9695,0.293,0.365,0.244,person2
1.4562,-0.2829,0.9779,0.3,0.471,0.213,person2
1.6743,-0.3861,0.9561,0.306,0.578,0.186,person2
1.7927,-0.4249,0.9162,0.314,0.687,0.154,person2
1.9166,-0.3916,0.8953,0.32,0.8,0.121,person2
1.942,-0.3283,0.8613,0.347,1.656,-0.145,person2
2.0114,-0.2084,0.8333,0.348,1.74,-0.174,person2
2.0046,-0.0957,0.7651,0.349,1.822,-0.202,person2
1.9712,-0.0044,0.7199,0.347,1.899,-0.226,person2
1.9994,0.0657,0.7044,0.345,2.036,-0.269,person2
1.9418,0.1191,0.6776,0.356,2.303,-0.342,person2
1.7947,0.1532,0.6312,0.364,2.349,-0.353,person2
1.6541,0.1198,0.5713,0.372,2.392,-0.359,person2
1.4851,0.0254,0.4911,0.48,2.624,-0.4,person2
1.28,-0.1176,0.4306,0.502,2.658,-0.402,person2
1.0761,-0.2574,0.3484,0.717,2.843,-0.353,person2
0.8587,-0.3622,0.2851,0.746,2.858,-0.339,person2
0.7188,-0.3742,0.3018,0.77,2.871,-0.322,person2
0.6204,-0.3705,0.2972,0.795,2.879,-0.304,person2
0.5592,-0.3886,0.3364,0.819,2.885,-0.287,person2
0.5182,-0.3949,0.3807,0.839,2.891,-0.267,person2
0.4912,-0.3498,0.4531,0.914,2.878,-0.186,person2
0.4897,-0.2484,0.5463,0.931,2.867,-0.165,person2
0.4941,-0.1149,0.6541,0.945,2.854,-0.145,person2
0.5472,0.0105,0.7151,1.037,2.732,-0.032,person2
0.6089,0.082,0.7644,1.186,2.586,0.129,person2
0.6497,0.1007,0.824,1.278,2.219,0.346,person2
0.669,0.1131,0.8916,1.273,2.154,0.366,person2
0.6881,0.0767,0.9037,1.264,2.084,0.388,person2
0.6775,0.0405,0.8298,1.251,2.009,0.409,person2
0.6762,0.0207,0.798,1.091,1.331,0.49,person2
0.678,-0.0108,0.7018,1.066,1.247,0.489,person2
0.6133,-0.0181,0.6236,1.04,1.167,0.488,person2
0.6196,-0.1043,0.5272,1.012,1.088,0.487,person2
0.5979,-0.2119,0.3926,0.978,1.009,0.485,person2
0.5893,-0.2967,0.2729,0.945,0.93,0.484,person2
0.5417,-0.3386,0.1614,0.772,0.622,0.468,person2
0.4665,-0.3138,0.066,0.72,0.548,0.464,person2
0.3084,-0.2212,-0.0183,0.665,0.479,0.454,person2
0.146,-0.0998,-0.0993,0.611,0.415,0.45,person2
-0.023,0.031,-0.1572,0.292,0.158,0.463,person2
-0.2147,0.1233,-0.1904,-0.104,0.02,0.425,person2
-0.4494,0.2076,-0.1649,-0.414,-0.001,0.395,person2
-0.6401,0.2229,-0.0917,-0.766,-0.232,0.461,person2
-0.7602,0.1372,0.0171,-0.84,-0.51,0.473,person2
-0.9091,-0.0479,0.1908,-0.815,-0.52,0.453,person2
-1.1646,-0.3023,0.3751,-0.778,-0.529,0.43,person2
-1.3332,-0.5795,0.5422,-0.695,-0.554,0.369,person2
-1.6277,-0.8508,0.6856,-0.645,-0.57,0.332,person2
-1.9934,-1.0026,0.7821,-0.595,-0.584,0.289,person2
-2.3731,-0.9742,0.8382,-0.421,-0.641,0.095,person2
-2.6232,-0.7786,0.7906,-0.392,-0.658,0.044,person2
-2.819,-0.5754,0.6973,-0.363,-0.675,-0.006,person2
-2.9476,-0.3921,0.5368,-0.342,-0.693,-0.05,person2
-3.0614,-0.1989,0.3479,-0.296,-0.741,-0.258,person2
-3.1357,-0.1687,0.1959,-0.3,-0.726,-0.296,person2
-3.1994,-0.1963,-0.1072,-0.379,-0.423,-0.572,person2
-3.1233,-0.3192,-0.4715,-0.54,0.246,-0.912,person2
-2.7808,-0.4638,-0.9595,-0.764,1.413,-1.196,person2
-2.1582,-0.524,-1.5068,-1.237,2.448,-1.538,person2
-1.5095,-0.4818,-2.1843,-1.367,2.612,-1.623,person2
-0.872,-0.4351,-2.882,-1.435,2.685,-1.663,person2
-0.4524,-0.2183,-3.1692,-1.505,2.751,-1.705,person2
-0.1729,0.0275,-3.0703,-1.913,3.052,-1.928,person2
-0.0374,0.2706,-2.5813,-1.978,3.082,-1.962,person2
0.0421,0.4677,-1.9346,-2.043,3.106,-1.991,person2
0.0816,0.6463,-1.1304,-2.104,3.117,-2.018,person2
0.1815,0.7827,-0.3127,-2.404,3.018,-2.11,person2
0.2904,0.9162,0.3615,-2.439,2.414,-2.035,person2
0.3382,1.02,1.0806,-1.906,1.25,-1.647,person2
0.4881,0.9532,2.0886,-1.522,0.299,-1.119,person2
0.649,0.8146,2.7832,-1.363,-0.151,-0.849,person2
0.8599,0.6596,3.0307,-1.016,-0.304,-0.731,person2
1.0799,0.5575,2.9382,-0.969,-0.301,-0.73,person2
1.1938,0.4537,2.5053,-0.923,-0.3,-0.733,person2
1.3385,0.2926,2.0934,-0.875,-0.305,-0.735,person2
1.5262,0.0394,1.6504,-0.594,-0.362,-0.771,person2
1.682,-0.2313,1.243,-0.226,-0.201,-0.798,person2
1.7394,-0.4643,0.864,-0.098,0.353,-0.866,person2
1.8304,-0.6437,0.7204,-0.199,0.842,-0.945,person2
1.9106,-0.7369,0.6765,-0.19,0.535,-0.939,person2
2.0074,-0.7359,0.6567,-0.182,0.456,-0.921,person2
2.0119,-0.6543,0.5383,-0.173,0.371,-0.902,person2
1.9402,-0.5291,0.3246,-0.163,0.286,-0.878,person2
1.8971,-0.412,0.0652,-0.153,0.206,-0.852,person2
1.8437,-0.2624,-0.2031,-0.098,-0.203,-0.681,person2
1.8274,-0.1513,-0.4576,-0.089,-0.281,-0.637,person2
1.8536,0.05,-0.7161,-0.078,-0.358,-0.595,person2
1.8816,0.2607,-0.9338,0.024,-0.725,-0.328,person2
1.9125,0.3827,-1.2508,0.249,-0.872,0.072,person2
1.9405,0.4664,-1.7063,0.475,-0.646,0.468,person2
1.8383,0.4399,-1.8668,0.699,-0.077,0.787,person2
1.6536,0.3575,-1.68,0.962,1.053,0.981,person2
1.2876,0.313,-1.4168,0.983,1.239,0.992,person2
0.8748,0.3425,-1.2376,0.996,1.432,1.005,person2
0.5299,0.3402,-1.2576,1.003,1.626,1.014,person2
0.2259,0.3992,-1.3376,1.006,1.822,1.02,person2
0.0644,0.4728,-1.3045,0.692,2.715,0.865,person2
0.0453,0.5195,-0.9027,0.601,2.716,0.808,person2
0.1346,0.5101,-0.434,0.512,2.663,0.745,person2
0.0879,0.4386,-0.1176,0.424,2.564,0.675,person2
0.087,0.3283,0.2816,0.348,2.415,0.602,person2
0.0583,0.254,0.6321,0.281,2.213,0.521,person2
-0.095,0.1898,0.9157,0.225,1.971,0.439,person2
-0.243,0.2049,1.067,0.129,-0.753,-0.301,person2
-0.155,0.2154,1.258,0.253,-1.641,-0.589,person2
-0.0707,0.2513,1.4432,0.132,-1.355,-0.445,person2
-0.0303,0.3302,1.4518,0.119,-1.365,-0.435,person2
0.1903,0.5608,1.3048,0.11,-1.384,-0.432,person2
0.605,0.7931,1.1734,0.07,-1.457,-0.434,person2
0.9534,0.6822,1.0101,0.258,-1.447,-0.406,person2
1.0787,0.5056,0.8754,0.295,-1.468,-0.404,person2
0.9231,0.3593,0.7081,0.333,-1.479,-0.399,person2
0.5471,0.1785,0.4844,0.372,-1.474,-0.397,person2
0.115,0.0636,0.2508,0.41,-1.442,-0.391,person2
-0.2273,0.0536,0.0022,0.436,-0.9,-0.358,person2
-0.3788,0.0226,-0.148,0.367,-0.675,-0.357,person2
-0.3389,0.1296,-0.3502,-0.368,1.372,-0.403,person2
0.0713,0.2749,-0.4659,0.597,2.158,-0.334,person2
0.5681,0.3984,-0.4733,0.878,0.688,0.032,person2
0.9784,0.4354,-0.4395,0.074,-0.873,0.317,person2
1.3818,0.4222,-0.2804,-0.39,-1.608,0.392,person2
1.7137,0.3484,-0.1231,-0.378,-1.616,0.37,person2
1.9915,0.2944,0.0977,-0.36,-1.6,0.358,person2
2.1521,0.2444,0.2585,-0.332,-1.573,0.343,person2
2.2947,0.1433,0.3037,-0.128,-1.331,0.327,person2
2.373,0.0596,0.2371,0.091,-0.928,0.786,person2
2.3977,0.0195,0.2603,0.304,-0.631,1.189,person2
2.4409,-0.0714,0.3696,0.536,-0.593,1.276,person2
2.4434,-0.2122,0.4364,0.562,-0.604,1.271,person2
2.4272,-0.2895,0.3675,0.692,-0.653,1.201,person2
2.3903,-0.4554,0.0413,0.807,-0.522,1.149,person2
2.2234,-0.7337,-0.4794,1.018,-0.122,1.283,person2
1.8759,-0.979,-1.3258,1.109,0.242,1.399,person2
1.536,-1.1399,-2.5987,1.045,0.296,1.478,person2
1.2155,-1.0794,-4.05,1.006,0.271,1.562,person2
0.6115,-0.622,-4.3967,1.033,0.163,1.621,person2
-0.202,-0.0048,-3.4435,1.038,0.152,1.625,person2
-0.9608,0.4433,-2.1493,1.043,0.137,1.629,person2
-1.6673,0.6976,-0.9724,1.05,0.124,1.629,person2
-2.0755,0.6505,-0.1905,1.054,0.113,1.626,person2
-2.1598,0.476,0.212,1.082,0.103,1.578,person2
-2.2566,0.1639,0.3198,1.086,0.11,1.559,person2
-2.3079,-0.1959,0.3128,1.04,0.137,1.456,person2
-2.2961,-0.5968,0.4069,0.894,0.194,1.356,person2
-2.2289,-0.9294,0.616,0.694,0.142,1.091,person2
-2.0486,-1.1308,0.9181,0.631,0.083,0.577,person2
-1.8879,-1.192,1.2719,0.515,0.245,0.038,person2
-1.7671,-1.1038,1.5843,0.494,0.268,0.005,person2
-1.7266,-0.8097,1.8797,0.472,0.287,-0.024,person2
-1.6584,-0.3319,1.9635,0.449,0.303,-0.054,person2
-1.4837,0.1233,1.9341,0.424,0.318,-0.079,person2
-1.3276,0.5047,1.7764,0.397,0.331,-0.099,person2
-1.1957,0.6809,1.6779,0.369,0.339,-0.12,person2
-1.1222,0.616,1.4525,0.25,0.363,-0.177,person2
-1.1397,0.2818,1.2153,0.219,0.365,-0.184,person2
-1.1614,-0.1839,0.8669,0.19,0.371,-0.191,person2
-1.2043,-0.3683,0.6088,0.162,0.379,-0.196,person2
-1.4227,-0.2824,0.3347,0.051,0.442,-0.215,person2
-1.5774,-0.0371,0.0976,0.039,0.45,-0.22,person2
-1.574,0.226,-0.0138,-0.091,0.357,-0.267,person2
-1.2693,0.3658,0.0389,-0.345,-0.108,-0.219,person2
-0.8388,0.3198,0.2232,-0.35,-0.372,-0.188,person2
-0.4807,0.1732,0.4867,-0.111,-0.364,-0.193,person2
-0.2104,-0.0444,0.7593,-0.178,-0.488,-0.104,person2
0.0756,-0.288,1.0684,-0.192,-0.499,-0.104,person2
0.3866,-0.5001,1.3455,-0.202,-0.507,-0.105,person2
