acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-1.0175,0.3128,3.0013,0.445,0.133,0.316,person2
-0.6678,0.7952,1.6759,0.474,0.224,0.368,person2
-0.4511,1.0986,0.7069,0.5,0.312,0.413,person2
-0.3232,1.3287,0.442,0.523,0.402,0.46,person2
-0.3073,1.5109,0.8186,0.636,0.772,0.648,person2
-0.7871,1.521,1.4243,0.659,0.837,0.676,person2
-1.578,1.4777,2.0517,0.682,0.894,0.699,person2
-2.4754,1.4188,2.4885,0.788,1.116,0.774,person2
-3.039,1.3839,2.6584,0.815,1.167,0.786,person2
-3.3715,1.4094,2.8162,0.841,1.21,0.797,person2
-3.6411,1.504,2.6253,0.917,1.329,0.825,person2
-3.7717,1.489,2.1718,0.929,1.336,0.828,person2
-3.7,1.6138,2.064,0.932,1.333,0.826,person2
-3.5996,1.7504,2.0886,0.925,1.317,0.82,person2
-3.5849,1.9066,2.1356,0.835,1.125,0.782,person2
-3.4637,2.0702,2.1837,0.796,1.026,0.768,person2
-3.3592,2.1306,2.1413,0.756,0.914,0.755,person2
-3.2586,2.1617,2.1067,0.716,0.786,0.738,person2
-3.0483,2.2096,2.059,0.601,0.325,0.67,person2
-2.6636,2.0668,2.0568,0.567,0.153,0.643,person2
-2.0399,1.7859,1.9806,0.542,-0.013,0.61,person2
-1.4639,1.3904,1.8289,0.522,-0.178,0.578,person2
-0.7963,1.0149,1.5035,0.498,-1.063,0.267,person2
-0.0568,0.5548,0.9135,0.498,-1.168,0.202,person2
0.7475,-0.0133,-0.0543,0.467,-1.227,-0.057,person2
1.6445,-0.6265,-1.3483,0.449,-1.145,-0.086,person2
2.7968,-1.4853,-3.1402,0.281,-0.376,-0.091,person2
4.1082,-2.5507,-4.9816,0.26,-0.241,-0.077,person2
5.3145,-3.4062,-5.4205,0.247,0.324,-0.007,person2
6.1532,-3.974,-3.8671,0.254,0.401,-0.008,person2
6.7319,-4.0348,-2.2396,0.255,0.464,-0.015,person2
7.0728,-3.3651,-1.8324,0.254,0.668,-0.066,person2
7.0518,-2.1651,-2.1967,0.254,0.73,-0.072,person2
5.6618,-0.3861,-2.501,0.255,0.794,-0.074,person2
2.4202,1.3083,-2.1809,0.261,1.036,-0.06,person2
0.5137,1.6936,-0.622,0.266,1.076,-0.058,person2
-0.1807,1.5958,0.3465,0.271,1.104,-0.06,person2
-0.6661,0.7587,1.2444,0.275,1.128,-0.07,person2
-0.972,-1.0007,2.0451,0.26,1.073,-0.157,person2
-0.9231,-2.9715,2.439,0.239,1.018,-0.193,person2
-0.708,-4.5386,2.4651,0.209,0.951,-0.229,person2
-0.4682,-5.5565,2.4612,0.177,0.879,-0.264,person2
-0.2228,-6.0198,2.5474,0.109,0.689,-0.355,person2
-0.2026,-6.1285,2.1517,0.105,0.643,-0.381,person2
-0.5539,-5.2987,0.9934,0.113,0.607,-0.403,person2
-0.9133,-3.6127,-0.7129,0.137,0.578,-0.42,person2
-1.7659,-1.5476,-1.315,0.335,0.454,-0.426,person2
-2.7135,0.0746,-1.0419,0.387,0.41,-0.419,person2
-3.5877,1.0378,-0.8986,0.435,0.365,-0.405,person2
-4.4246,1.6035,-0.6451,0.478,0.319,-0.395,person2
-4.9137,1.7774,-0.1663,0.576,0.205,-0.353,person2
-5.1613,1.4759,0.2927,0.601,0.178,-0.338,person2
-5.3397,0.9375,0.559,0.626,0.166,-0.321,person2
-5.3127,0.2121,0.6444,0.651,0.158,-0.303,person2
-5.1614,-0.4196,0.6988,0.709,0.157,-0.204,person2
-5.0976,-0.8213,0.7828,0.714,0.155,-0.177,person2
-5.16,-1.054,0.9729,0.712,0.156,-0.148,person2
-5.1847,-1.0432,1.0093,0.706,0.155,-0.117,person2
-5.1546,-0.5981,0.9865,0.598,0.12,-0.003,person2
-4.9982,-0.0661,0.8884,0.549,0.094,0.015,person2
-4.6188,0.2571,0.879,0.497,0.067,0.03,person2
-4.0539,0.5662,0.9375,0.436,0.036,0.036,person2
-3.6106,0.7354,1.0684,0.163,-0.082,0.031,person2
-3.147,0.9262,1.2725,0.097,-0.101,0.028,person2
-2.7958,1.0334,1.6254,0.033,-0.116,0.023,person2
-1.3153,0.2335,2.447,-0.205,-0.125,-0.001,person2
-0.876,-0.1485,2.3866,-0.259,-0.112,-0.006,person2
-0.4855,-0.5258,2.2261,-0.31,-0.087,-0.007,person2
-0.1492,-0.7863,2.073,-0.358,-0.053,-0.003,person2
0.4351,-0.8711,1.9296,-0.509,0.168,0.067,person2
1.06,-0.8101,1.2548,-0.532,0.243,0.096,person2
1.2331,-0.6288,0.9956,-0.551,0.325,0.133,person2
1.363,-0.3459,0.8381,-0.562,0.413,0.175,person2
1.5328,-0.1177,0.68,-0.563,0.672,0.338,person2
1.6313,0.0595,0.4771,-0.556,0.76,0.402,person2
1.8105,0.2212,0.2304,-0.542,0.841,0.468,person2
1.8831,0.3528,0.1122,-0.524,0.916,0.533,person2
2.0631,0.4321,-0.0416,-0.445,1.115,0.749,person2
2.8242,-0.0314,-0.5552,-0.424,1.138,0.791,person2
2.994,-0.085,-0.5688,-0.402,1.153,0.831,person2
3.1847,0.0778,-0.5474,-0.326,1.15,0.996,person2
3.2475,0.2793,-0.556,-0.302,1.13,1.043,person2
3.0518,0.4873,-0.5169,-0.279,1.101,1.09,person2
2.8922,0.6715,-0.5739,-0.252,1.066,1.14,person2
2.3407,0.6658,-0.7394,-0.226,1.017,1.195,person2
1.8884,0.3703,-0.7826,0.046,0.436,1.611,person2
1.6843,0.2541,-0.8769,0.081,0.337,1.656,person2
1.4836,0.2346,-0.9129,0.117,0.243,1.694,person2
1.2701,0.2032,-1.0417,0.153,0.146,1.727,person2
1.069,0.1063,-1.07,0.185,0.054,1.762,person2
0.819,-0.035,-1.0985,0.218,-0.041,1.793,person2
0.6195,-0.1485,-1.1646,0.247,-0.136,1.822,person2
0.5255,-0.1498,-1.1643,0.271,-0.223,1.845,person2
0.3868,-0.1878,-1.1951,0.294,-0.305,1.866,person2
0.2885,-0.2264,-1.1628,0.316,-0.388,1.883,person2
0.2291,-0.3125,-1.145,0.334,-0.463,1.898,person2
0.1714,-0.3426,-1.0717,0.353,-0.541,1.91,person2
0.0767,-0.3299,-1.0328,0.42,-0.827,1.938,person2
-0.0428,-0.3273,-0.9432,0.443,-0.88,1.941,person2
-0.2284,-0.3283,-0.9176,0.461,-0.929,1.94,person2
-0.3636,-0.2352,-0.8646,0.482,-0.97,1.942,person2
-0.5756,-0.0955,-0.8429,0.588,-1.105,1.943,person2
-0.7095,0.0573,-0.8376,0.625,-1.132,1.939,person2
-0.6618,0.1876,-0.8078,0.661,-1.154,1.937,person2
-0.3589,0.0429,-0.7522,0.698,-1.169,1.936,person2
-0.0141,-0.6236,-0.6182,0.881,-1.175,1.931,person2
0.3684,-1.5507,-0.4852,0.936,-1.16,1.935,person2
1.0262,-2.3408,-0.2943,0.991,-1.14,1.938,person2
1.7056,-2.8341,-0.1499,1.273,-1.022,1.962,person2
2.3162,-3.0863,-0.0835,1.327,-0.999,1.965,person2
2.693,-3.1828,-0.1162,1.375,-0.976,1.968,person2
3.0279,-3.1824,-0.2315,1.561,-0.9,1.964,person2
3.2278,-2.9961,-0.4491,1.583,-0.892,1.961,person2
3.2978,-2.6171,-0.7998,1.671,-0.867,1.938,person2
3.0451,-2.0837,-1.3909,1.679,-0.862,1.934,person2
2.4048,-1.456,-2.2139,1.684,-0.826,1.891,person2
1.841,-0.8474,-2.9915,1.682,-0.815,1.873,person2
1.3019,-0.4266,-3.5052,1.679,-0.796,1.853,person2
0.7663,-0.0359,-3.8796,1.665,-0.646,1.749,person2
0.2359,0.2759,-4.6328,1.657,-0.602,1.733,person2
-0.4531,0.2254,-5.3985,1.581,-0.25,1.652,person2
-1.0198,-0.1429,-4.9321,1.563,-0.165,1.629,person2
-1.3568,-0.7237,-3.3108,1.541,-0.082,1.608,person2
-1.5954,-1.2658,-0.904,1.338,0.269,1.452,person2
-1.7822,-1.8015,1.1583,1.283,0.315,1.419,person2
-1.9338,-2.2632,2.389,0.955,0.455,1.248,person2
-2.1078,-2.8099,3.3023,0.887,0.465,1.199,person2
-2.2197,-3.3184,3.6718,0.823,0.478,1.149,person2
-2.6747,-3.7566,4.0764,0.529,0.562,0.875,person2
-2.9459,-4.0151,4.3156,0.481,0.583,0.812,person2
-3.2329,-3.9755,4.2312,0.435,0.605,0.748,person2
-3.5106,-3.6629,4.2556,0.29,0.701,0.46,person2
-3.4851,-2.8604,4.0432,0.268,0.731,0.392,person2
-3.3578,-1.8477,4.039,0.242,0.763,0.332,person2
-2.8596,-0.9258,3.9822,0.153,0.937,0.08,person2
-1.7466,1.0018,4.2601,0.135,0.963,0.044,person2
-1.0757,1.3118,4.4939,0.121,0.986,0.011,person2
-0.7639,1.1327,4.4162,0.054,1.022,-0.102,person2
-0.3726,0.7304,4.3373,0.034,1.019,-0.126,person2
-0.2344,0.4615,3.9687,0.014,1.011,-0.15,person2
0.0037,0.1878,2.2623,-0.106,0.911,-0.237,person2
-0.5866,0.5115,1.0547,-0.131,0.881,-0.253,person2
-1.4395,0.8521,1.1101,-0.154,0.851,-0.264,person2
-2.1454,1.1636,1.1989,-0.243,0.7,-0.313,person2
-2.9338,1.3868,1.064,-0.251,0.671,-0.324,person2
-3.5188,1.5348,1.1449,-0.252,0.645,-0.332,person2
-3.8376,1.5727,1.3332,-0.241,0.52,-0.383,person2
-4.0501,1.665,1.5112,-0.231,0.477,-0.395,person2
-4.1544,1.6741,1.5196,-0.226,0.418,-0.419,person2
-3.8014,1.4645,1.5739,-0.254,0.127,-0.477,person2
-3.2807,1.324,1.5574,-0.264,0.069,-0.474,person2
-2.674,1.1953,1.4994,-0.28,0.007,-0.468,person2
-2.121,1.1773,1.3872,-0.342,-0.221,-0.413,person2
-0.8414,1.2324,0.9007,-0.354,-0.272,-0.395,person2
-0.3528,0.9804,0.5019,-0.369,-0.32,-0.378,person2
0.1942,0.4918,-0.3894,-0.379,-0.364,-0.364,person2
1.008,-0.1386,-1.5883,-0.387,-0.481,-0.316,person2
2.0745,-0.8891,-3.3561,-0.378,-0.494,-0.309,person2
3.3361,-1.6686,-4.3423,-0.365,-0.507,-0.303,person2
4.1217,-2.3308,-2.7961,-0.206,-0.424,-0.296,person2
4.4724,-2.8334,-0.8373,-0.171,-0.386,-0.29,person2
4.3856,-2.9323,-0.069,-0.014,-0.235,-0.228,person2
3.5837,-1.9935,-0.3512,0.001,-0.217,-0.203,person2
2.7677,-0.7599,-0.442,0.008,-0.202,-0.172,person2
2.3013,0.186,-0.3272,0.005,-0.206,-0.039,person2
2.1719,0.7308,-0.298,-0.007,-0.229,0.026,person2
2.277,0.8774,-0.3619,-0.008,-0.308,0.152,person2
2.407,0.8494,-0.0759,0.001,-0.331,0.166,person2
2.3529,0.9416,0.9897,0.009,-0.357,0.171,person2
2.0108,1.3013,2.7831,0.102,-0.508,0.163,person2
1.2262,1.5767,4.3849,0.126,-0.538,0.159,person2
-0.1752,0.6625,4.4869,0.263,-0.697,0.118,person2
-0.9273,-1.1694,3.7569,0.287,-0.733,0.109,person2
-1.0195,-2.9157,2.7496,0.314,-0.771,0.094,person2
-0.8315,-4.1857,1.7339,0.41,-0.984,-0.015,person2
-0.5669,-5.4225,0.4782,0.421,-1.022,-0.048,person2
0.2256,-7.0476,-2.5604,0.428,-1.064,-0.085,person2
1.4014,-8.705,-7.1054,0.435,-1.199,-0.355,person2
0.3045,-8.3879,-4.4244,0.436,-1.186,-0.425,person2
-2.272,-5.1611,-0.1732,0.417,-0.752,-0.8,person2
-3.6476,-2.0023,1.5239,0.393,-0.615,-0.878,person2
-4.2782,-0.0223,1.5102,0.361,-0.467,-0.952,person2
-4.7789,1.4004,1.1436,-0.153,0.648,-1.335,person2
-5.1144,2.4754,0.6917,-0.379,0.887,-1.411,person2
-5.2026,3.016,0.4914,-2.251,1.167,-1.847,person2
-5.2729,3.1096,0.4181,-2.513,1.054,-1.929,person2
-5.3956,2.8861,0.5289,-3.36,0.364,-2.326,person2
-5.3955,2.4309,0.7086,-3.454,0.272,-2.39,person2
-5.2728,1.6801,1.0725,-3.527,0.204,-2.446,person2
-5.0624,0.7767,1.471,-3.61,0.062,-2.595,person2
-4.7252,-0.136,1.7836,-3.582,0.043,-2.609,person2
-4.3175,-0.7379,1.9697,-3.334,-0.088,-2.519,person2
-4.0402,-0.981,1.9736,-3.278,-0.101,-2.466,person2
-3.6096,-1.0147,1.9095,-2.94,-0.156,-2.167,person2
-3.0902,-0.9013,1.8299,-2.859,-0.144,-2.103,person2
-2.5974,-0.7628,1.7892,-2.776,-0.129,-2.039,person2
-2.1605,-0.5593,1.7134,-2.314,-0.126,-1.712,person2
-1.909,-0.3118,1.6332,-2.229,-0.136,-1.652,person2
-1.6391,-0.1276,1.4654,-1.784,-0.235,-1.387,person2
-1.1527,0.3605,1.3497,-1.712,-0.277,-1.36,person2
-1.0881,0.4329,1.3653,-1.374,-0.321,-1.307,person2
-0.9353,0.4637,1.3615,-1.088,-0.448,-1.211,person2
-0.7016,0.3988,1.3735,-1.037,-0.474,-1.192,person2
-0.4153,0.2969,1.3323,-0.669,-0.832,-1.092,person2
-0.0779,0.152,1.1856,-0.596,-0.93,-1.071,person2
0.2456,-0.0367,1.0084,-0.282,-1.301,-0.928,person2
0.5062,-0.267,0.8649,-0.09,-1.105,-0.792,person2
1.3524,-0.715,0.2164,0.217,-0.566,-0.73,person2
1.568,-0.6211,0.0212,0.51,-0.033,-0.801,person2
1.6602,-0.4336,-0.1411,0.73,0.595,-1.008,person2
1.8655,-0.2846,-0.3555,0.682,0.934,-1.14,person2
2.0864,-0.1026,-0.6586,0.381,0.86,-1.165,person2
2.1661,0.0447,-0.816,0.335,0.798,-1.158,person2
2.3338,0.111,-0.9708,0.288,0.713,-1.141,person2
2.508,0.1973,-1.0994,0.242,0.609,-1.113,person2
2.6752,0.3596,-1.2091,0.202,0.494,-1.084,person2
2.78,0.4923,-1.2381,0.17,0.369,-1.049,person2
2.8038,0.5626,-1.2704,0.143,0.233,-1.011,person2
2.8235,0.582,-1.2701,0.122,0.088,-0.968,person2
2.7773,0.5193,-1.1647,0.104,-0.056,-0.93,person2
2.5036,0.4588,-1.1025,0.093,-0.204,-0.886,person2
2.1216,0.4519,-1.1068,0.086,-0.347,-0.841,person2
1.7544,0.4807,-1.0568,0.084,-0.487,-0.796,person2
1.423,0.4865,-1.0216,0.085,-0.622,-0.754,person2
1.1801,0.5,-1.0053,0.09,-0.742,-0.708,person2
0.9962,0.4941,-0.9924,0.148,-1.077,-0.516,person2
0.7695,0.5009,-1.0062,0.166,-1.125,-0.467,person2
0.5204,0.4469,-1.0701,0.184,-1.16,-0.416,person2
0.2956,0.3874,-1.0885,0.203,-1.183,-0.363,person2
0.1264,0.3583,-1.0773,0.273,-1.156,-0.128,person2
-0.0012,0.329,-1.0604,0.289,-1.118,-0.066,person2
-0.0873,0.3018,-1.045,0.308,-1.072,-0.006,person2
-0.0338,0.2786,-1.0167,0.413,-0.758,0.287,person2
0.0476,0.0611,-0.8093,0.44,-0.68,0.345,person2
0.0235,-0.3956,-0.5721,0.467,-0.598,0.404,person2
-0.1349,-0.6933,-0.4407,0.632,-0.169,0.699,person2
-0.3778,-0.8435,-0.3107,0.669,-0.074,0.756,person2
-0.5953,-0.8338,-0.0583,0.707,0.022,0.813,person2
-0.6338,-0.7809,0.3141,0.844,0.414,1.014,person2
-0.5734,-0.658,0.4227,0.871,0.502,1.057,person2
-0.4691,-0.3847,0.4251,0.894,0.584,1.094,person2
-0.3985,-0.1233,0.4136,0.963,0.966,1.201,person2
-0.3061,-0.3184,0.5059,0.964,1.04,1.208,person2
-0.0183,-0.9112,0.7104,0.957,1.11,1.208,person2
0.3471,-1.5154,0.9884,0.856,1.457,1.169,person2
0.7204,-1.8714,1.3052,0.824,1.506,1.149,person2
1.0366,-2.1,1.5823,0.784,1.543,1.136,person2
1.3458,-2.2695,1.7232,0.612,1.548,1.049,person2
1.591,-2.4187,1.6641,0.456,1.124,0.841,person2
1.8786,-2.3959,1.4682,0.576,0.225,0.56,person2
2.1078,-2.1718,1.0972,0.59,0.079,0.518,person2
1.9526,-0.7088,-0.4545,0.595,-0.066,0.467,person2
1.2082,0.2459,-1.5789,0.528,-0.622,0.233,person2
0.9028,0.6918,-3.1967,0.502,-0.678,0.198,person2
0.5762,1.1174,-4.6723,0.477,-0.717,0.16,person2
0.1972,0.5733,-5.6265,0.37,-0.642,0.071,person2
-0.6106,-0.256,-9.9361,0.35,-0.572,0.054,person2
-1.3613,-0.5141,-9.8893,0.329,-0.489,0.037,person2
-1.2886,-1.6254,-1.528,0.307,-0.399,0.02,person2
-1.6429,-2.5568,2.2164,0.216,-0.04,0.005,person2
-2.0216,-3.0069,2.6792,0.188,0.055,0.012,person2
-2.2671,-3.3969,2.6873,0.165,0.15,0.017,person2
-2.4495,-3.9738,2.8886,0.096,0.658,-0.033,person2
-2.8006,-4.5076,3.0648,0.105,0.774,-0.05,person2
-3.0283,-4.7386,3.4297,0.22,1.533,-0.21,person2
-3.1522,-4.3944,4.192,0.22,1.561,-0.246,person2
-2.9114,-3.3083,4.3752,0.092,1.018,-0.587,person2
-2.6462,-2.0255,4.0035,0.01,0.317,-0.878,person2
-2.3182,-0.9292,3.9446,0.318,-0.149,-0.795,person2
-1.7383,0.3052,4.2341,0.538,-0.543,-0.683,person2
-1.3618,0.417,4.3403,0.474,-0.684,-0.514,person2
-1.4305,0.4163,3.7026,0.134,-0.865,-0.395,person2
-1.6953,0.4591,1.9256,-0.284,-0.846,-0.292,person2
-2.2444,0.3655,1.5737,-0.505,-0.363,-0.203,person2
-2.8054,0.3755,0.3139,-0.513,-0.267,-0.183,person2
-3.2888,0.636,0.5256,-0.515,-0.164,-0.162,person2
-3.7921,0.8821,0.0545,-0.516,-0.051,-0.142,person2
-4.1328,1.26,-0.0583,-0.478,0.43,-0.039,person2
-4.3875,1.3811,0.1129,-0.459,0.55,-0.006,person2
-4.5255,1.5984,0.3209,-0.443,0.669,0.043,person2
-4.503,1.7766,0.6524,-0.423,0.789,0.096,person2
-4.4817,1.8699,0.9861,-0.364,1.145,0.294,person2
-4.3527,1.9774,0.9654,-0.354,1.2,0.337,person2
-4.0295,1.9667,0.8798,-0.347,1.248,0.378,person2
-3.3579,1.5905,0.7929,-0.335,1.371,0.611,person2
-2.5625,1.1636,0.607,-0.335,1.379,0.665,person2
-1.6458,0.7794,0.4962,-0.337,1.382,0.722,person2
-0.8522,0.511,0.495,-0.326,1.362,0.988,person2
-0.2605,0.4414,0.5337,-0.319,1.347,1.059,person2
0.244,0.4449,0.3347,-0.309,1.328,1.13,person2
0.7061,0.2903,0.158,-0.298,1.301,1.204,person2
1.3064,0.1591,0.0398,-0.218,1.066,1.505,person2
1.9042,-0.0014,-0.4869,-0.2,0.998,1.553,person2
2.5525,-0.0569,-0.9351,-0.106,0.621,1.722,person2
3.0253,-0.2557,-1.2885,-0.086,0.546,1.742,person2
3.3274,-0.6788,-1.3821,-0.069,0.466,1.759,person2
3.4313,-1.286,-1.2179,0.025,0.077,1.821,person2
3.269,-1.6973,-0.7229,0.043,0.004,1.831,person2
3.014,-1.5,-0.1457,0.061,-0.069,1.843,person2
2.6993,-0.988,0.3348,0.15,-0.313,1.888,person2
1.9963,-0.0726,-0.2919,0.169,-0.346,1.896,person2
1.9717,-0.0747,-0.925,0.352,-0.578,2.005,person2
2.0793,-0.6583,-1.0174,0.654,-0.689,2.116,person2
2.0581,-1.8729,-0.4183,0.75,-0.69,2.136,person2
1.9437,-3.1515,0.5046,0.798,-0.69,2.142,person2
1.9804,-4.1793,1.6693,0.845,-0.691,2.143,person2
1.9596,-4.5244,2.7902,0.888,-0.692,2.141,person2
1.6812,-4.0875,3.4678,0.929,-0.696,2.141,person2
0.6655,-3.1461,3.0021,1.048,-0.719,2.147,person2
-0.8592,-2.1792,1.3432,1.084,-0.733,2.14,person2
-1.7537,-1.5137,-1.5162,1.114,-0.747,2.138,person2
-3.2821,-0.6355,-4.1158,1.144,-0.764,2.135,person2
-4.3497,0.0902,-3.053,1.168,-0.782,2.131,person2
-5.1158,0.5385,-1.9304,1.227,-0.84,2.126,person2
-5.5725,0.8295,-0.895,1.247,-0.86,2.128,person2
-5.9052,0.9091,-0.2698,1.262,-0.876,2.127,person2
-6.1584,0.6777,0.2138,1.277,-0.892,2.125,person2
-6.1868,0.1532,0.7297,1.327,-0.95,2.11,person2
-6.0507,-0.9732,0.7198,1.337,-0.956,2.103,person2
-5.2846,-1.2653,2.2464,1.348,-0.955,2.093,person2
-4.5867,-1.8657,2.4968,1.358,-0.956,2.084,person2
-4.4594,-1.5614,1.9144,1.403,-0.926,2.007,person2
-4.2071,-0.147,0.3916,1.416,-0.909,1.981,person2
-3.3628,0.5069,1.3897,1.428,-0.888,1.96,person2
-2.8969,1.041,1.5439,1.48,-0.584,1.76,person2
-2.5448,1.3985,1.7328,1.395,-0.197,1.455,person2
-2.3289,1.4252,1.7422,1.185,0.134,1.165,person2
-1.7296,1.1623,1.9031,0.823,0.438,0.705,person2
-1.2632,0.685,1.8705,0.404,0.691,0.136,person2
-0.7231,0.2538,1.85,0.359,0.737,0.085,person2
-0.3798,-0.1003,1.9529,0.316,0.784,0.035,person2
-0.0528,-0.482,2.2004,0.275,0.837,-0.011,person2
0.0206,-0.7211,2.3217,0.233,0.881,-0.056,person2
0.0802,-0.7363,2.1509,0.198,0.923,-0.096,person2
0.2291,-0.6167,1.8975,0.083,1.035,-0.204,person2
0.3808,-0.4328,1.6808,0.046,1.066,-0.235,person2
0.4745,-0.1944,1.3227,0.011,1.094,-0.268,person2
0.6146,0.1718,0.7971,-0.024,1.12,-0.297,person2
0.7851,0.5578,0.3355,-0.058,1.141,-0.327,person2
0.7479,0.6139,0.2035,-0.202,1.176,-0.43,person2
0.7349,0.4345,0.0837,-0.24,1.17,-0.449,person2
1.0279,0.1837,-0.1594,-0.279,1.163,-0.472,person2
1.2744,-0.0948,-0.4019,-0.465,1.018,-0.525,person2
1.4457,-0.1785,-0.7014,-0.499,0.975,-0.53,person2
1.4574,-0.1328,-0.8434,-0.528,0.934,-0.534,person2
1.4152,-0.0214,-1.0189,-0.626,0.714,-0.541,person2
1.4206,0.2265,-1.0319,-0.638,0.675,-0.544,person2
1.4614,0.4962,-1.1569,-0.644,0.634,-0.545,person2
1.4183,0.6406,-0.9665,-0.646,0.389,-0.574,person2
1.3955,0.7196,-0.8779,-0.644,0.334,-0.584,person2
1.1911,0.9434,-1.0189,-0.63,-0.027,-0.592,person2
0.9634,1.2436,-1.5468,-0.633,-0.093,-0.59,person2
0.7257,1.5049,-1.9615,-0.663,-0.45,-0.533,person2
0.6856,1.3224,-2.0168,-0.666,-0.494,-0.522,person2
0.74,1.176,-2.1431,-0.644,-0.658,-0.457,person2
0.829,1.0578,-2.1646,-0.523,-0.651,-0.423,person2
0.9442,0.962,-2.1417,-0.385,-0.593,-0.408,person2
1.0709,0.9507,-1.9977,-0.348,-0.562,-0.4,person2
1.2151,0.7387,-1.6336,-0.332,-0.543,-0.396,person2
1.2794,0.0597,-1.4205,-0.316,-0.524,-0.393,person2
1.0398,-0.4265,-1.1301,-0.299,-0.5,-0.389,person2
0.6408,-0.5192,-0.6331,-0.283,-0.474,-0.383,person2
0.4449,-0.7554,0.2526,-0.224,-0.37,-0.37,person2
0.0695,-1.3504,0.523,-0.204,-0.328,-0.365,person2
-0.2936,-1.0218,0.6904,-0.184,-0.285,-0.362,person2
-0.6047,-0.5454,0.8307,-0.159,-0.237,-0.36,person2
-0.6399,-0.297,0.8485,-0.134,-0.186,-0.356,person2
-0.4591,-0.3121,0.939,-0.008,0.071,-0.311,person2
-0.4232,-0.3536,1.0035,0.029,0.131,-0.299,person2
-0.4294,-0.4312,0.9793,0.071,0.188,-0.286,person2
-0.3869,-0.6513,0.8281,0.249,0.373,-0.31,person2
-0.2172,-1.0898,0.8809,0.277,0.39,-0.331,person2
0.0857,-1.559,1.0932,0.3,0.394,-0.36,person2
0.4197,-1.8719,1.3323,0.374,0.255,-0.577,person2
0.6798,-2.1276,1.5565,0.386,0.205,-0.628,person2
0.9726,-2.2084,1.6138,0.461,-0.108,-0.944,person2
1.2542,-2.2072,1.5969,0.479,-0.156,-0.986,person2
1.6043,-1.7789,1.4097,0.584,-0.393,-1.227,person2
1.9059,-1.298,1.1018,0.602,-0.421,-1.264,person2
2.0294,-1.0187,0.6819,0.692,-0.535,-1.477,person2
1.9172,-1.1906,-1.0371,0.667,-0.498,-1.641,person2
1.8022,-1.2951,-1.5665,0.582,-0.246,-1.687,person2
1.4983,-1.2959,-2.3048,0.341,0.185,-1.519,person2
1.1594,-1.112,-2.9433,0.228,0.16,-1.469,person2
0.7727,-0.8905,-4.2129,0.086,0.092,-1.41,person2
0.0716,-0.6434,-8.1329,-0.088,-0.015,-1.344,person2
-1.0114,-0.4814,-15.2469,-0.28,-0.153,-1.277,person2
-1.6494,-0.6515,-13.8377,-0.493,-0.318,-1.207,person2
-1.34,-1.897,-0.3995,-1.169,-0.791,-0.998,person2
-1.7818,-2.1956,1.467,-1.381,-0.906,-0.941,person2
-1.8457,-3.0025,1.7832,-1.588,-0.989,-0.89,person2
-1.939,-3.499,2.7129,-1.782,-1.045,-0.844,person2
-2.0807,-3.637,3.5662,-1.965,-1.081,-0.804,person2
-2.3499,-3.5638,4.1359,-2.568,-1.0,-0.73,person2
-2.7499,-3.6291,4.458,-2.691,-0.917,-0.719,person2
-3.2032,-3.2527,4.5654,-2.801,-0.817,-0.715,person2
-3.2332,-2.4094,5.2474,-3.222,0.055,-0.755,person2
-3.004,-1.5997,5.716,-3.26,0.232,-0.768,person2
-2.7876,-0.7978,5.8996,-3.312,1.293,-0.887,person2
-2.5987,0.198,5.727,-3.051,2.494,-0.948,person2
-2.0914,0.5784,5.4655,-2.635,3.199,-0.872,person2
-2.1703,0.8565,4.295,-1.996,3.436,-0.653,person2
-1.9959,0.9872,3.5006,-1.933,3.399,-0.638,person2
-0.6515,1.1848,2.2968,-1.871,3.35,-0.622,person2
0.4372,1.4227,1.8124,-1.814,3.294,-0.607,person2
0.5964,1.3625,1.4257,-1.76,3.23,-0.593,person2
0.5179,1.2021,0.9014,-1.708,3.16,-0.585,person2
0.3253,1.2527,0.4904,-1.57,2.93,-0.549,person2
-0.8183,1.2939,0.2824,-1.526,2.85,-0.533,person2
-2.7477,1.4242,0.9564,-1.488,2.758,-0.519,person2
-3.355,1.3876,1.2842,-1.445,2.657,-0.5,person2
-3.4039,1.5636,1.6606,-1.279,2.132,-0.383,person2
-3.3886,1.3881,2.2521,-1.252,2.024,-0.357,person2
-3.3392,1.499,2.3282,-1.228,1.918,-0.331,person2
-3.3089,1.4878,2.4214,-1.131,1.345,-0.185,person2
-2.8792,1.6055,2.1933,-1.094,1.187,-0.138,person2
-2.0315,1.4661,1.5714,-1.05,1.028,-0.086,person2
-1.1251,1.0003,0.8789,-0.786,0.181,0.185,person2
-0.3652,0.8425,0.3163,-0.726,0.01,0.238,person2
0.3082,0.655,-0.1845,-0.296,-0.688,0.572,person2
2.3513,-0.103,-2.8964,0.144,-0.451,0.739,person2
3.1519,-0.5,-3.491,0.39,0.239,0.685,person2
3.8221,-0.6647,-4.1044,0.204,1.145,0.511,person2
4.1851,-0.8497,-4.0755,-0.596,1.926,0.356,person2
4.2207,-1.3209,-3.1971,-0.69,1.986,0.345,person2
3.9409,-1.531,-1.9655,-0.775,2.035,0.34,person2
3.3874,-1.4322,-1.1836,-0.852,2.07,0.34,person2
3.017,-1.3307,-1.0158,-0.918,2.097,0.343,person2
2.615,-1.0913,-1.5043,-1.016,1.964,0.48,person2
