acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.1009,7.4263,-2.3534,0.829,0.715,0.042,person1
-0.845,7.9292,-5.969,0.868,0.687,0.062,person1
0.2862,6.8481,-7.1104,0.86,0.663,0.087,person1
0.919,5.2555,-6.4802,0.816,0.648,0.112,person1
1.254,3.2988,-4.9258,0.436,0.638,0.227,person1
1.4639,0.8562,-3.5783,0.304,0.637,0.255,person1
1.0831,-1.5575,-2.9257,0.176,0.654,0.284,person1
0.1161,-2.6223,-2.5909,0.058,0.683,0.308,person1
-1.1779,-2.761,-1.9136,-0.365,0.658,0.395,person1
-2.9972,-2.5294,-0.5828,-0.443,0.638,0.412,person1
-4.4348,-1.2856,0.1474,-0.504,0.605,0.425,person1
-5.2762,0.2341,0.7948,-0.549,0.557,0.436,person1
-5.0331,1.0043,1.1912,-0.587,0.372,0.437,person1
-3.657,1.0752,1.0701,-0.571,0.314,0.428,person1
-1.6498,0.8117,0.45,-0.547,0.262,0.417,person1
0.4566,0.4247,-0.6629,-0.508,0.214,0.412,person1
1.7498,0.1792,-1.645,-0.333,0.073,0.365,person1
2.2441,0.2656,-2.0045,-0.303,0.054,0.341,person1
2.1121,0.5538,-1.5945,-0.28,0.042,0.316,person1
1.5116,0.9085,-0.8342,-0.262,0.038,0.297,person1
0.6962,1.1781,0.0979,-0.251,0.04,0.277,person1
0.0008,1.1019,0.9564,-0.244,0.047,0.263,person1
-0.3389,0.7863,1.4345,-0.243,0.054,0.246,person1
-0.5079,0.352,1.4566,-0.25,0.051,0.237,person1
-0.6076,0.0035,1.0604,-0.267,0.047,0.226,person1
-0.687,-0.0821,0.299,-0.295,0.031,0.218,person1
-0.7279,-0.0318,-0.4165,-0.325,-0.005,0.213,person1
-0.7235,-0.0027,-0.8556,-0.36,-0.056,0.207,person1
-0.6496,0.228,-0.912,-0.392,-0.121,0.206,person1
-0.4434,0.493,-0.4825,-0.418,-0.193,0.205,person1
-0.2152,0.6949,0.3277,-0.444,-0.267,0.202,person1
0.1401,0.756,1.2686,-0.468,-0.337,0.2,person1
0.4302,-0.2491,3.3103,-0.493,-0.395,0.193,person1
-0.0121,-0.26,3.5918,-0.628,-0.385,-0.069,person1
-0.8375,-0.0859,3.9017,-0.637,-0.356,-0.137,person1
-1.6615,-0.3112,4.3346,-0.632,-0.31,-0.29,person1
-2.2917,-0.6789,4.1662,-0.63,-0.286,-0.368,person1
-2.5671,-1.1376,3.3459,-0.64,-0.267,-0.453,person1
-2.6064,-1.1904,2.1648,-0.659,-0.254,-0.545,person1
-2.5597,-1.0622,0.9512,-0.79,-0.29,-0.935,person1
-2.8266,-0.9561,0.1868,-0.832,-0.321,-0.991,person1
-2.871,-0.6606,-0.1983,-0.87,-0.352,-1.013,person1
-2.8366,-0.538,0.1509,-0.89,-0.394,-1.015,person1
-2.5541,-0.7073,0.841,-0.89,-0.448,-1.005,person1
-2.3869,-2.0945,1.1953,-0.876,-0.504,-0.999,person1
-2.8626,-3.6422,0.9403,-0.849,-0.562,-0.992,person1
-3.4723,-3.6128,1.0183,-0.81,-0.602,-0.989,person1
-4.0893,-3.0773,1.8255,-0.766,-0.625,-0.985,person1
-4.3089,-2.6906,2.432,-0.712,-0.633,-0.983,person1
-4.0396,-2.7368,2.6208,-0.649,-0.641,-0.98,person1
-3.4776,-2.6877,2.3911,-0.585,-0.646,-0.978,person1
-0.4814,-0.086,3.0186,-0.517,-0.65,-0.974,person1
0.8544,0.2854,2.8473,-0.448,-0.641,-0.968,person1
1.8804,0.4359,2.5305,-0.372,-0.611,-0.951,person1
2.6646,0.524,1.5277,-0.288,-0.558,-0.922,person1
3.1429,0.6172,0.2319,-0.19,-0.478,-0.876,person1
3.5607,-0.0286,-0.9446,0.328,0.016,-0.646,person1
3.4073,-1.2937,-2.0108,0.444,0.144,-0.602,person1
2.997,-2.6866,-3.6217,0.537,0.268,-0.564,person1
1.8693,-3.5785,-4.5302,0.609,0.377,-0.544,person1
-0.0625,-4.1554,-5.6514,0.711,0.722,-0.63,person1
-1.7355,-4.3482,-6.334,0.7,0.748,-0.656,person1
-2.344,-4.0804,-5.192,0.681,0.76,-0.688,person1
-2.873,-3.3878,-3.138,0.574,0.775,-0.849,person1
-3.0202,-2.7047,-1.1826,0.533,0.786,-0.931,person1
-2.6571,-2.0105,0.1571,0.493,0.794,-1.025,person1
-1.9822,-1.3582,0.1297,0.45,0.796,-1.144,person1
-1.349,-0.7799,-1.1227,0.405,0.8,-1.284,person1
-0.7023,-0.3436,-2.3258,0.364,0.796,-1.444,person1
0.0024,-0.0603,-3.4296,0.322,0.788,-1.619,person1
0.7945,0.1793,-4.3319,0.28,0.771,-1.813,person1
1.3274,0.5126,-4.6986,0.246,0.754,-2.008,person1
1.5485,0.8412,-4.3388,0.227,0.721,-2.196,person1
1.6975,1.025,-3.7862,0.225,0.676,-2.37,person1
1.8776,1.226,-3.3857,0.235,0.61,-2.533,person1
2.2429,1.4655,-3.4647,0.248,0.532,-2.683,person1
2.4208,1.9082,-3.6386,0.26,0.428,-2.813,person1
2.4683,2.426,-3.9352,0.292,0.343,-2.904,person1
2.4026,2.8266,-4.3309,0.345,0.272,-2.966,person1
2.3809,2.9684,-4.8001,0.423,0.182,-3.011,person1
2.3997,3.1212,-5.0843,1.04,-0.485,-3.039,person1
2.4448,3.3596,-5.1971,1.229,-0.701,-3.002,person1
2.7157,3.6569,-5.2166,1.41,-0.921,-2.93,person1
2.8934,4.0576,-5.0794,1.578,-1.135,-2.84,person1
3.0778,4.41,-4.6572,1.995,-1.67,-2.489,person1
3.3087,4.3348,-3.8051,2.099,-1.801,-2.349,person1
3.3801,4.0391,-2.8223,2.187,-1.902,-2.208,person1
3.2307,3.641,-1.8723,2.254,-1.977,-2.063,person1
2.5024,2.9478,-0.8058,2.308,-1.858,-1.426,person1
1.506,1.5034,0.5464,2.282,-1.742,-1.27,person1
0.0566,-1.1969,3.2105,2.244,-1.669,-1.129,person1
-1.6979,-4.9703,6.1166,2.208,-1.655,-1.009,person1
-3.3188,-8.3701,8.5271,2.037,-1.979,-0.813,person1
-3.3778,-10.6261,10.9544,1.988,-2.033,-0.792,person1
-2.1445,-9.8864,10.6528,1.917,-1.985,-0.75,person1
-0.5057,-6.5698,8.3003,1.823,-1.851,-0.692,person1
0.719,-2.802,5.5144,1.582,-1.153,-0.518,person1
0.9119,1.1339,1.9613,1.539,-0.896,-0.496,person1
0.6629,3.9761,-0.981,1.514,-0.659,-0.484,person1
0.8136,5.0709,-2.4849,1.5,-0.447,-0.485,person1
1.5418,3.7247,-2.9451,1.495,-0.269,-0.49,person1
2.0328,0.643,-4.1024,1.491,0.075,-0.512,person1
2.0106,-3.1493,-4.7456,1.5,0.086,-0.558,person1
2.1253,-6.9799,-4.9585,1.507,0.035,-0.592,person1
1.4587,-8.8389,-4.8935,1.478,-0.308,-0.855,person1
0.0084,-7.4232,-4.053,1.45,-0.398,-0.945,person1
-1.2776,-3.8108,-2.0827,1.416,-0.491,-1.042,person1
-2.2024,-0.4265,0.823,1.376,-0.578,-1.152,person1
-2.0977,2.2483,2.1278,1.33,-0.669,-1.266,person1
-0.9586,4.1125,0.898,1.283,-0.769,-1.381,person1
0.3654,5.2847,-0.37,1.242,-0.868,-1.491,person1
1.7644,5.4782,-1.1615,1.195,-0.969,-1.591,person1
2.6924,4.8411,-1.8503,1.14,-1.081,-1.674,person1
3.0219,3.5716,-2.3877,1.084,-1.209,-1.735,person1
3.299,1.8652,-2.4784,0.89,-1.546,-1.847,person1
3.3785,-0.2285,-2.4566,0.826,-1.636,-1.853,person1
2.9135,-2.4948,-2.3931,0.763,-1.71,-1.856,person1
1.1812,-3.7597,-2.4771,0.705,-1.778,-1.859,person1
-1.2095,-3.2581,-2.831,0.647,-1.821,-1.877,person1
-3.4201,-1.7959,-2.8191,0.374,-1.842,-1.916,person1
-4.8164,-0.2869,-2.1096,0.291,-1.825,-1.916,person1
-5.7929,0.6845,-1.2313,0.21,-1.805,-1.915,person1
-6.328,1.0499,-0.6548,0.143,-1.79,-1.894,person1
-6.1243,0.6853,-0.2464,-0.019,-1.846,-1.802,person1
-5.0114,-0.0149,-0.3467,-0.058,-1.854,-1.768,person1
-3.6619,-0.5659,-0.8816,-0.093,-1.852,-1.718,person1
-2.2284,-0.6005,-1.5116,-0.129,-1.823,-1.656,person1
-0.8693,-0.3594,-1.9714,-0.19,-1.485,-1.246,person1
0.2721,-0.0109,-2.2766,-0.191,-1.365,-1.112,person1
1.1353,0.354,-2.0841,-0.192,-1.256,-0.981,person1
1.654,0.568,-1.4476,-0.203,-1.155,-0.859,person1
2.0068,0.6827,-0.6364,-0.257,-0.873,-0.55,person1
2.2123,0.7161,-0.0758,-0.274,-0.782,-0.476,person1
2.1016,0.5988,0.2488,-0.297,-0.692,-0.416,person1
1.8136,0.4246,0.4036,-0.318,-0.603,-0.367,person1
1.4631,0.2098,0.247,-0.399,-0.369,-0.262,person1
1.0638,0.0297,-0.0674,-0.409,-0.333,-0.208,person1
0.619,-0.1121,-0.3479,-0.415,-0.308,-0.167,person1
0.0028,-0.1924,-0.4853,-0.419,-0.275,-0.146,person1
-0.8029,-0.1316,-0.5508,-0.479,-0.287,0.005,person1
-1.5732,-0.1285,-0.3508,-0.493,-0.257,0.037,person1
-2.1264,-0.0514,0.0714,-0.538,-0.179,0.136,person1
-2.455,0.1114,0.8336,-0.564,-0.115,0.252,person1
-2.5887,0.2538,1.9108,-0.875,-0.409,0.396,person1
-2.5934,0.2266,3.1896,-0.939,-0.455,0.352,person1
-2.4185,-0.1188,4.3083,-0.966,-0.463,0.328,person1
-1.9246,-0.6962,4.9264,-0.986,-0.46,0.304,person1
-1.1082,-1.2855,4.8953,-1.004,-0.444,0.283,person1
-0.0159,-1.7306,4.0959,-1.023,-0.427,0.259,person1
1.108,-1.9227,2.965,-1.041,-0.401,0.223,person1
1.9167,-1.8533,1.7202,-1.062,-0.364,0.176,person1
2.2353,-1.6021,0.7935,-1.075,-0.313,0.13,person1
2.1479,-1.3506,0.1317,-1.085,-0.25,0.088,person1
1.663,-1.3458,0.3188,-1.094,-0.182,0.044,person1
0.5341,-1.4195,0.7142,-1.098,-0.125,-0.002,person1
-0.9857,-1.5008,1.3502,-1.099,-0.071,-0.046,person1
-2.451,-1.2077,1.7872,-1.091,-0.018,-0.084,person1
-3.6475,-0.9963,2.0459,-1.075,0.033,-0.108,person1
-4.5707,-0.8704,2.0432,-1.058,0.083,-0.136,person1
-5.0003,-0.6899,1.3944,-1.042,0.122,-0.172,person1
-4.9019,-0.3473,0.6929,-1.029,0.158,-0.207,person1
-4.0835,0.1314,0.4149,-1.012,0.2,-0.226,person1
-2.9017,0.7557,0.3253,-0.985,0.23,-0.238,person1
-1.4551,1.435,0.4245,-0.896,0.259,-0.281,person1
0.2065,1.7916,0.7698,-0.867,0.251,-0.282,person1
1.7631,1.4069,1.3429,-0.833,0.229,-0.278,person1
2.4182,0.6309,0.5631,-0.805,0.193,-0.282,person1
2.4025,-0.3788,-0.8703,-0.782,0.16,-0.303,person1
2.269,-1.695,-1.4802,-0.773,0.138,-0.307,person1
1.9726,-3.1934,-1.7979,-0.762,0.12,-0.315,person1
1.4416,-4.5742,-3.0271,-0.763,0.106,-0.326,person1
-0.094,-5.3442,-4.4896,-0.763,0.091,-0.327,person1
-2.3738,-4.9441,-5.3641,-0.77,0.07,-0.32,person1
-4.8702,-3.5752,-5.1989,-0.785,0.045,-0.316,person1
-6.9804,-2.2151,-4.5275,-0.846,0.033,-0.259,person1
-8.069,-1.1041,-3.8459,-0.862,0.047,-0.231,person1
-7.8532,-0.432,-3.6628,-0.883,0.069,-0.198,person1
-6.8893,0.0254,-4.2605,-0.9,0.1,-0.165,person1
-5.3524,0.4231,-4.8631,-0.98,0.235,-0.135,person1
-3.7065,0.8293,-5.0378,-0.989,0.278,-0.129,person1
-2.0492,0.8589,-4.5663,-0.986,0.323,-0.118,person1
0.2723,0.3813,-3.7718,-0.969,0.384,-0.108,person1
2.1732,-0.2463,-3.0202,-0.939,0.456,-0.101,person1
3.2941,-0.5824,-2.4575,-0.904,0.515,-0.105,person1
3.4412,-0.3724,-2.1578,-0.856,0.564,-0.102,person1
3.0204,0.4096,-2.2403,-0.799,0.597,-0.093,person1
2.8485,1.2889,-2.4385,-0.736,0.616,-0.085,person1
3.2117,1.8344,-2.9365,-0.669,0.617,-0.083,person1
3.8604,1.9616,-3.8043,-0.36,0.517,-0.062,person1
3.8967,1.7891,-4.4541,-0.273,0.46,-0.037,person1
3.1416,1.7493,-4.4782,-0.191,0.396,-0.005,person1
1.9859,1.8367,-4.2125,-0.111,0.343,0.027,person1
0.9255,1.7239,-3.8143,0.176,0.223,0.129,person1
0.1518,1.3632,-3.4414,0.244,0.186,0.191,person1
-0.1913,1.0344,-3.0286,0.31,0.128,0.26,person1
-0.3251,0.9084,-2.4093,0.438,-0.062,0.446,person1
-0.4258,0.8616,-1.5429,0.461,-0.102,0.492,person1
-0.5776,0.6282,-0.6156,0.474,-0.136,0.529,person1
-0.6118,-0.1343,0.2309,0.478,-0.164,0.564,person1
-0.5559,-1.3047,1.3335,0.477,-0.187,0.593,person1
-0.9101,-2.3919,3.1513,0.466,-0.198,0.608,person1
-1.1592,-3.4578,5.31,0.444,-0.2,0.61,person1
-0.7124,-4.3923,7.3936,0.417,-0.193,0.604,person1
0.7417,-4.5953,7.9809,0.385,-0.179,0.586,person1
2.6152,-3.673,6.3561,0.347,-0.152,0.564,person1
3.7764,-2.1254,4.0668,0.309,-0.104,0.534,person1
4.2696,-0.5306,2.1222,0.28,-0.036,0.495,person1
4.0943,1.0288,-0.5115,0.255,0.045,0.448,person1
3.5359,2.2211,-3.6725,0.239,0.133,0.402,person1
2.4976,2.7537,-6.138,0.23,0.216,0.35,person1
1.3834,2.6307,-7.3415,0.223,0.29,0.288,person1
0.8107,1.629,-7.0509,0.223,0.356,0.231,person1
0.7458,0.0334,-5.5936,0.228,0.421,0.179,person1
1.087,-1.4128,-3.6819,0.246,0.64,0.055,person1
1.4322,-2.2646,-1.9969,0.245,0.679,0.028,person1
0.6171,-2.8453,-1.6795,0.237,0.716,-0.008,person1
-2.7331,-2.577,-1.3548,0.23,0.73,-0.029,person1
-4.1194,-1.6124,-0.9697,0.199,0.622,-0.102,person1
-4.9249,-0.4371,-0.7705,0.173,0.561,-0.138,person1
-5.3127,0.6635,-0.583,0.138,0.495,-0.184,person1
-5.2331,1.4662,-0.7062,0.093,0.441,-0.244,person1
-4.6845,1.6407,-1.0354,0.03,0.382,-0.306,person1
-3.6279,1.1736,-1.4932,-0.136,0.167,-0.367,person1
-2.4593,0.8013,-2.0014,-0.184,0.142,-0.367,person1
-1.5658,0.697,-2.4103,-0.229,0.172,-0.364,person1
0.3697,0.5943,-1.4143,-0.278,0.251,-0.372,person1
0.7017,0.224,-1.2568,-0.45,0.639,-0.332,person1
1.0406,-0.1223,-1.2225,-0.503,0.76,-0.285,person1
1.4206,-0.6376,-0.9976,-0.564,0.879,-0.237,person1
1.8063,-1.1129,-0.5046,-0.63,1.001,-0.188,person1
2.2214,-1.4158,0.1999,-0.862,1.349,0.002,person1
2.504,-1.4449,0.997,-0.934,1.377,0.041,person1
2.5462,-1.3109,1.4601,-1.014,1.37,0.103,person1
2.3342,-1.0447,1.6261,-1.087,1.31,0.182,person1
1.7907,-0.7921,1.5768,-1.403,0.887,0.432,person1
1.0305,-0.6961,1.2897,-1.485,0.788,0.439,person1
0.1285,-0.6542,0.9648,-1.537,0.653,0.455,person1
-0.6623,-0.6519,0.6372,-1.559,0.502,0.449,person1
-1.3868,-0.5709,0.4091,-1.382,0.085,0.379,person1
-1.9608,-0.3534,0.3284,-1.262,0.045,0.326,person1
-2.3078,-0.0381,0.3904,-1.127,0.107,0.251,person1
-2.4182,0.1321,0.5017,-0.97,0.257,0.162,person1
-2.3388,0.2657,0.5504,-0.802,0.461,0.071,person1
-2.1839,0.3742,0.4789,-0.616,0.672,-0.013,person1
-1.9821,0.5156,0.2014,-0.425,0.869,-0.094,person1
-1.6882,0.8053,-0.0387,-0.232,1.018,-0.171,person1
-1.2081,1.1412,-0.2083,-0.045,1.109,-0.247,person1
-0.7719,1.1333,-0.2393,0.128,1.149,-0.322,person1
-0.3424,0.9304,-0.2581,0.277,1.161,-0.395,person1
-0.178,0.607,-0.3471,0.566,1.12,-0.607,person1
-0.2427,0.3261,-0.4807,0.571,1.094,-0.645,person1
-0.4041,0.188,-0.4706,0.556,1.07,-0.679,person1
-0.6407,0.0666,-0.3394,0.526,1.052,-0.7,person1
-0.8259,-0.0636,-0.1015,0.337,1.0,-0.739,person1
-0.9614,-0.1132,0.2216,0.259,0.983,-0.744,person1
-0.9891,-0.1041,0.5667,0.177,0.965,-0.743,person1
-0.9814,-0.0878,0.9941,0.095,0.943,-0.731,person1
-0.8764,-0.1983,1.41,0.016,0.93,-0.714,person1
-0.7436,-0.3739,1.8972,-0.195,0.932,-0.628,person1
-0.4261,-0.5514,2.2923,-0.255,0.949,-0.573,person1
0.0698,-0.7059,2.5952,-0.31,0.981,-0.511,person1
0.5093,-1.0739,2.9015,-0.356,1.027,-0.447,person1
0.739,-2.0167,3.2814,-0.477,1.192,-0.226,person1
0.2201,-3.9722,3.2961,-0.502,1.234,-0.148,person1
-0.7022,-5.3174,2.306,-0.524,1.263,-0.067,person1
-1.606,-4.6834,0.4645,-0.534,1.274,0.014,person1
-2.2186,-2.6603,-0.7371,-0.542,1.261,0.094,person1
-2.3977,-0.8636,-0.4488,-0.54,1.221,0.168,person1
-2.1342,0.1763,0.4333,-0.531,1.157,0.243,person1
-1.4105,0.5022,1.0224,-0.518,1.075,0.312,person1
-0.2011,0.2902,1.4813,-0.503,0.978,0.372,person1
0.913,-0.1172,1.6327,-0.486,0.878,0.419,person1
1.8556,-0.6595,2.2338,-0.468,0.78,0.459,person1
2.619,-1.1874,2.3601,-0.401,0.59,0.488,person1
2.5457,-1.3974,1.5341,-0.38,0.543,0.476,person1
2.011,-1.3394,0.448,-0.353,0.502,0.454,person1
1.1407,-1.2564,-0.6478,-0.328,0.465,0.419,person1
0.345,-1.2021,-1.2972,-0.296,0.436,0.374,person1
-0.2581,-1.2939,-2.1635,-0.199,0.312,0.108,person1
-0.7781,-1.4623,-3.0123,-0.185,0.267,0.032,person1
-1.3235,-1.6767,-3.4642,-0.179,0.219,-0.038,person1
-1.4698,-1.8251,-3.5522,-0.176,0.166,-0.102,person1
-1.7199,-1.6612,-4.0858,-0.203,-0.011,-0.216,person1
-2.08,-1.0666,-4.3111,-0.214,-0.077,-0.217,person1
-2.3301,-0.5524,-4.5425,-0.23,-0.14,-0.208,person1
-2.1698,-0.233,-4.5046,-0.239,-0.188,-0.186,person1
-2.064,-0.1619,-3.9055,-0.232,-0.129,-0.028,person1
-2.0021,-0.434,-3.2009,-0.23,-0.068,-0.015,person1
-2.159,-0.6888,-2.362,-0.24,0.027,-0.074,person1
-2.2221,-0.8404,-1.8027,-0.251,0.126,-0.129,person1
-2.0019,-0.7663,-1.8006,-0.246,0.214,-0.152,person1
-1.9318,-0.7106,-2.0711,-0.219,0.28,-0.142,person1
-1.907,-0.5311,-2.2874,-0.18,0.328,-0.115,person1
-1.5288,-0.3847,-2.2946,-0.129,0.354,-0.068,person1
-0.9572,-0.3569,-2.0719,-0.074,0.36,-0.011,person1
-0.0281,-0.3768,-1.7764,-0.016,0.356,0.046,person1
1.2488,-0.2568,-1.4638,0.042,0.352,0.094,person1
2.4186,-0.2357,-1.3667,0.227,0.535,0.031,person1
3.108,-0.1373,-1.0348,0.265,0.671,-0.046,person1
3.7843,0.1107,-0.8248,0.297,0.835,-0.148,person1
4.4525,0.4556,-0.9732,0.332,1.01,-0.25,person1
5.0677,1.0346,-1.3759,0.455,1.526,-0.518,person1
5.243,1.4659,-2.0153,0.504,1.654,-0.588,person1
4.721,1.9638,-2.3823,0.553,1.758,-0.648,person1
3.8462,2.494,-2.6822,0.599,1.842,-0.707,person1
2.9683,2.9759,-2.789,0.642,1.918,-0.759,person1
2.3804,3.2385,-2.6286,0.664,1.967,-0.818,person1
2.1443,3.1967,-2.48,0.662,1.959,-0.858,person1
1.9972,2.9881,-2.2932,0.637,1.919,-0.889,person1
1.8619,2.8214,-1.9002,0.597,1.895,-0.904,person1
1.8074,2.604,-1.3253,0.535,1.879,-0.905,person1
1.752,2.1989,-0.9182,0.45,1.886,-0.889,person1
1.4482,1.889,-0.4632,-0.068,1.889,-0.778,person1
1.0526,1.6251,0.0083,-0.23,1.848,-0.742,person1
0.6638,1.3188,0.3279,-0.405,1.797,-0.705,person1
0.2061,1.1328,0.6015,-0.589,1.732,-0.663,person1
-0.2814,0.936,0.9279,-1.124,1.495,-0.513,person1
-0.516,0.554,1.2136,-1.285,1.423,-0.447,person1
-0.5995,0.1308,1.6454,-1.438,1.362,-0.371,person1
-0.4924,-0.3595,1.9557,-1.57,1.288,-0.291,person1
-0.3319,-0.8025,2.3164,-1.691,1.21,-0.207,person1
-0.0229,-1.4255,2.7376,-1.803,1.139,-0.115,person1
0.368,-2.1673,3.2997,-1.903,1.072,-0.019,person1
0.6887,-2.7773,3.7846,-1.984,1.002,0.07,person1
1.0129,-3.1041,3.7215,-2.045,0.937,0.161,person1
0.7855,-0.5532,3.3995,-2.085,0.882,0.242,person1
1.1478,1.1449,3.1508,-2.101,0.841,0.316,person1
1.1623,2.6276,2.0379,-2.093,0.813,0.372,person1
1.6592,2.4334,0.1979,-2.059,0.791,0.414,person1
3.2109,-0.2972,-1.3019,-2.011,0.78,0.451,person1
4.9414,-4.7322,-3.3373,-1.944,0.77,0.485,person1
6.5877,-10.0981,-6.6226,-1.862,0.77,0.511,person1
7.366,-16.0197,-8.6161,-1.775,0.779,0.529,person1
5.1471,-14.924,-6.5315,-1.678,0.802,0.532,person1
2.2248,-5.4802,-3.4122,-1.576,0.838,0.53,person1
-0.0675,1.195,1.461,-1.479,0.876,0.517,person1
-2.3525,6.0334,5.4488,-1.385,0.921,0.494,person1
-1.1692,9.0155,1.3222,-1.291,0.958,0.464,person1
1.6765,10.039,-3.52,-1.195,0.989,0.43,person1
4.4494,8.7451,-6.0235,-1.099,1.003,0.38,person1
5.2279,6.6199,-7.2461,-0.727,1.016,-0.002,person1
4.6158,4.6704,-6.878,-0.658,1.003,-0.136,person1
4.3374,1.4077,-4.8928,-0.601,0.984,-0.269,person1
3.7185,-2.707,-3.1252,-0.561,0.963,-0.401,person1
2.4453,-4.9924,-2.1624,-0.477,0.823,-0.718,person1
1.1575,-5.6722,-1.4678,-0.442,0.757,-0.792,person1
-0.8372,-4.6762,-0.3832,-0.407,0.7,-0.853,person1
-3.2603,-2.7313,-0.0256,-0.369,0.653,-0.908,person1
-4.1773,-0.1359,-1.7103,-0.325,0.607,-0.965,person1
-4.1265,1.43,-2.49,-0.271,0.562,-1.021,person1
-3.891,2.0753,-1.9349,-0.206,0.504,-1.074,person1
-3.6767,1.9726,-0.4485,-0.123,0.436,-1.124,person1
-3.2637,1.4062,1.5531,-0.028,0.367,-1.169,person1
-1.5933,0.053,2.4574,0.079,0.298,-1.206,person1
0.5341,-1.115,1.8621,0.198,0.239,-1.234,person1
1.5803,-1.1273,0.8331,0.32,0.187,-1.263,person1
1.827,-0.2961,-0.0944,0.443,0.149,-1.282,person1
1.8087,0.4927,-0.9402,0.565,0.124,-1.301,person1
1.7419,0.9476,-1.6542,0.679,0.117,-1.311,person1
1.683,0.9881,-1.9779,0.784,0.129,-1.317,person1
1.3249,0.8617,-2.0857,0.879,0.17,-1.317,person1
0.3934,0.4883,-2.0592,0.967,0.233,-1.298,person1
-0.6256,0.001,-1.6166,1.044,0.317,-1.268,person1
-1.3548,-0.3725,-1.1307,1.113,0.42,-1.216,person1
-1.5846,-0.3486,-0.8637,1.166,0.538,-1.147,person1
-1.2804,-0.0433,-0.6025,1.202,0.656,-1.063,person1
-0.6756,0.3992,-0.4107,1.228,0.773,-0.949,person1
0.2175,0.5466,-0.2417,1.237,0.881,-0.811,person1
1.1579,0.4517,0.1922,1.222,0.973,-0.653,person1
2.0107,0.3529,0.8219,1.189,1.05,-0.487,person1
2.5195,0.2864,1.5824,1.138,1.109,-0.32,person1
2.7196,0.2602,2.1274,1.068,1.15,-0.175,person1
2.5947,0.3501,2.2682,0.982,1.176,-0.049,person1
1.9963,0.4005,2.3082,0.888,1.188,0.049,person1
1.026,0.3446,2.225,0.79,1.195,0.124,person1
-0.0428,0.1463,2.1296,0.517,1.194,0.235,person1
-0.9213,-0.1229,2.0963,0.441,1.189,0.261,person1
-1.4337,-0.4013,2.184,0.381,1.195,0.288,person1
-1.5896,-0.6021,2.3576,0.33,1.219,0.316,person1
-1.4847,-0.5031,2.3505,0.286,1.26,0.346,person1
-1.1097,-0.2931,2.0303,0.252,1.298,0.374,person1
-0.861,-0.1999,1.9,0.226,1.358,0.397,person1
-0.7949,-0.1624,1.7069,0.157,1.557,0.387,person1
-1.1987,-0.1632,1.4028,0.128,1.623,0.359,person1
-1.7015,-0.5372,0.5836,0.006,1.667,0.221,person1
-2.1957,-0.8419,-0.3836,-0.022,1.623,0.189,person1
-2.3689,-1.1713,-0.7855,-0.041,1.556,0.154,person1
-2.087,-1.4404,-0.2411,-0.055,1.467,0.131,person1
-1.8159,-1.5844,1.3721,-0.067,1.356,0.113,person1
-1.545,-1.5977,2.8486,-0.082,1.234,0.091,person1
-1.7819,-1.7343,3.595,-0.103,1.101,0.072,person1
-2.2394,-2.296,2.6931,-0.129,0.966,0.072,person1
-2.966,-2.7112,1.7823,-0.164,0.832,0.075,person1
-3.7321,-2.8347,1.5597,-0.2,0.705,0.069,person1
-4.1787,-3.0508,2.2152,-0.232,0.575,0.048,person1
-3.9304,-3.1055,2.6935,-0.251,0.428,0.021,person1
-3.2249,-2.9636,3.0653,-0.256,0.279,-0.025,person1
-2.3672,-2.4302,2.9332,-0.248,0.138,-0.099,person1
-1.2272,-1.6721,2.8402,-0.223,-0.015,-0.193,person1
0.2258,-0.8902,2.8063,-0.174,-0.177,-0.292,person1
1.8379,-0.5311,2.7267,-0.112,-0.33,-0.397,person1
3.1866,-0.6869,2.3853,0.102,-0.669,-0.646,person1
4.2728,-1.2005,1.9794,0.168,-0.756,-0.687,person1
4.6051,-2.1058,0.555,0.232,-0.837,-0.704,person1
4.622,-3.0771,-0.9389,0.295,-0.926,-0.712,person1
4.1747,-3.4586,-2.9506,0.368,-1.039,-0.717,person1
3.3457,-3.5245,-4.8273,0.441,-1.164,-0.721,person1
2.2409,-3.4933,-5.9423,0.522,-1.299,-0.724,person1
0.4432,-3.1155,-6.6245,0.601,-1.419,-0.719,person1
-0.6448,-2.6118,-6.0019,0.674,-1.532,-0.714,person1
-1.0265,-2.1684,-4.2535,0.751,-1.648,-0.708,person1
-1.2151,-1.9382,-2.0036,0.832,-1.77,-0.712,person1
-1.333,-1.7781,0.2773,1.145,-2.12,-0.68,person1
-1.3231,-1.7291,1.6337,1.26,-2.208,-0.614,person1
-1.0812,-1.6357,1.1233,1.375,-2.281,-0.514,person1
-0.6263,-1.431,-0.2758,1.484,-2.333,-0.369,person1
-0.139,-1.106,-1.8132,1.59,-2.378,-0.207,person1
0.5061,-0.547,-3.0758,1.684,-2.411,-0.035,person1
0.9928,0.1061,-3.8189,1.821,-2.441,0.295,person1
1.4011,0.7405,-4.0816,1.872,-2.445,0.441,person1
1.8166,1.1516,-3.9662,1.918,-2.431,0.57,person1
2.5979,1.6343,-3.7191,1.952,-2.398,0.677,person1
2.7904,2.0879,-3.6076,1.983,-2.345,0.766,person1
2.8132,3.2303,-3.6555,2.061,-2.15,0.958,person1
