# Target Sample Rate: 400 Hz,,,,
# Max Device Sample Rate: 400 Hz,,,,
# Recording started at: 2026-02-07 14:09:31.798,,,,
time,Ï‰â‚“ (rad/s),Ï‰áµ§ (rad/s),Ï‰á¶» (rad/s),Ï‰_total (rad/s)
5.494263,0.584,-0.393,-1.227,1.415
5.509066,0.602,-0.421,-1.264,1.463
5.526947,0.692,-0.535,-1.477,1.717
5.544921,0.667,-0.498,-1.641,1.841
5.56248,0.582,-0.246,-1.687,1.802
5.566673,0.341,0.185,-1.519,1.568
5.56941,0.228,0.16,-1.469,1.495
5.571661,0.086,0.092,-1.41,1.416
5.574463,-0.088,-0.015,-1.344,1.347
5.577391,-0.28,-0.153,-1.277,1.316
5.583386,-0.493,-0.318,-1.207,1.342
5.587102,-1.169,-0.791,-0.998,1.729
5.592415,-1.381,-0.906,-0.941,1.901
5.593053,-1.588,-0.989,-0.89,2.072
5.596976,-1.782,-1.045,-0.844,2.231
5.604401,-1.965,-1.081,-0.804,2.382
5.607012,-2.568,-1,-0.73,2.851
5.609618,-2.691,-0.917,-0.719,2.933
5.623245,-2.801,-0.817,-0.715,3.004
5.627011,-3.222,0.055,-0.755,3.31
5.641278,-3.26,0.232,-0.768,3.357
5.65832,-3.312,1.293,-0.887,3.665
5.677576,-3.051,2.494,-0.948,4.054
5.696301,-2.635,3.199,-0.872,4.235
5.700201,-1.996,3.436,-0.653,4.027
5.70266,-1.933,3.399,-0.638,3.962
5.705384,-1.871,3.35,-0.622,3.887
5.707823,-1.814,3.294,-0.607,3.809
5.710311,-1.76,3.23,-0.593,3.726
5.716668,-1.708,3.16,-0.585,3.639
5.720375,-1.57,2.93,-0.549,3.369
5.722934,-1.526,2.85,-0.533,3.276
5.725329,-1.488,2.758,-0.519,3.177
5.737052,-1.445,2.657,-0.5,3.066
5.740488,-1.279,2.132,-0.383,2.516
5.742896,-1.252,2.024,-0.357,2.407
5.755271,-1.228,1.918,-0.331,2.301
5.758199,-1.131,1.345,-0.185,1.767
5.760681,-1.094,1.187,-0.138,1.621
5.773061,-1.05,1.028,-0.086,1.472
5.775863,-0.786,0.181,0.185,0.827
5.791228,-0.726,0.01,0.238,0.764
5.809284,-0.296,-0.688,0.572,0.942
5.827384,0.144,-0.451,0.739,0.878
5.845814,0.39,0.239,0.685,0.824
5.86391,0.204,1.145,0.511,1.271
5.866539,-0.596,1.926,0.356,2.048
5.869003,-0.69,1.986,0.345,2.131
5.871409,-0.775,2.035,0.34,2.204
5.874394,-0.852,2.07,0.34,2.264
5.896633,-0.918,2.097,0.343,2.314
5.918218,-1.016,1.964,0.48,2.262
5.937011,-0.683,1.439,0.714,1.745
5.955504,-0.468,0.976,1.013,1.483
5.95968,-0.354,0.814,1.286,1.563
5.97396,-0.343,0.806,1.32,1.584
5.977482,-0.286,0.861,1.485,1.74
6.000751,-0.28,0.886,1.504,1.768
6.018977,-0.234,1.44,1.49,2.085
6.022663,-0.165,2.414,1.216,2.708
6.025166,-0.148,2.539,1.17,2.799
6.027639,-0.125,2.652,1.124,2.883
6.036659,-0.106,2.754,1.078,2.96
6.040123,-0.006,3.03,0.909,3.163
6.042649,0.019,3.067,0.874,3.189
6.055028,0.043,3.091,0.842,3.204
6.057929,0.155,3.058,0.706,3.142
6.0603,0.172,3.03,0.687,3.112
6.073437,0.193,2.987,0.669,3.067
6.091268,0.444,2.39,0.622,2.509
6.1093,0.902,0.888,0.595,1.398
6.127278,1.243,-1.007,0.483,1.671
6.145493,1.264,-2.236,0.37,2.595
6.162778,0.882,-2.485,0.181,2.643
6.166127,-0.345,-1.021,-0.031,1.078
6.16856,-0.617,-0.559,-0.056,0.835
6.171019,-0.883,-0.086,-0.094,0.892
6.173574,-1.119,0.383,-0.145,1.192
6.176525,-1.31,0.837,-0.212,1.568
6.18431,-1.443,1.278,-0.298,1.95
6.188971,-1.258,2.864,-0.839,3.238
6.191401,-1.053,3.176,-1.012,3.496
6.194263,-0.817,3.429,-1.193,3.722
6.20443,-0.562,3.634,-1.373,3.925
6.209083,0.592,4.051,-1.958,4.538
6.223109,0.745,4.038,-1.978,4.558
6.226809,0.968,3.633,-1.635,4.1
6.241152,0.909,3.546,-1.531,3.968
6.24484,0.247,3.006,-0.914,3.151
6.259759,0.116,2.92,-0.836,3.04
6.278374,-0.593,2.435,-0.59,2.574
6.296678,-0.962,2.07,-0.578,2.355
6.299693,-0.891,1.948,-0.452,2.189
6.30203,-0.886,1.947,-0.388,2.174
6.304457,-0.881,1.948,-0.313,2.161
6.307463,-0.88,1.954,-0.23,2.156
6.31008,-0.884,1.959,-0.142,2.154
6.31724,-0.889,1.97,-0.046,2.162
6.319904,-0.907,2.011,0.241,2.219
6.32237,-0.916,2.022,0.33,2.244
6.324944,-0.923,2.03,0.414,2.268
6.327738,-0.932,2.032,0.492,2.289
6.341174,-0.944,2.03,0.562,2.308
6.35978,-1.026,1.934,0.83,2.341
6.378627,-1.05,1.771,1,2.289
6.397164,-0.92,1.62,1.094,2.16
6.400484,-0.731,1.269,1.107,1.836
6.402879,-0.714,1.219,1.112,1.798
6.405512,-0.699,1.175,1.116,1.766
6.407897,-0.689,1.131,1.125,1.737
6.410527,-0.676,1.085,1.135,1.709
6.417685,-0.668,1.035,1.142,1.68
6.420622,-0.642,0.869,1.182,1.601
6.42304,-0.633,0.806,1.196,1.575
6.425523,-0.625,0.741,1.21,1.55
6.436435,-0.615,0.677,1.227,1.531
6.440424,-0.561,0.347,1.308,1.465
6.442979,-0.551,0.286,1.322,1.461
6.455038,-0.54,0.223,1.33,1.452
6.458373,-0.462,-0.089,1.311,1.393
6.460707,-0.444,-0.143,1.298,1.379
6.474017,-0.429,-0.192,1.275,1.359
6.492605,-0.307,-0.372,1.112,1.212
6.511154,-0.16,-0.343,0.916,0.991
6.514255,-0.035,-0.107,0.755,0.764
6.516178,-0.024,-0.059,0.735,0.738
6.518727,-0.014,-0.009,0.714,0.714
6.521271,-0.007,0.044,0.694,0.695
6.523839,-0.003,0.103,0.678,0.685
6.526363,-0.003,0.161,0.663,0.682
6.533034,-0.006,0.217,0.649,0.684
6.533121,-0.01,0.273,0.629,0.685
6.534114,-0.021,0.328,0.605,0.689
6.536311,-0.034,0.381,0.586,0.7
6.538989,-0.047,0.433,0.565,0.713
6.541427,-0.063,0.483,0.545,0.731
6.543876,-0.081,0.535,0.527,0.756
6.553888,-0.101,0.585,0.51,0.783
6.556861,-0.177,0.8,0.454,0.937
6.559104,-0.197,0.86,0.444,0.988
6.572958,-0.213,0.922,0.435,1.041
6.57663,-0.31,1.322,0.374,1.409
6.592369,-0.326,1.399,0.364,1.482
6.597962,-0.374,1.87,0.307,1.932
6.598065,-0.381,1.944,0.306,2.005
6.611682,-0.386,2.017,0.307,2.076
6.614635,-0.391,2.336,0.299,2.388
6.617423,-0.383,2.372,0.299,2.421
6.619395,-0.376,2.404,0.302,2.451
6.621987,-0.365,2.427,0.305,2.473
6.624998,-0.353,2.449,0.306,2.494
6.627113,-0.338,2.466,0.306,2.508
6.632756,-0.322,2.478,0.303,2.517
6.632904,-0.303,2.489,0.301,2.525
6.634732,-0.277,2.496,0.301,2.53
6.637343,-0.253,2.501,0.297,2.531
6.639581,-0.224,2.502,0.296,2.529
6.642041,-0.195,2.499,0.29,2.524
6.653824,-0.16,2.495,0.286,2.517
6.657299,0.026,2.437,0.279,2.453
6.659892,0.068,2.418,0.282,2.436
6.672698,0.104,2.397,0.287,2.417
6.675882,0.301,2.252,0.314,2.294
6.693676,0.339,2.22,0.316,2.268
6.712786,0.598,2.023,0.299,2.131
6.715311,0.878,1.915,0.291,2.127
6.719958,0.941,1.93,0.285,2.166
6.722645,0.971,1.944,0.272,2.19
6.725287,0.999,1.965,0.264,2.22
6.727743,1.026,1.988,0.255,2.252
6.735965,1.056,2.015,0.243,2.288
6.740139,1.157,2.149,0.197,2.449
6.742666,1.179,2.187,0.185,2.492
6.756433,1.199,2.226,0.176,2.534
6.760357,1.26,2.446,0.144,2.755
6.775932,1.26,2.477,0.14,2.783
6.794975,1.199,2.607,0.142,2.873
6.798335,1.014,2.694,0.181,2.885
6.800631,0.984,2.706,0.188,2.886
6.803164,0.957,2.718,0.196,2.888
6.80568,0.933,2.733,0.198,2.894
6.808203,0.906,2.749,0.204,2.901
6.811047,0.879,2.769,0.207,2.913
6.816163,0.857,2.788,0.208,2.924
6.816281,0.832,2.812,0.213,2.94
6.818219,0.809,2.84,0.212,2.961
6.820656,0.784,2.87,0.208,2.983
6.823187,0.76,2.904,0.202,3.009
6.825694,0.736,2.942,0.199,3.039
6.837983,0.71,2.979,0.191,3.068
6.841049,0.591,3.192,0.098,3.248
6.84338,0.565,3.231,0.07,3.281
6.857217,0.535,3.27,0.038,3.313
6.861443,0.296,3.372,-0.202,3.391
6.876188,0.241,3.354,-0.248,3.372
6.8952,-0.085,3.008,-0.514,3.053
6.913885,-0.296,2.513,-0.654,2.614
6.932549,-0.487,1.885,-0.688,2.065
6.951405,-0.774,1.318,-0.653,1.662
6.970215,-0.985,1.057,-0.535,1.541
6.974588,-1.092,0.93,-0.411,1.493
6.977257,-1.102,0.913,-0.409,1.489
6.98892,-1.111,0.894,-0.408,1.483
6.991908,-1.14,0.806,-0.455,1.468
7.007805,-1.142,0.794,-0.473,1.469
7.026649,-1.166,0.798,-0.608,1.538
7.045607,-1.3,0.866,-0.725,1.723
7.05001,-1.57,0.924,-0.817,1.996
7.052488,-1.596,0.929,-0.826,2.023
7.054946,-1.621,0.939,-0.829,2.048
7.057561,-1.641,0.953,-0.831,2.071
7.060087,-1.655,0.971,-0.834,2.092
7.06678,-1.662,0.993,-0.836,2.109
7.070317,-1.659,1.092,-0.838,2.156
7.072839,-1.645,1.137,-0.837,2.168
7.075548,-1.628,1.188,-0.835,2.182
7.078245,-1.606,1.246,-0.833,2.196
7.087175,-1.579,1.304,-0.831,2.21
7.090476,-1.457,1.585,-0.823,2.305
7.092984,-1.423,1.658,-0.821,2.334
7.105996,-1.386,1.728,-0.823,2.364
7.110602,-1.187,2.097,-0.764,2.528
7.125314,-1.152,2.137,-0.751,2.542
7.144109,-0.973,2.342,-0.643,2.616
7.163185,-0.83,2.495,-0.427,2.664
7.182034,-0.806,2.39,-0.264,2.536
7.201739,-0.783,2.169,-0.154,2.312
7.206134,-0.647,2.004,-0.052,2.107
7.208636,-0.625,2.03,-0.041,2.124
7.211189,-0.604,2.068,-0.04,2.155
7.220714,-0.585,2.119,-0.04,2.199
7.223686,-0.606,2.404,-0.068,2.48
7.226274,-0.646,2.476,-0.085,2.56
7.240422,-0.7,2.541,-0.102,2.638
7.244105,-1.282,2.602,-0.241,2.91
7.25999,-1.382,2.554,-0.261,2.916
7.279197,-1.76,2.065,-0.291,2.729
7.297677,-1.619,1.028,-0.139,1.923
7.302103,-1.227,0.223,0.071,1.249
7.304577,-1.185,0.163,0.092,1.2
7.307126,-1.144,0.108,0.112,1.154
7.309732,-1.103,0.057,0.134,1.113
7.318708,-1.071,0.01,0.153,1.082
7.322139,-0.957,-0.091,0.196,0.981
7.324707,-0.939,-0.093,0.197,0.964
7.327355,-0.921,-0.088,0.194,0.945
7.337916,-0.907,-0.077,0.194,0.931
7.342273,-0.831,0.087,0.224,0.865
7.344863,-0.814,0.12,0.228,0.854
7.357336,-0.795,0.156,0.23,0.842
7.360027,-0.672,0.355,0.243,0.798
7.37645,-0.647,0.389,0.237,0.791
7.395641,-0.449,0.694,0.127,0.836
7.414708,-0.235,0.749,0.017,0.785
7.433194,-0.087,0.294,-0.006,0.307
7.43769,-0.029,-0.267,0.088,0.282
7.440446,-0.024,-0.301,0.101,0.318
7.442788,-0.024,-0.33,0.113,0.35
7.452428,-0.021,-0.352,0.125,0.374
7.455409,-0.012,-0.379,0.16,0.411
7.457867,-0.008,-0.377,0.166,0.412
7.460329,-0.006,-0.368,0.174,0.407
7.472644,-0.002,-0.356,0.181,0.4
7.475885,0.023,-0.28,0.212,0.352
7.491952,0.027,-0.263,0.223,0.345
7.511348,0.082,-0.181,0.285,0.347
7.530398,0.152,-0.175,0.328,0.402
7.549578,0.152,-0.07,0.315,0.357
7.568907,0.013,0.085,0.211,0.228
7.588642,-0.052,0.098,0.086,0.141
7.591467,0.127,-0.052,-0.019,0.139
7.594186,0.154,-0.074,-0.031,0.174
7.608576,0.184,-0.101,-0.041,0.214
7.620987,0.312,-0.224,-0.084,0.393
7.628144,0.4,-0.275,-0.137,0.505
7.628235,0.41,-0.268,-0.148,0.511
7.648295,0.414,-0.231,-0.17,0.504
7.651528,0.354,0.266,-0.371,0.577
7.654437,0.348,0.35,-0.404,0.637
7.656842,0.343,0.433,-0.441,0.706
7.65922,0.337,0.513,-0.479,0.779
7.673348,0.332,0.585,-0.521,0.851
7.677384,0.355,0.691,-0.77,1.094
7.695544,0.378,0.647,-0.802,1.098
7.69882,0.486,0.261,-0.775,0.952
7.702113,0.465,0.147,-0.718,0.868
7.70466,0.444,0.089,-0.69,0.825
7.707036,0.426,0.031,-0.661,0.787
7.709559,0.406,-0.031,-0.632,0.752
7.71889,0.386,-0.092,-0.608,0.726
7.723233,0.352,-0.274,-0.536,0.697
7.724697,0.355,-0.397,-0.492,0.725
7.729135,0.366,-0.459,-0.472,0.753
7.745932,0.383,-0.518,-0.449,0.786
7.750056,0.708,-0.935,-0.233,1.196
7.752524,0.75,-0.976,-0.197,1.247
7.755085,0.787,-1.023,-0.164,1.301
7.757427,0.818,-1.072,-0.126,1.354
7.760032,0.838,-1.12,-0.088,1.402
7.769609,0.852,-1.174,-0.051,1.451
7.772523,0.818,-1.406,0.095,1.629
7.775497,0.791,-1.47,0.12,1.673
